 iteration        log_Lik      acpt_p      acpt_M     acpt_pi     acpt_mu     acpt_nu  acpt_delta  acpt_sigma
     98100   -7.91346e+04    0.249980    0.120000    0.194173    0.160000    0.240000    0.323540    0.295789
     98125   -7.82681e+04    0.249396    0.226667    0.192280    0.360000    0.360000    0.322593    0.294709
     98150   -7.85192e+04    0.247680    0.186667    0.192660    0.360000    0.360000    0.324253    0.294627
     98175   -7.80350e+04    0.248771    0.213333    0.193047    0.400000    0.480000    0.321567    0.296013
     98200   -7.90188e+04    0.248389    0.240000    0.189793    0.320000    0.280000    0.321813    0.297687
     98225   -7.81290e+04    0.248033    0.133333    0.187140    0.440000    0.320000    0.321567    0.295420
     98250   -7.79868e+04    0.247491    0.186667    0.191580    0.240000    0.240000    0.323100    0.297191
     98275   -7.77970e+04    0.247020    0.173333    0.188247    0.240000    0.280000    0.322480    0.296347
     98300   -7.85456e+04    0.247649    0.160000    0.189580    0.200000    0.320000    0.321860    0.296118
     98325   -7.83282e+04    0.247398    0.173333    0.187913    0.240000    0.280000    0.322027    0.296027
     98350   -7.90249e+04    0.249320    0.240000    0.189373    0.320000    0.240000    0.321993    0.296153
     98375   -7.87811e+04    0.248356    0.200000    0.189747    0.360000    0.200000    0.321907    0.296129
     98400   -7.90608e+04    0.250896    0.173333    0.191353    0.280000    0.360000    0.318893    0.295518
     98425   -7.79175e+04    0.249060    0.160000    0.192727    0.200000    0.320000    0.324273    0.296369
     98450   -7.80059e+04    0.249284    0.160000    0.191080    0.360000    0.320000    0.324227    0.298251
     98475   -7.83809e+04    0.248318    0.120000    0.192547    0.160000    0.280000    0.321100    0.296447
     98500   -7.85367e+04    0.249440    0.173333    0.192933    0.240000    0.360000    0.321240    0.294920
     98525   -7.80418e+04    0.246884    0.186667    0.190233    0.320000    0.240000    0.324407    0.294671
     98550   -7.88504e+04    0.247404    0.186667    0.189240    0.240000    0.200000    0.322673    0.297129
     98575   -7.88344e+04    0.245709    0.186667    0.188900    0.280000    0.320000    0.322340    0.295627
     98600   -7.93414e+04    0.246851    0.106667    0.189753    0.200000    0.240000    0.321867    0.295798
     98625   -7.92402e+04    0.249667    0.213333    0.189593    0.200000    0.120000    0.320080    0.294736
     98650   -7.86636e+04    0.247238    0.186667    0.189847    0.200000    0.240000    0.320707    0.293996
     98675   -7.81373e+04    0.247000    0.120000    0.190673    0.320000    0.280000    0.322013    0.295082
     98700   -7.87306e+04    0.248627    0.200000    0.190087    0.240000    0.240000    0.323253    0.295769
     98725   -7.88588e+04    0.248947    0.120000    0.191573    0.160000    0.320000    0.322787    0.295684
     98750   -7.92830e+04    0.250431    0.240000    0.191000    0.080000    0.360000    0.321733    0.297322
     98775   -7.85942e+04    0.250727    0.160000    0.191547    0.160000    0.360000    0.322813    0.296760
     98800   -7.87036e+04    0.250662    0.146667    0.193207    0.160000    0.320000    0.321913    0.295222
     98825   -7.89147e+04    0.252289    0.173333    0.195313    0.240000    0.440000    0.322440    0.296291
     98850   -7.92142e+04    0.250500    0.200000    0.193940    0.160000    0.120000    0.323787    0.295529
     98875   -7.84945e+04    0.250433    0.240000    0.193487    0.040000    0.200000    0.324453    0.296164
     98900   -7.80820e+04    0.251627    0.160000    0.194340    0.280000    0.360000    0.323687    0.296158
     98925   -7.89492e+04    0.251093    0.200000    0.196967    0.440000    0.360000    0.322640    0.295253
     98950   -7.90423e+04    0.248442    0.160000    0.191300    0.360000    0.480000    0.320133    0.297353
     98975   -7.91367e+04    0.248616    0.053333    0.193027    0.360000    0.360000    0.322773    0.296278
     99000   -7.97521e+04    0.249287    0.160000    0.193960    0.320000    0.360000    0.320973    0.295582
     99025   -7.91179e+04    0.249949    0.186667    0.196433    0.280000    0.400000    0.322380    0.294869
     99050   -7.87955e+04    0.250024    0.146667    0.196427    0.240000    0.320000    0.321680    0.296231
     99075   -7.85980e+04    0.250031    0.160000    0.196387    0.200000    0.160000    0.322613    0.296507
     99100   -7.99898e+04    0.250282    0.213333    0.194147    0.320000    0.360000    0.323473    0.295102
     99125   -8.03166e+04    0.249536    0.093333    0.195927    0.440000    0.320000    0.323233    0.293898
     99150   -7.95642e+04    0.250324    0.146667    0.195753    0.280000    0.400000    0.320667    0.294822
     99175   -7.93728e+04    0.250647    0.213333    0.194520    0.160000    0.200000    0.321760    0.295396
     99200   -8.03555e+04    0.250040    0.173333    0.193847    0.200000    0.360000    0.319693    0.293847
     99225   -7.97921e+04    0.248058    0.120000    0.194833    0.200000    0.320000    0.325447    0.295389
     99250   -8.02625e+04    0.249120    0.160000    0.190880    0.240000    0.440000    0.322180    0.294269
     99275   -7.89604e+04    0.247778    0.133333    0.192040    0.280000    0.360000    0.321567    0.294696
     99300   -7.85427e+04    0.249267    0.186667    0.191107    0.280000    0.360000    0.322247    0.294504
     99325   -7.95135e+04    0.248973    0.186667    0.194540    0.360000    0.200000    0.320713    0.294913
     99350   -7.95601e+04    0.249276    0.080000    0.192240    0.280000    0.360000    0.321040    0.294840
     99375   -7.92921e+04    0.249591    0.226667    0.195453    0.160000    0.120000    0.322040    0.295096
     99400   -7.86963e+04    0.247420    0.120000    0.191373    0.280000    0.400000    0.322333    0.295487
     99425   -7.80464e+04    0.245256    0.213333    0.188353    0.160000    0.360000    0.321147    0.294949
     99450   -7.85219e+04    0.244733    0.213333    0.189907    0.240000    0.520000    0.323747    0.296487
     99475   -7.86020e+04    0.247169    0.160000    0.190687    0.360000    0.440000    0.322947    0.296091
     99500   -7.95567e+04    0.246442    0.186667    0.190600    0.160000    0.160000    0.323827    0.296791
     99525   -7.81638e+04    0.246827    0.093333    0.189827    0.200000    0.320000    0.322513    0.295818
     99550   -7.89094e+04    0.244689    0.186667    0.190440    0.280000    0.440000    0.323333    0.295796
     99575   -7.93911e+04    0.246120    0.186667    0.191660    0.360000    0.200000    0.321827    0.296907
     99600   -7.93966e+04    0.248198    0.173333    0.194747    0.240000    0.400000    0.322107    0.294571
     99625   -7.95529e+04    0.246929    0.186667    0.193300    0.240000    0.280000    0.323127    0.295847
     99650   -7.94539e+04    0.248129    0.093333    0.193873    0.240000    0.680000    0.320793    0.296789
     99675   -7.89700e+04    0.248916    0.093333    0.193567    0.280000    0.160000    0.321747    0.296013
     99700   -7.95246e+04    0.250124    0.106667    0.197233    0.320000    0.320000    0.323027    0.297064
     99725   -7.96357e+04    0.248307    0.200000    0.194847    0.320000    0.320000    0.323427    0.296471
     99750   -7.94766e+04    0.248198    0.146667    0.195513    0.240000    0.400000    0.319547    0.294947
     99775   -7.93726e+04    0.249764    0.093333    0.194740    0.240000    0.200000    0.320813    0.293811
     99800   -7.87975e+04    0.247367    0.226667    0.192087    0.280000    0.320000    0.322200    0.295404
     99825   -7.92581e+04    0.246753    0.173333    0.192347    0.240000    0.640000    0.323167    0.296180
     99850   -7.98398e+04    0.248487    0.200000    0.195067    0.360000    0.280000    0.323787    0.293722
     99875   -7.92927e+04    0.246498    0.226667    0.193427    0.240000    0.600000    0.323100    0.294076
     99900   -7.94971e+04    0.247707    0.213333    0.194847    0.240000    0.400000    0.322687    0.295531
     99925   -7.99587e+04    0.249491    0.160000    0.193413    0.160000    0.320000    0.321360    0.293091
     99950   -8.00240e+04    0.248120    0.200000    0.193907    0.120000    0.280000    0.323833    0.294336
     99975   -8.03658e+04    0.247924    0.240000    0.194473    0.400000    0.320000    0.323720    0.294531
    100000   -8.01092e+04    0.246593    0.146667    0.191253    0.200000    0.200000    0.321893    0.295227
    100025   -8.04741e+04    0.247904    0.160000    0.194453    0.240000    0.360000    0.320720    0.293536
    100050   -8.01912e+04    0.247527    0.293333    0.190520    0.440000    0.360000    0.323667    0.292989
    100075   -7.99936e+04    0.245384    0.226667    0.189947    0.320000    0.240000    0.321107    0.293753
    100100   -8.01597e+04    0.247698    0.213333    0.193613    0.160000    0.400000    0.322220    0.293327
    100125   -8.03720e+04    0.248131    0.120000    0.193767    0.160000    0.480000    0.321353    0.294609
    100150   -8.13133e+04    0.246471    0.186667    0.189907    0.200000    0.560000    0.321560    0.293378
    100175   -8.11628e+04    0.246253    0.186667    0.189253    0.440000    0.440000    0.321867    0.292771
    100200   -8.12611e+04    0.246673    0.186667    0.191587    0.400000    0.440000    0.322947    0.292233
    100225   -8.13613e+04    0.247336    0.133333    0.192527    0.280000    0.520000    0.322907    0.292784
    100250   -8.10861e+04    0.247609    0.066667    0.194780    0.240000    0.440000    0.323493    0.293393
    100275   -8.13904e+04    0.247347    0.173333    0.193027    0.360000    0.440000    0.323433    0.293658
    100300   -8.11893e+04    0.248289    0.253333    0.194800    0.320000    0.240000    0.319653    0.292767
    100325   -8.11895e+04    0.247791    0.173333    0.192973    0.240000    0.320000    0.323360    0.291718
    100350   -8.11389e+04    0.246749    0.253333    0.191227    0.360000    0.120000    0.323553    0.293396
    100375   -8.14578e+04    0.247058    0.200000    0.190920    0.280000    0.480000    0.324347    0.293056
    100400   -8.13634e+04    0.247184    0.146667    0.189327    0.360000    0.360000    0.325620    0.293009
    100425   -8.09340e+04    0.246858    0.186667    0.191887    0.400000    0.160000    0.320947    0.293249
    100450   -8.05088e+04    0.246384    0.253333    0.191093    0.360000    0.280000    0.325293    0.293476
    100475   -7.95595e+04    0.246969    0.173333    0.192393    0.120000    0.240000    0.317880    0.293380
    100500   -7.98123e+04    0.246824    0.226667    0.192660    0.480000    0.360000    0.322880    0.294904
    100525   -8.04933e+04    0.247438    0.173333    0.192060    0.160000    0.320000    0.320880    0.294624
    100550   -7.88187e+04    0.246593    0.226667    0.190567    0.320000    0.320000    0.323027    0.295367
    100575   -8.01107e+04    0.247740    0.200000    0.194473    0.360000    0.400000    0.321813    0.295213
    100600   -7.96994e+04    0.248956    0.173333    0.192567    0.440000    0.400000    0.321467    0.293973
    100625   -7.97342e+04    0.246571    0.106667    0.190220    0.200000    0.320000    0.323233    0.294964
    100650   -7.98860e+04    0.247244    0.173333    0.192107    0.200000    0.360000    0.321720    0.294298
    100675   -8.03175e+04    0.249524    0.213333    0.195007    0.160000    0.280000    0.322187    0.294753
    100700   -8.05550e+04    0.248656    0.253333    0.195720    0.400000    0.360000    0.321207    0.294091
    100725   -8.04204e+04    0.247438    0.173333    0.194753    0.400000    0.400000    0.322507    0.293213
    100750   -8.07128e+04    0.246969    0.120000    0.190673    0.280000    0.240000    0.320513    0.292824
    100775   -8.01435e+04    0.244913    0.160000    0.187487    0.240000    0.480000    0.323607    0.293764
    100800   -8.03762e+04    0.243831    0.200000    0.188773    0.160000    0.280000    0.323607    0.293596
    100825   -8.07288e+04    0.246120    0.173333    0.191413    0.560000    0.440000    0.322980    0.292544
    100850   -8.08097e+04    0.246409    0.173333    0.192573    0.320000    0.440000    0.322013    0.292687
    100875   -8.03963e+04    0.246193    0.160000    0.192667    0.200000    0.320000    0.323327    0.292693
    100900   -8.02826e+04    0.247453    0.186667    0.192540    0.200000    0.280000    0.325160    0.293422
    100925   -8.07748e+04    0.248858    0.160000    0.194853    0.160000    0.280000    0.321447    0.292724
    100950   -8.06350e+04    0.247049    0.226667    0.194573    0.160000    0.320000    0.322707    0.293091
    100975   -8.03418e+04    0.247004    0.106667    0.193773    0.160000    0.480000    0.324120    0.294069
    101000   -8.06267e+04    0.247062    0.200000    0.192533    0.320000    0.400000    0.323053    0.294284
    101025   -8.03452e+04    0.246567    0.173333    0.192100    0.280000    0.360000    0.321973    0.291902
    101050   -7.99311e+04    0.247747    0.213333    0.194313    0.320000    0.440000    0.321773    0.292731
    101075   -8.02419e+04    0.249031    0.213333    0.195700    0.240000    0.200000    0.324393    0.295442
    101100   -8.00535e+04    0.248216    0.186667    0.195647    0.320000    0.280000    0.318187    0.292656
    101125   -8.00531e+04    0.247171    0.280000    0.194920    0.240000    0.400000    0.321713    0.293222
    101150   -7.93454e+04    0.247771    0.280000    0.193600    0.440000    0.400000    0.321307    0.294878
    101175   -7.93337e+04    0.247556    0.120000    0.192733    0.200000    0.400000    0.323600    0.295116
    101200   -7.95222e+04    0.248364    0.160000    0.192200    0.400000    0.400000    0.322840    0.295596
    101225   -7.93226e+04    0.245889    0.200000    0.193447    0.320000    0.520000    0.323307    0.293533
    101250   -8.06521e+04    0.248240    0.226667    0.195247    0.240000    0.560000    0.320120    0.294502
    101275   -8.00423e+04    0.247993    0.226667    0.193233    0.200000    0.400000    0.321300    0.293880
    101300   -7.98146e+04    0.247529    0.226667    0.193147    0.360000    0.280000    0.324700    0.295138
    101325   -7.98071e+04    0.247642    0.146667    0.192427    0.240000    0.320000    0.319940    0.293204
    101350   -8.05720e+04    0.249360    0.200000    0.192680    0.400000    0.360000    0.323073    0.293742
    101375   -8.07550e+04    0.248749    0.173333    0.194560    0.280000    0.400000    0.324613    0.293620
    101400   -8.08309e+04    0.247933    0.213333    0.194960    0.200000    0.200000    0.321860    0.293360
    101425   -8.14211e+04    0.247936    0.146667    0.192293    0.320000    0.360000    0.321567    0.292996
    101450   -7.97813e+04    0.246560    0.226667    0.193600    0.200000    0.240000    0.322400    0.292216
    101475   -8.12723e+04    0.248493    0.173333    0.192800    0.280000    0.400000    0.321880    0.293393
    101500   -8.06210e+04    0.248596    0.280000    0.193667    0.200000    0.480000    0.323667    0.293458
    101525   -8.05709e+04    0.246940    0.186667    0.191193    0.200000    0.320000    0.322293    0.292513
    101550   -8.06265e+04    0.246398    0.093333    0.192680    0.080000    0.400000    0.322060    0.293680
    101575   -8.08575e+04    0.247758    0.213333    0.191320    0.240000    0.400000    0.320820    0.291929
    101600   -8.09184e+04    0.246198    0.266667    0.192467    0.360000    0.400000    0.323147    0.292227
    101625   -8.04375e+04    0.246242    0.106667    0.193320    0.200000    0.400000    0.323027    0.293467
    101650   -8.09262e+04    0.247313    0.186667    0.191920    0.160000    0.200000    0.325440    0.293760
    101675   -8.06523e+04    0.246436    0.160000    0.188287    0.200000    0.360000    0.320353    0.292222
    101700   -8.15285e+04    0.244627    0.226667    0.190000    0.200000    0.400000    0.321947    0.292522
    101725   -8.12302e+04    0.244918    0.226667    0.187673    0.240000    0.560000    0.321207    0.292522
    101750   -8.15405e+04    0.244944    0.186667    0.187887    0.240000    0.560000    0.320760    0.292429
    101775   -8.16521e+04    0.244313    0.160000    0.189020    0.160000    0.280000    0.321073    0.291620
    101800   -8.20690e+04    0.244431    0.186667    0.189400    0.320000    0.160000    0.322380    0.291636
    101825   -8.24717e+04    0.243027    0.173333    0.187340    0.280000    0.280000    0.321887    0.291409
    101850   -8.14013e+04    0.243404    0.173333    0.186900    0.360000    0.520000    0.322380    0.292587
    101875   -8.22461e+04    0.243040    0.120000    0.186933    0.360000    0.320000    0.320553    0.292218
    101900   -8.16651e+04    0.245720    0.120000    0.185493    0.200000    0.200000    0.321667    0.292258
    101925   -8.13451e+04    0.243851    0.160000    0.188433    0.200000    0.360000    0.322307    0.292933
    101950   -8.19637e+04    0.242722    0.173333    0.186007    0.320000    0.480000    0.322520    0.292776
    101975   -8.16659e+04    0.241304    0.280000    0.185187    0.360000    0.280000    0.322167    0.291622
    102000   -8.21734e+04    0.242224    0.160000    0.185140    0.160000    0.360000    0.322293    0.292242
    102025   -8.26126e+04    0.242613    0.186667    0.184833    0.200000    0.480000    0.323020    0.291836
    102050   -8.22467e+04    0.242300    0.120000    0.186107    0.240000    0.480000    0.323480    0.291582
    102075   -8.18091e+04    0.241147    0.213333    0.185993    0.240000    0.360000    0.323133    0.290460
    102100   -8.13905e+04    0.241056    0.200000    0.189333    0.280000    0.320000    0.322393    0.291244
    102125   -8.18160e+04    0.242089    0.133333    0.188033    0.400000    0.360000    0.320220    0.291056
    102150   -8.22743e+04    0.242827    0.106667    0.188060    0.360000    0.320000    0.321847    0.292144
    102175   -8.17801e+04    0.243316    0.173333    0.186180    0.240000    0.320000    0.321733    0.290511
    102200   -8.16005e+04    0.241602    0.200000    0.187240    0.320000    0.320000    0.321833    0.292109
    102225   -8.18377e+04    0.241427    0.120000    0.184787    0.200000    0.400000    0.321340    0.290467
    102250   -8.19713e+04    0.240904    0.226667    0.186707    0.240000    0.240000    0.323040    0.291358
    102275   -8.14646e+04    0.242031    0.146667    0.186127    0.240000    0.160000    0.321980    0.291684
    102300   -8.12803e+04    0.243056    0.133333    0.185673    0.200000    0.400000    0.322787    0.292127
    102325   -8.11458e+04    0.244913    0.106667    0.186400    0.520000    0.440000    0.320447    0.292700
    102350   -8.10470e+04    0.243887    0.173333    0.187393    0.440000    0.480000    0.322860    0.292209
    102375   -8.03848e+04    0.242802    0.133333    0.187527    0.160000    0.200000    0.321987    0.293029
    102400   -8.12923e+04    0.243980    0.213333    0.188920    0.360000    0.400000    0.322287    0.293124
    102425   -8.06119e+04    0.245973    0.146667    0.190113    0.400000    0.360000    0.323880    0.291776
    102450   -8.12483e+04    0.244260    0.186667    0.189320    0.280000    0.240000    0.321373    0.291951
    102475   -8.11723e+04    0.244476    0.213333    0.190740    0.360000    0.360000    0.321753    0.292004
    102500   -8.11693e+04    0.245004    0.146667    0.192207    0.320000    0.360000    0.323880    0.291849
    102525   -8.13833e+04    0.244691    0.200000    0.191207    0.280000    0.320000    0.322087    0.292600
    102550   -8.11690e+04    0.246378    0.200000    0.191953    0.320000    0.200000    0.321600    0.293078
    102575   -8.20112e+04    0.244442    0.200000    0.190767    0.320000    0.480000    0.322980    0.293278
    102600   -8.18014e+04    0.245598    0.186667    0.190280    0.400000    0.480000    0.322020    0.292411
    102625   -8.19493e+04    0.247004    0.226667    0.190060    0.360000    0.240000    0.322333    0.291576
    102650   -8.15906e+04    0.246633    0.160000    0.193207    0.200000    0.240000    0.323073    0.291547
    102675   -8.11855e+04    0.246140    0.133333    0.191033    0.320000    0.320000    0.322607    0.292656
    102700   -8.07156e+04    0.245767    0.106667    0.190840    0.280000    0.360000    0.321473    0.292884
    102725   -8.04765e+04    0.248316    0.200000    0.192413    0.240000    0.320000    0.322467    0.293116
    102750   -8.07006e+04    0.247947    0.186667    0.192107    0.080000    0.280000    0.321153    0.293420
    102775   -8.05456e+04    0.247776    0.146667    0.193587    0.200000    0.280000    0.322753    0.294087
    102800   -8.00732e+04    0.246756    0.146667    0.191420    0.200000    0.320000    0.322747    0.293460
    102825   -7.95214e+04    0.244036    0.173333    0.188660    0.400000    0.200000    0.321907    0.294913
    102850   -8.00934e+04    0.247220    0.120000    0.188720    0.360000    0.400000    0.322867    0.293807
    102875   -8.04458e+04    0.246331    0.186667    0.192033    0.480000    0.200000    0.321760    0.294213
    102900   -8.05524e+04    0.248004    0.213333    0.190600    0.280000    0.400000    0.322360    0.294267
    102925   -8.09173e+04    0.247389    0.213333    0.192413    0.120000    0.160000    0.321500    0.292240
    102950   -8.08705e+04    0.248029    0.160000    0.193700    0.360000    0.560000    0.323947    0.293478
    102975   -8.05450e+04    0.248313    0.146667    0.191713    0.360000    0.120000    0.322087    0.292840
    103000   -7.96787e+04    0.248144    0.173333    0.194513    0.360000    0.200000    0.321633    0.294176
    103025   -7.96256e+04    0.249291    0.160000    0.193753    0.040000    0.400000    0.321653    0.293860
    103050   -7.95347e+04    0.248758    0.160000    0.195813    0.280000    0.200000    0.321640    0.294922
    103075   -8.08270e+04    0.248820    0.226667    0.197273    0.280000    0.360000    0.323273    0.293258
    103100   -8.07059e+04    0.250307    0.133333    0.193327    0.280000    0.360000    0.321227    0.293789
    103125   -8.03920e+04    0.248800    0.266667    0.195380    0.160000    0.440000    0.319320    0.294871
    103150   -8.00525e+04    0.247902    0.200000    0.192587    0.360000    0.360000    0.322453    0.293200
    103175   -8.00239e+04    0.248853    0.133333    0.192687    0.200000    0.320000    0.323213    0.292624
    103200   -7.91387e+04    0.249658    0.173333    0.193233    0.040000    0.520000    0.321933    0.294860
    103225   -7.86900e+04    0.251511    0.186667    0.195727    0.160000    0.240000    0.324340    0.295269
    103250   -7.85774e+04    0.251693    0.173333    0.195627    0.360000    0.400000    0.321020    0.294891
    103275   -7.91766e+04    0.252127    0.213333    0.198553    0.400000    0.280000    0.321073    0.295484
    103300   -7.89347e+04    0.252524    0.213333    0.197920    0.320000    0.360000    0.322187    0.295162
    103325   -7.87688e+04    0.250893    0.120000    0.195653    0.200000    0.480000    0.319993    0.294769
    103350   -7.97730e+04    0.250167    0.186667    0.193313    0.120000    0.320000    0.322580    0.296071
    103375   -7.94089e+04    0.249964    0.173333    0.194693    0.240000    0.400000    0.322000    0.294229
    103400   -8.00013e+04    0.248811    0.173333    0.194840    0.160000    0.400000    0.325067    0.293396
    103425   -8.05082e+04    0.247998    0.160000    0.194847    0.280000    0.320000    0.322293    0.292902
    103450   -8.01558e+04    0.248882    0.226667    0.194240    0.120000    0.280000    0.321460    0.294287
    103475   -8.09584e+04    0.248307    0.200000    0.193593    0.240000    0.440000    0.322080    0.294904
    103500   -7.98269e+04    0.246696    0.226667    0.192080    0.280000    0.480000    0.321487    0.295122
    103525   -7.97964e+04    0.246427    0.173333    0.189573    0.080000    0.320000    0.323380    0.295407
    103550   -7.92040e+04    0.248722    0.186667    0.194280    0.160000    0.400000    0.322460    0.293827
    103575   -7.85980e+04    0.248167    0.186667    0.191140    0.320000    0.280000    0.320720    0.294951
    103600   -7.87743e+04    0.249109    0.160000    0.193007    0.120000    0.160000    0.321900    0.295847
    103625   -7.85220e+04    0.247082    0.186667    0.192227    0.160000    0.320000    0.323520    0.294464
    103650   -7.79519e+04    0.248669    0.213333    0.194467    0.360000    0.400000    0.322980    0.294947
    103675   -7.86622e+04    0.251027    0.160000    0.197413    0.200000    0.320000    0.322613    0.297300
    103700   -7.86188e+04    0.252853    0.186667    0.195673    0.080000    0.200000    0.322507    0.297120
    103725   -7.88758e+04    0.252560    0.160000    0.198240    0.440000    0.200000    0.322773    0.296542
    103750   -7.87235e+04    0.251958    0.093333    0.198233    0.240000    0.400000    0.323853    0.296684
    103775   -7.97608e+04    0.251896    0.186667    0.197307    0.280000    0.360000    0.323293    0.295182
    103800   -7.84379e+04    0.252547    0.186667    0.198067    0.160000    0.240000    0.322547    0.296322
    103825   -7.82567e+04    0.248798    0.280000    0.194573    0.400000    0.160000    0.321520    0.296236
    103850   -7.85204e+04    0.250418    0.186667    0.193593    0.320000    0.400000    0.323500    0.297129
    103875   -7.90168e+04    0.250584    0.173333    0.195473    0.240000    0.240000    0.322313    0.296607
    103900   -7.86622e+04    0.250520    0.106667    0.198033    0.200000    0.320000    0.322087    0.296840
    103925   -7.84540e+04    0.250444    0.173333    0.196953    0.200000    0.440000    0.322293    0.296244
    103950   -7.86497e+04    0.251409    0.173333    0.194207    0.200000    0.440000    0.320120    0.296176
    103975   -7.83811e+04    0.250458    0.120000    0.196080    0.320000    0.400000    0.321240    0.296558
    104000   -7.84261e+04    0.249184    0.160000    0.193700    0.080000    0.120000    0.322260    0.295600
    104025   -7.90448e+04    0.249660    0.240000    0.196347    0.360000    0.320000    0.322740    0.296942
    104050   -7.95450e+04    0.248567    0.186667    0.194200    0.240000    0.320000    0.322140    0.294907
    104075   -7.92972e+04    0.248936    0.133333    0.194927    0.320000    0.400000    0.321727    0.293331
    104100   -7.94954e+04    0.249473    0.266667    0.192527    0.160000    0.160000    0.322087    0.296024
    104125   -7.98014e+04    0.250267    0.133333    0.196980    0.240000    0.240000    0.323040    0.296391
    104150   -8.05357e+04    0.251102    0.226667    0.196867    0.160000    0.480000    0.323007    0.293460
    104175   -8.03337e+04    0.252049    0.226667    0.198507    0.320000    0.320000    0.323080    0.294869
    104200   -7.99664e+04    0.251636    0.080000    0.197933    0.160000    0.480000    0.322727    0.293496
    104225   -7.94211e+04    0.249793    0.173333    0.195027    0.280000    0.280000    0.321773    0.295331
    104250   -8.01816e+04    0.251584    0.226667    0.197180    0.400000    0.400000    0.324127    0.296538
    104275   -7.95946e+04    0.250582    0.160000    0.194847    0.480000    0.320000    0.323840    0.296162
    104300   -7.89950e+04    0.249891    0.200000    0.195447    0.560000    0.320000    0.322280    0.296073
    104325   -7.90625e+04    0.247031    0.213333    0.193600    0.240000    0.520000    0.322467    0.295722
    104350   -7.94413e+04    0.248249    0.213333    0.196853    0.240000    0.320000    0.324353    0.294533
    104375   -7.97755e+04    0.250480    0.240000    0.193267    0.280000    0.400000    0.322100    0.294724
    104400   -7.82991e+04    0.249678    0.133333    0.195180    0.280000    0.360000    0.321573    0.296176
    104425   -7.83229e+04    0.248949    0.160000    0.193400    0.160000    0.280000    0.321080    0.296611
    104450   -7.74680e+04    0.249909    0.093333    0.194727    0.320000    0.240000    0.324080    0.298302
    104475   -7.83561e+04    0.251198    0.226667    0.194207    0.000000    0.360000    0.321527    0.295769
    104500   -7.81745e+04    0.250160    0.200000    0.194727    0.240000    0.360000    0.323127    0.295929
    104525   -7.85077e+04    0.250540    0.200000    0.195087    0.280000    0.240000    0.321627    0.297140
    104550   -7.81527e+04    0.250440    0.173333    0.195880    0.400000    0.480000    0.323307    0.296260
    104575   -7.75562e+04    0.248920    0.240000    0.192907    0.120000    0.360000    0.321647    0.296129
    104600   -7.83682e+04    0.248691    0.186667    0.193640    0.320000    0.320000    0.321333    0.296522
    104625   -7.81330e+04    0.249140    0.173333    0.190853    0.200000    0.320000    0.324207    0.295458
    104650   -7.81440e+04    0.250700    0.266667    0.191787    0.240000    0.200000    0.320773    0.296029
    104675   -7.88675e+04    0.249311    0.266667    0.193227    0.320000    0.240000    0.321807    0.296667
    104700   -7.82421e+04    0.246511    0.106667    0.189840    0.360000    0.480000    0.324753    0.297353
    104725   -7.83913e+04    0.247571    0.186667    0.189740    0.240000    0.280000    0.323573    0.297249
    104750   -7.93944e+04    0.247813    0.240000    0.190200    0.280000    0.400000    0.323120    0.296518
    104775   -7.98963e+04    0.248169    0.160000    0.190120    0.120000    0.520000    0.322107    0.295567
    104800   -8.01115e+04    0.246418    0.160000    0.189267    0.120000    0.360000    0.323260    0.295687
    104825   -7.94880e+04    0.245871    0.146667    0.188007    0.160000    0.360000    0.323687    0.296404
    104850   -7.98986e+04    0.244700    0.213333    0.184820    0.320000    0.360000    0.325120    0.295236
    104875   -7.94892e+04    0.244656    0.146667    0.184680    0.040000    0.560000    0.323500    0.296547
    104900   -7.94815e+04    0.244402    0.200000    0.185353    0.280000    0.320000    0.323633    0.296800
    104925   -7.91961e+04    0.244980    0.160000    0.185213    0.280000    0.320000    0.320880    0.294309
    104950   -7.85136e+04    0.244451    0.240000    0.186000    0.120000    0.280000    0.324273    0.296293
    104975   -7.95301e+04    0.243524    0.146667    0.185287    0.200000    0.320000    0.321147    0.297704
    105000   -7.90394e+04    0.244891    0.240000    0.187613    0.200000    0.360000    0.321007    0.294878
    105025   -7.95711e+04    0.241302    0.173333    0.182733    0.400000    0.320000    0.321273    0.295009
    105050   -7.88283e+04    0.242711    0.280000    0.183047    0.160000    0.400000    0.322527    0.296018
    105075   -7.96693e+04    0.242609    0.146667    0.186733    0.160000    0.520000    0.322473    0.293880
    105100   -7.91306e+04    0.242771    0.146667    0.183953    0.320000    0.200000    0.323687    0.295073
    105125   -7.88840e+04    0.243153    0.200000    0.183813    0.320000    0.320000    0.321753    0.296340
    105150   -7.94063e+04    0.244862    0.186667    0.186460    0.400000    0.320000    0.323680    0.294907
    105175   -8.01210e+04    0.243542    0.240000    0.188733    0.080000    0.320000    0.321407    0.295604
    105200   -7.97297e+04    0.244491    0.213333    0.187547    0.280000    0.200000    0.320353    0.294360
    105225   -7.93728e+04    0.245107    0.173333    0.186173    0.240000    0.280000    0.319833    0.295698
    105250   -7.98510e+04    0.244636    0.213333    0.185920    0.240000    0.280000    0.319887    0.294947
    105275   -8.01631e+04    0.244298    0.226667    0.187360    0.240000    0.080000    0.320560    0.293729
    105300   -7.97404e+04    0.243569    0.146667    0.185740    0.440000    0.240000    0.321633    0.295360
    105325   -7.97345e+04    0.242489    0.266667    0.185353    0.200000    0.280000    0.323447    0.296156
