 iteration      lambda
    127600   23.637227
    127625   22.732287
    127650   23.007255
    127675   23.087379
    127700   22.900936
    127725   22.705683
    127750   22.545259
    127775   21.928081
    127800   21.853068
    127825   22.656206
    127850   21.593413
    127875   22.144856
    127900   21.709227
    127925   22.235789
    127950   21.738410
    127975   22.188519
    128000   22.165964
    128025   22.623795
    128050   21.802655
    128075   23.067633
    128100   23.877653
    128125   22.518268
    128150   22.090109
    128175   22.875357
    128200   23.588981
    128225   23.902419
    128250   23.459535
    128275   23.241848
    128300   22.753930
    128325   23.833658
    128350   23.646204
    128375   24.002684
    128400   24.103995
    128425   24.574097
    128450   23.256692
    128475   23.351787
    128500   24.037646
    128525   23.759102
    128550   24.170914
    128575   23.073524
    128600   23.257723
    128625   22.613003
    128650   23.207469
    128675   23.302970
    128700   22.002309
    128725   22.164812
    128750   22.467551
    128775   22.660929
    128800   22.725970
    128825   22.980581
    128850   23.138354
    128875   22.167353
    128900   22.651055
    128925   22.090732
    128950   22.032840
    128975   22.646947
    129000   22.749927
    129025   22.070921
    129050   22.076077
    129075   23.259499
    129100   23.065999
    129125   23.150781
    129150   22.974912
    129175   23.686053
    129200   23.541385
    129225   24.501574
    129250   24.463558
    129275   23.520021
    129300   22.879183
    129325   23.720625
    129350   21.902339
    129375   22.092152
    129400   22.899935
    129425   22.785640
    129450   21.399354
    129475   22.060953
    129500   23.267633
    129525   22.412847
    129550   22.761206
    129575   23.384046
    129600   24.336995
    129625   23.851765
    129650   23.692384
    129675   24.077616
    129700   23.333429
    129725   23.972549
    129750   23.409650
    129775   23.039340
    129800   22.835096
    129825   22.766501
    129850   22.124079
    129875   23.508846
    129900   23.165214
    129925   22.730755
    129950   23.567586
    129975   23.367442
    130000   23.547668
    130025   23.756835
    130050   23.439726
    130075   24.365546
    130100   24.439382
    130125   24.092331
    130150   24.063766
    130175   23.695595
    130200   23.311260
    130225   22.543515
    130250   22.235261
    130275   22.875306
    130300   22.440189
    130325   23.323502
    130350   22.601741
    130375   23.538458
    130400   23.572013
    130425   23.208777
    130450   23.373822
    130475   23.112699
    130500   23.437678
    130525   23.355639
    130550   22.702162
    130575   23.802854
    130600   24.304562
    130625   23.666609
    130650   24.170883
    130675   24.290108
    130700   24.386033
    130725   23.529941
    130750   23.950061
    130775   24.977102
    130800   24.102182
    130825   24.745216
    130850   24.071000
    130875   23.382243
    130900   23.942166
    130925   23.767988
    130950   24.596773
    130975   23.244165
    131000   23.050901
    131025   24.884601
    131050   24.735353
    131075   24.600584
    131100   25.219264
    131125   23.512616
    131150   23.664899
    131175   24.430254
    131200   24.166360
    131225   23.735920
    131250   24.531219
    131275   24.216162
    131300   25.891074
    131325   25.941746
    131350   25.743372
    131375   25.855666
    131400   25.587468
    131425   27.150878
    131450   26.815231
    131475   26.725598
    131500   27.678254
    131525   26.833454
    131550   26.907225
    131575   26.660131
    131600   27.402077
    131625   25.883809
    131650   26.460066
    131675   26.598640
    131700   26.990500
    131725   26.555221
    131750   25.627707
    131775   26.813346
    131800   26.978194
    131825   27.010737
    131850   26.303069
    131875   27.348155
    131900   27.296050
    131925   26.863683
    131950   26.860179
    131975   27.733959
    132000   27.902267
    132025   27.533129
    132050   27.856655
    132075   27.829020
    132100   27.562464
    132125   27.369786
    132150   27.390387
    132175   26.679683
    132200   27.343750
    132225   27.068406
    132250   27.511625
    132275   27.158101
    132300   27.396835
    132325   26.829425
    132350   26.609218
    132375   26.607389
    132400   26.549349
    132425   26.475813
    132450   27.860643
    132475   27.107447
    132500   27.677266
    132525   27.301413
    132550   27.108312
    132575   26.888942
    132600   25.672977
    132625   25.342099
    132650   26.332919
    132675   25.904486
    132700   25.582882
    132725   26.150494
    132750   26.160918
    132775   25.326208
    132800   26.019818
    132825   26.461452
    132850   27.401394
    132875   26.736717
    132900   27.162513
    132925   26.254054
    132950   27.561398
    132975   26.401405
    133000   26.289860
    133025   24.931650
    133050   26.184704
    133075   26.810524
    133100   27.059431
    133125   26.049387
    133150   26.685660
    133175   26.132635
    133200   26.478057
    133225   25.434010
    133250   26.069024
    133275   25.112406
    133300   24.625616
    133325   25.319960
    133350   25.954570
    133375   26.084627
    133400   26.106008
    133425   26.725035
    133450   26.390782
    133475   26.454650
    133500   25.729890
    133525   25.369845
    133550   25.878492
    133575   25.861281
    133600   27.054278
    133625   26.647975
    133650   26.318433
    133675   26.668384
    133700   26.986207
    133725   26.776573
    133750   26.276199
    133775   26.867279
    133800   25.129854
    133825   25.968942
    133850   26.178254
    133875   26.168238
    133900   26.037955
    133925   27.122967
    133950   26.212383
    133975   26.332791
    134000   26.483507
    134025   26.287753
    134050   25.295675
    134075   26.111189
    134100   25.733294
    134125   25.525866
    134150   24.195281
    134175   24.725869
    134200   25.375324
    134225   25.330784
    134250   25.412087
    134275   25.072686
    134300   25.166230
    134325   25.602685
    134350   26.471935
    134375   27.376942
    134400   26.503392
    134425   26.345831
    134450   26.106888
    134475   27.024103
    134500   25.487445
    134525   26.043875
    134550   25.163291
    134575   24.729157
    134600   25.649784
    134625   25.035990
    134650   25.164230
    134675   25.693734
    134700   25.850092
    134725   25.702019
    134750   25.896937
    134775   26.290711
    134800   27.491110
    134825   26.273562
    134850   26.369787
    134875   25.080385
    134900   25.940455
    134925   24.781789
    134950   26.631714
    134975   25.650738
    135000   25.467244
    135025   26.433685
    135050   26.454415
    135075   26.511850
    135100   26.338665
    135125   26.200171
    135150   25.819740
    135175   25.294560
    135200   25.727704
    135225   25.571874
    135250   26.003742
    135275   25.152225
    135300   25.752296
    135325   25.284816
    135350   24.854925
    135375   25.876399
    135400   26.306800
    135425   25.525910
    135450   26.094610
    135475   26.369612
    135500   25.740620
    135525   25.168622
    135550   25.978704
    135575   26.099840
    135600   26.657453
    135625   25.792424
    135650   26.558560
    135675   27.530364
    135700   28.584848
    135725   26.421934
    135750   27.667913
    135775   27.972820
    135800   26.221200
    135825   26.946845
    135850   26.250572
    135875   27.088330
    135900   26.651103
    135925   26.074511
    135950   25.621213
    135975   24.925363
    136000   25.702973
    136025   24.845329
    136050   23.789944
    136075   24.688339
    136100   24.206263
    136125   24.194132
    136150   22.910112
    136175   23.472068
    136200   23.032452
    136225   23.592464
    136250   24.151453
    136275   24.002973
    136300   23.922872
    136325   24.463849
    136350   23.649791
    136375   23.827674
    136400   22.953445
    136425   22.765387
    136450   23.248797
    136475   23.482847
    136500   23.319333
    136525   23.461341
    136550   23.354943
    136575   22.669766
    136600   23.741629
    136625   23.324054
    136650   23.210390
    136675   23.410242
    136700   24.122602
    136725   22.829957
    136750   23.660767
    136775   24.030966
    136800   23.790501
    136825   23.037665
    136850   23.419227
    136875   23.314227
    136900   23.399217
    136925   23.277993
    136950   22.097545
    136975   23.628627
    137000   23.162187
    137025   22.981666
    137050   22.538697
    137075   23.467841
    137100   23.078098
    137125   23.187373
    137150   23.705932
    137175   24.237926
    137200   23.099498
    137225   23.197282
    137250   23.616885
    137275   24.255686
    137300   24.301108
    137325   24.205406
    137350   25.204459
    137375   25.062670
    137400   24.949975
    137425   24.865993
    137450   24.955036
    137475   25.577715
    137500   24.540681
    137525   26.016402
    137550   26.254468
    137575   25.371273
    137600   25.462066
    137625   25.848911
    137650   25.852347
    137675   26.267509
    137700   25.315797
    137725   26.110645
    137750   25.149246
    137775   25.462726
    137800   25.122793
    137825   24.902157
    137850   24.714974
    137875   23.994584
    137900   24.142762
    137925   23.598974
    137950   24.762782
    137975   24.605675
    138000   23.868852
    138025   24.583410
    138050   24.110616
    138075   24.103055
    138100   22.798608
    138125   24.488380
    138150   24.611293
    138175   23.427910
    138200   22.902501
    138225   24.248356
    138250   23.244539
    138275   23.057949
    138300   24.282189
    138325   24.230577
    138350   24.595961
    138375   25.208784
    138400   25.127329
    138425   24.745630
    138450   25.537679
    138475   23.979202
    138500   24.559956
    138525   24.921076
    138550   24.150887
    138575   24.247588
    138600   24.010205
    138625   25.044792
    138650   23.858150
    138675   23.762711
    138700   23.789330
    138725   25.546207
    138750   24.624515
    138775   25.645583
    138800   25.195133
    138825   25.021958
    138850   25.497132
    138875   26.660161
    138900   25.898255
    138925   25.867320
    138950   26.974930
    138975   27.030419
    139000   25.697424
    139025   26.130805
    139050   26.104945
    139075   26.031538
    139100   26.232869
    139125   25.451690
    139150   25.597595
    139175   25.598173
    139200   25.136477
    139225   26.097898
    139250   26.163593
    139275   26.351644
    139300   26.936183
    139325   26.809141
    139350   26.962008
    139375   27.923727
    139400   27.476012
    139425   27.590872
    139450   27.495870
    139475   27.371610
    139500   27.230258
    139525   26.640023
    139550   26.684043
    139575   26.700911
    139600   27.803159
    139625   27.693991
    139650   28.762488
    139675   28.339603
    139700   27.385455
    139725   27.054423
    139750   28.041081
    139775   28.665653
    139800   27.868039
    139825   28.171661
    139850   28.145657
    139875   28.856273
    139900   28.788952
    139925   28.394908
    139950   28.454016
    139975   28.279674
    140000   28.263626
    140025   29.190099
    140050   29.564659
    140075   28.427141
    140100   29.102030
    140125   29.400504
    140150   28.519775
    140175   29.621262
    140200   28.805764
    140225   29.317537
    140250   29.429634
    140275   28.604421
    140300   27.272455
    140325   28.611060
    140350   29.210305
    140375   29.289406
    140400   28.877884
    140425   29.712299
    140450   28.680973
    140475   28.251283
    140500   29.344785
    140525   29.538745
    140550   28.448403
    140575   28.207809
    140600   27.234749
    140625   27.159031
    140650   26.947091
    140675   25.570466
    140700   26.063478
    140725   26.964611
    140750   25.745339
    140775   26.266888
    140800   25.052743
    140825   25.652827
    140850   25.995372
    140875   26.020964
    140900   26.565786
    140925   25.746943
    140950   26.084140
    140975   26.096804
    141000   25.117131
    141025   26.985265
    141050   26.563298
    141075   27.070077
    141100   25.071566
    141125   26.604749
    141150   26.907464
    141175   25.806738
    141200   25.454455
    141225   26.854437
    141250   27.325104
    141275   27.049809
    141300   26.338650
    141325   26.422959
    141350   26.869601
    141375   25.842757
    141400   26.701952
    141425   26.753710
    141450   26.981515
    141475   27.471954
    141500   27.284157
    141525   27.617778
    141550   26.564621
    141575   26.201960
    141600   27.369700
    141625   26.499177
    141650   27.539556
    141675   26.823425
    141700   27.388950
    141725   26.651643
    141750   26.658674
    141775   27.309509
    141800   27.544999
    141825   28.325622
    141850   27.819534
    141875   27.954892
    141900   27.689004
    141925   27.223484
    141950   27.310654
    141975   27.139329
    142000   26.407749
    142025   27.182264
    142050   25.929353
    142075   26.880692
    142100   26.298040
    142125   25.512964
    142150   25.262105
    142175   25.114488
    142200   25.319810
    142225   25.605449
    142250   25.053408
    142275   24.773986
    142300   24.085632
    142325   23.957702
    142350   24.161624
    142375   25.579778
    142400   24.767023
    142425   24.196836
    142450   25.368899
    142475   24.495865
    142500   24.636931
    142525   24.452528
    142550   24.640305
    142575   24.875555
    142600   24.314798
    142625   25.009935
    142650   24.402505
    142675   24.219748
    142700   24.252447
    142725   24.567218
    142750   24.325429
    142775   25.430405
    142800   24.789336
    142825   23.873358
    142850   24.133580
    142875   24.796342
    142900   25.565025
    142925   25.273222
    142950   24.376114
    142975   25.117734
    143000   25.868096
    143025   25.770520
    143050   26.162655
    143075   25.565828
    143100   25.869358
    143125   25.781787
    143150   25.394067
    143175   25.548651
    143200   25.737597
    143225   26.235534
    143250   26.182816
    143275   25.773953
    143300   26.116268
    143325   25.701011
    143350   26.327905
    143375   26.254096
    143400   26.087174
    143425   26.236244
    143450   25.884398
    143475   26.518993
    143500   25.776507
    143525   26.687993
    143550   25.085999
    143575   26.460824
    143600   26.825241
    143625   27.025034
    143650   26.821428
    143675   26.047013
    143700   26.613842
    143725   26.045965
    143750   25.620722
    143775   26.167423
    143800   26.824663
    143825   26.334187
    143850   26.605417
    143875   26.985901
    143900   26.081425
    143925   26.252327
    143950   26.392022
    143975   26.068688
    144000   26.993569
    144025   26.895465
    144050   26.464053
    144075   27.703064
    144100   27.213034
    144125   28.715386
    144150   28.313017
    144175   28.445901
    144200   28.199498
    144225   28.000283
    144250   27.146107
    144275   27.968882
    144300   27.883070
    144325   27.775181
    144350   27.341823
    144375   27.183928
    144400   27.720514
    144425   27.563471
    144450   27.375521
    144475   27.893132
    144500   29.388135
    144525   27.860389
    144550   28.343644
    144575   27.425419
    144600   27.060135
    144625   26.992945
    144650   26.537718
    144675   26.933471
    144700   26.969574
    144725   27.099144
    144750   27.645914
    144775   27.779574
    144800   28.346943
    144825   26.820178
    144850   27.839021
    144875   27.257329
    144900   27.114891
    144925   26.558357
    144950   26.622146
    144975   26.906161
    145000   26.915671
    145025   27.415735
    145050   27.558003
    145075   28.419486
    145100   28.388954
    145125   27.132257
    145150   27.504982
    145175   27.932949
    145200   28.267977
    145225   27.859212
    145250   26.661187
    145275   27.901225
    145300   26.008285
    145325   27.624060
    145350   28.453535
    145375   28.196219
    145400   27.760867
    145425   27.240518
    145450   27.327140
    145475   26.527312
    145500   27.147477
    145525   26.342945
    145550   26.857535
    145575   27.378291
    145600   28.200786
    145625   27.650355
    145650   28.441620
    145675   27.551491
    145700   26.610984
    145725   26.472031
    145750   27.054310
    145775   26.608389
    145800   27.464687
    145825   27.273668
    145850   26.507627
    145875   26.249669
    145900   25.948905
    145925   26.361339
    145950   25.434469
    145975   27.139340
    146000   26.699439
    146025   26.583203
    146050   26.422360
    146075   27.406960
    146100   27.027015
    146125   26.489137
    146150   27.314810
    146175   26.639446
    146200   25.783845
    146225   26.073972
    146250   26.795564
    146275   26.962514
    146300   26.123146
    146325   26.723804
    146350   26.592274
    146375   25.508317
    146400   25.824178
    146425   25.676228
    146450   25.671305
    146475   26.964318
    146500   26.049345
    146525   26.341400
    146550   26.567766
    146575   26.453310
    146600   26.716273
    146625   26.532486
    146650   27.074389
    146675   26.961703
    146700   26.950461
    146725   27.664188
    146750   27.358345
    146775   27.256042
    146800   26.641415
    146825   26.396759
    146850   26.181269
    146875   25.955373
    146900   26.530137
    146925   27.293199
    146950   25.780451
    146975   26.908633
    147000   26.587744
    147025   25.542187
    147050   26.956413
    147075   26.733763
    147100   25.609972
    147125   26.181830
    147150   26.258025
    147175   25.991511
    147200   25.832020
    147225   26.413646
    147250   26.259697
    147275   26.000539
    147300   26.812804
    147325   26.178431
    147350   26.920563
    147375   26.643423
    147400   27.017462
    147425   26.569725
    147450   25.585557
    147475   26.199268
    147500   25.458441
    147525   25.973836
    147550   25.559627
    147575   25.353386
    147600   24.840455
    147625   25.448153
    147650   25.508228
    147675   26.497770
    147700   26.415258
    147725   26.312913
    147750   26.118013
    147775   26.136706
    147800   26.078704
    147825   27.170290
    147850   26.941617
    147875   27.321756
    147900   27.208199
    147925   27.815668
    147950   26.810142
    147975   26.911417
    148000   27.427742
    148025   28.050453
    148050   27.235219
    148075   28.331096
    148100   28.090226
    148125   27.071120
    148150   27.236891
    148175   27.177015
    148200   26.969395
    148225   27.502426
    148250   28.277311
    148275   28.694210
    148300   27.922083
    148325   27.540528
    148350   28.857291
    148375   29.381943
    148400   29.045168
    148425   29.034891
    148450   29.516933
    148475   29.427312
    148500   29.570355
    148525   29.981618
    148550   28.422809
    148575   28.980788
    148600   29.051317
    148625   28.011617
    148650   27.526701
    148675   28.220899
    148700   28.087349
    148725   29.027033
    148750   27.804775
    148775   27.919217
    148800   27.036256
    148825   28.381705
    148850   27.538828
    148875   27.921046
    148900   27.583476
    148925   26.694948
    148950   28.098162
    148975   28.350688
    149000   26.837383
    149025   26.595093
    149050   27.805789
    149075   28.056566
    149100   27.064426
    149125   26.914919
    149150   26.690627
    149175   26.870655
    149200   26.017940
    149225   26.160612
    149250   25.945958
    149275   27.289050
    149300   26.943124
    149325   26.753123
    149350   26.811293
    149375   27.566968
    149400   27.128181
    149425   27.559651
    149450   28.416728
    149475   28.039369
    149500   28.795892
    149525   28.889224
    149550   28.365978
    149575   28.962426
    149600   29.129562
    149625   29.129647
    149650   28.101988
    149675   27.926731
    149700   28.249209
    149725   28.032394
    149750   27.388787
    149775   26.911210
    149800   28.419563
    149825   27.603200
    149850   27.834581
    149875   27.820254
    149900   28.130924
    149925   28.253811
    149950   27.411538
    149975   27.928917
    150000   27.685780
