 iteration      beta_a      beta_b
     99825    0.681370    3.288203
     99850    0.691516    3.446308
     99875    0.665701    3.404265
     99900    0.658956    3.426168
     99925    0.694468    3.459116
     99950    0.679090    3.425086
     99975    0.692961    3.457345
    100000    0.671408    3.386335
    100025    0.675325    3.377565
    100050    0.691472    3.333822
    100075    0.671108    3.354579
    100100    0.691923    3.499194
    100125    0.679843    3.496873
    100150    0.680505    3.459027
    100175    0.680448    3.416557
    100200    0.695308    3.467546
    100225    0.681351    3.474804
    100250    0.690852    3.399541
    100275    0.701971    3.461522
    100300    0.683311    3.474054
    100325    0.680961    3.298598
    100350    0.681518    3.357300
    100375    0.696596    3.399638
    100400    0.690404    3.391371
    100425    0.682355    3.427322
    100450    0.686209    3.342841
    100475    0.697852    3.410855
    100500    0.691428    3.379256
    100525    0.677874    3.360747
    100550    0.672229    3.316867
    100575    0.679658    3.473736
    100600    0.681508    3.413877
    100625    0.683186    3.348254
    100650    0.677024    3.366447
    100675    0.687220    3.484946
    100700    0.697269    3.455434
    100725    0.687667    3.454792
    100750    0.686573    3.481967
    100775    0.683726    3.424122
    100800    0.685691    3.440004
    100825    0.676405    3.276509
    100850    0.683497    3.390012
    100875    0.697289    3.455595
    100900    0.690447    3.444311
    100925    0.689856    3.443761
    100950    0.674255    3.335765
    100975    0.676767    3.292623
    101000    0.681289    3.423634
    101025    0.684804    3.407751
    101050    0.685834    3.311461
    101075    0.706597    3.543638
    101100    0.687674    3.519252
    101125    0.688864    3.405615
    101150    0.681481    3.460280
    101175    0.690586    3.369411
    101200    0.685030    3.562750
    101225    0.672307    3.243399
    101250    0.684192    3.403041
    101275    0.667720    3.283123
    101300    0.673941    3.351890
    101325    0.653200    3.262290
    101350    0.687507    3.392568
    101375    0.701709    3.515370
    101400    0.694523    3.508718
    101425    0.698204    3.530338
    101450    0.657997    3.290822
    101475    0.707625    3.559519
    101500    0.686478    3.415769
    101525    0.691971    3.502905
    101550    0.686623    3.402610
    101575    0.657869    3.188631
    101600    0.681852    3.476663
    101625    0.684463    3.468054
    101650    0.706577    3.588549
    101675    0.665771    3.249664
    101700    0.683814    3.486235
    101725    0.679292    3.472592
    101750    0.696284    3.431812
    101775    0.679694    3.332930
    101800    0.686168    3.522804
    101825    0.683178    3.370497
    101850    0.683723    3.331602
    101875    0.698393    3.434241
    101900    0.701358    3.455813
    101925    0.687291    3.444855
    101950    0.699352    3.589982
    101975    0.683816    3.374431
    102000    0.693713    3.426708
    102025    0.680778    3.464203
    102050    0.690312    3.467093
    102075    0.673343    3.267894
    102100    0.669402    3.437392
    102125    0.687817    3.427900
    102150    0.695502    3.426805
    102175    0.676489    3.385325
    102200    0.673883    3.446380
    102225    0.676357    3.404700
    102250    0.674326    3.435388
    102275    0.657873    3.337116
    102300    0.671713    3.419624
    102325    0.685427    3.344843
    102350    0.686331    3.548994
    102375    0.668285    3.437757
    102400    0.687711    3.516716
    102425    0.684740    3.442254
    102450    0.679027    3.315016
    102475    0.702096    3.432351
    102500    0.686885    3.447592
    102525    0.688430    3.492138
    102550    0.687742    3.407270
    102575    0.694047    3.558851
    102600    0.679451    3.364323
    102625    0.687530    3.462366
    102650    0.681600    3.419488
    102675    0.688504    3.386861
    102700    0.667759    3.362110
    102725    0.671101    3.346454
    102750    0.686287    3.352675
    102775    0.705158    3.485951
    102800    0.688479    3.563888
    102825    0.685319    3.396321
    102850    0.682534    3.405290
    102875    0.698432    3.500509
    102900    0.692285    3.465389
    102925    0.681962    3.465364
    102950    0.701358    3.458168
    102975    0.681628    3.451787
    103000    0.679756    3.449671
    103025    0.673691    3.414824
    103050    0.675465    3.413996
    103075    0.685367    3.506440
    103100    0.704642    3.572442
    103125    0.707288    3.561437
    103150    0.700263    3.539680
    103175    0.702204    3.517056
    103200    0.690851    3.445339
    103225    0.683378    3.473797
    103250    0.697185    3.428028
    103275    0.692210    3.442814
    103300    0.669421    3.391773
    103325    0.659730    3.413919
    103350    0.694407    3.472094
    103375    0.679728    3.370177
    103400    0.681047    3.418074
    103425    0.688535    3.465965
    103450    0.678152    3.444947
    103475    0.718776    3.524187
    103500    0.664511    3.381980
    103525    0.703834    3.550059
    103550    0.687748    3.462773
    103575    0.666304    3.280408
    103600    0.677843    3.318985
    103625    0.677594    3.388710
    103650    0.672269    3.364208
    103675    0.691933    3.423921
    103700    0.692452    3.392563
    103725    0.689966    3.433311
    103750    0.692542    3.403885
    103775    0.702572    3.520300
    103800    0.692394    3.354318
    103825    0.693437    3.401834
    103850    0.690268    3.416826
    103875    0.680005    3.457270
    103900    0.680563    3.348265
    103925    0.689746    3.346462
    103950    0.675943    3.349898
    103975    0.685932    3.399696
    104000    0.692213    3.404768
    104025    0.678626    3.392635
    104050    0.674918    3.464342
    104075    0.674875    3.395099
    104100    0.691494    3.507280
    104125    0.667580    3.378168
    104150    0.694330    3.463427
    104175    0.686355    3.492981
    104200    0.682691    3.390829
    104225    0.683815    3.371699
    104250    0.703487    3.523116
    104275    0.704578    3.465744
    104300    0.683379    3.382417
    104325    0.679947    3.423348
    104350    0.692026    3.430489
    104375    0.692823    3.514313
    104400    0.672013    3.396536
    104425    0.694212    3.487539
    104450    0.685373    3.396064
    104475    0.687422    3.406221
    104500    0.697391    3.415540
    104525    0.673101    3.365558
    104550    0.682751    3.369367
    104575    0.663472    3.217969
    104600    0.685348    3.457998
    104625    0.671086    3.353707
    104650    0.671461    3.280129
    104675    0.693272    3.494718
    104700    0.673222    3.338852
    104725    0.675286    3.229719
    104750    0.703488    3.449338
    104775    0.693176    3.438290
    104800    0.701903    3.477742
    104825    0.684705    3.502466
    104850    0.702556    3.440196
    104875    0.673610    3.338777
    104900    0.684658    3.418175
    104925    0.694079    3.487584
    104950    0.683248    3.417143
    104975    0.684512    3.338139
    105000    0.667091    3.305085
    105025    0.685077    3.430524
    105050    0.665834    3.318115
    105075    0.688698    3.399843
    105100    0.699499    3.587516
    105125    0.677351    3.333615
    105150    0.696865    3.487237
    105175    0.677092    3.311790
    105200    0.688593    3.404960
    105225    0.670982    3.314564
    105250    0.669186    3.290867
    105275    0.662299    3.313582
    105300    0.686041    3.403522
    105325    0.687486    3.383005
    105350    0.688522    3.377819
    105375    0.687008    3.523311
    105400    0.683082    3.364545
    105425    0.683245    3.331534
    105450    0.682923    3.316965
    105475    0.670035    3.333452
    105500    0.687996    3.451113
    105525    0.678369    3.352045
    105550    0.693900    3.374788
    105575    0.678470    3.420126
    105600    0.671425    3.300711
    105625    0.693378    3.491157
    105650    0.692166    3.469663
    105675    0.686421    3.399810
    105700    0.683719    3.490798
    105725    0.676407    3.370507
    105750    0.671018    3.259122
    105775    0.675144    3.369244
    105800    0.685612    3.391300
    105825    0.669126    3.336997
    105850    0.678723    3.394990
    105875    0.668765    3.305047
    105900    0.679884    3.312160
    105925    0.692512    3.398921
    105950    0.698272    3.434818
    105975    0.669623    3.406379
    106000    0.683257    3.423232
    106025    0.659463    3.295050
    106050    0.686411    3.342250
    106075    0.707087    3.607918
    106100    0.690192    3.365102
    106125    0.681697    3.347316
    106150    0.686151    3.460450
    106175    0.650224    3.264447
    106200    0.688555    3.439221
    106225    0.679264    3.455882
    106250    0.680277    3.411659
    106275    0.694519    3.466763
    106300    0.698611    3.519348
    106325    0.688408    3.489895
    106350    0.687957    3.402173
    106375    0.695064    3.424738
    106400    0.671435    3.485222
    106425    0.677186    3.429383
    106450    0.673435    3.484735
    106475    0.667422    3.348948
    106500    0.662411    3.317547
    106525    0.688315    3.377101
    106550    0.670576    3.415806
    106575    0.695315    3.442710
    106600    0.683241    3.357862
    106625    0.681810    3.350504
    106650    0.678973    3.323096
    106675    0.680188    3.421798
    106700    0.669247    3.411623
    106725    0.686129    3.373396
    106750    0.688523    3.458080
    106775    0.689884    3.420985
    106800    0.685590    3.406127
    106825    0.686940    3.475184
    106850    0.682042    3.404519
    106875    0.681492    3.402575
    106900    0.692285    3.433929
    106925    0.687079    3.428245
    106950    0.682780    3.407075
    106975    0.692739    3.472163
    107000    0.675074    3.378819
    107025    0.680136    3.446423
    107050    0.690096    3.477097
    107075    0.701960    3.528679
    107100    0.662876    3.312348
    107125    0.684451    3.391029
    107150    0.664299    3.279047
    107175    0.681477    3.384089
    107200    0.698210    3.576555
    107225    0.686288    3.370991
    107250    0.686367    3.521419
    107275    0.697313    3.487759
    107300    0.706393    3.564092
    107325    0.697566    3.487781
    107350    0.702494    3.470043
    107375    0.697740    3.506468
    107400    0.682915    3.472603
    107425    0.686235    3.562784
    107450    0.666721    3.283767
    107475    0.680352    3.405879
    107500    0.692471    3.377877
    107525    0.689292    3.452127
    107550    0.677331    3.458845
    107575    0.681245    3.337034
    107600    0.670784    3.398449
    107625    0.677830    3.400986
    107650    0.685274    3.503211
    107675    0.679017    3.377904
    107700    0.663869    3.309433
    107725    0.674916    3.381038
    107750    0.666431    3.440071
    107775    0.674720    3.396296
    107800    0.703424    3.565145
    107825    0.686171    3.417134
    107850    0.673611    3.346386
    107875    0.687924    3.401972
    107900    0.674064    3.376089
    107925    0.687480    3.307434
    107950    0.681544    3.392767
    107975    0.686516    3.526252
    108000    0.700868    3.446866
    108025    0.680308    3.353477
    108050    0.690102    3.379264
    108075    0.687308    3.540155
    108100    0.686611    3.565851
    108125    0.680920    3.490221
    108150    0.686722    3.402515
    108175    0.683947    3.472157
    108200    0.679044    3.364124
    108225    0.695684    3.371897
    108250    0.692391    3.484855
    108275    0.683646    3.365717
    108300    0.688927    3.404726
    108325    0.668772    3.310204
    108350    0.712538    3.515210
    108375    0.669810    3.269851
    108400    0.675862    3.329376
    108425    0.683146    3.407250
    108450    0.677608    3.454618
    108475    0.672982    3.424654
    108500    0.687685    3.486887
    108525    0.674417    3.323008
    108550    0.674687    3.392653
    108575    0.702175    3.477432
    108600    0.687122    3.402291
    108625    0.666653    3.280125
    108650    0.697138    3.396527
    108675    0.688682    3.357656
    108700    0.693677    3.456781
    108725    0.689445    3.375811
    108750    0.696073    3.483601
    108775    0.680251    3.462108
    108800    0.680901    3.377541
    108825    0.664345    3.152045
    108850    0.677393    3.421130
    108875    0.678067    3.401546
    108900    0.674139    3.300788
    108925    0.682523    3.508419
    108950    0.691261    3.420422
    108975    0.702441    3.511659
    109000    0.684934    3.406026
    109025    0.683630    3.347156
    109050    0.680093    3.381517
    109075    0.662064    3.335904
    109100    0.690008    3.430108
    109125    0.693918    3.545722
    109150    0.689175    3.405967
    109175    0.673628    3.462999
    109200    0.685151    3.401844
    109225    0.674904    3.307068
    109250    0.691013    3.464881
    109275    0.692497    3.394453
    109300    0.711846    3.559739
    109325    0.673382    3.379840
    109350    0.675567    3.394620
    109375    0.680899    3.410098
    109400    0.685252    3.417245
    109425    0.677507    3.418808
    109450    0.697582    3.459360
    109475    0.664609    3.361529
    109500    0.673650    3.326748
    109525    0.697947    3.351387
    109550    0.675766    3.337106
    109575    0.689586    3.414523
    109600    0.675102    3.377142
    109625    0.680561    3.369115
    109650    0.674622    3.368595
    109675    0.665577    3.237675
    109700    0.666996    3.343200
    109725    0.684397    3.365409
    109750    0.692240    3.502905
    109775    0.670557    3.393076
    109800    0.667160    3.281395
    109825    0.706832    3.507628
    109850    0.695216    3.516869
    109875    0.676888    3.315781
    109900    0.667114    3.347444
    109925    0.688645    3.377245
    109950    0.658866    3.319999
    109975    0.681282    3.339894
    110000    0.679197    3.305921
    110025    0.671827    3.335565
    110050    0.679335    3.341188
    110075    0.679230    3.467047
    110100    0.672663    3.336800
    110125    0.668772    3.309659
    110150    0.681238    3.385611
    110175    0.676367    3.385454
    110200    0.669104    3.345820
    110225    0.688124    3.446229
    110250    0.677323    3.433582
    110275    0.674684    3.331941
    110300    0.709536    3.492159
    110325    0.697792    3.418221
    110350    0.684082    3.334225
    110375    0.666933    3.303984
    110400    0.689120    3.396611
    110425    0.674897    3.333225
    110450    0.678526    3.539461
    110475    0.681465    3.443655
    110500    0.678272    3.414622
    110525    0.679348    3.411212
    110550    0.681224    3.384696
    110575    0.684765    3.431733
    110600    0.674427    3.346412
    110625    0.681477    3.367598
    110650    0.673954    3.339994
    110675    0.677987    3.322599
    110700    0.661304    3.312450
    110725    0.671857    3.304361
    110750    0.680585    3.407848
    110775    0.668371    3.334513
    110800    0.696110    3.411531
    110825    0.690923    3.375387
    110850    0.679375    3.336737
    110875    0.674256    3.431400
    110900    0.688338    3.451597
    110925    0.686833    3.428971
    110950    0.684046    3.417765
    110975    0.681021    3.439045
    111000    0.678226    3.420895
    111025    0.691728    3.468233
    111050    0.692582    3.435003
    111075    0.671411    3.438507
    111100    0.674923    3.266330
    111125    0.684511    3.406818
    111150    0.681555    3.413329
    111175    0.685785    3.524222
    111200    0.679190    3.458483
    111225    0.691914    3.537765
    111250    0.677459    3.393725
    111275    0.671250    3.371408
    111300    0.663423    3.320672
    111325    0.671965    3.420231
    111350    0.657316    3.367896
    111375    0.674293    3.330355
    111400    0.678941    3.443822
    111425    0.688646    3.465629
    111450    0.686950    3.398562
    111475    0.689248    3.456351
    111500    0.673108    3.420460
    111525    0.679034    3.489961
    111550    0.677732    3.393835
    111575    0.682771    3.439261
    111600    0.679380    3.477572
    111625    0.691428    3.478357
    111650    0.683049    3.454382
    111675    0.687280    3.516190
    111700    0.680884    3.385824
    111725    0.695365    3.489111
    111750    0.687463    3.434378
    111775    0.698986    3.487115
    111800    0.677981    3.401669
    111825    0.699316    3.546777
    111850    0.685631    3.240099
    111875    0.673430    3.341325
    111900    0.679388    3.376742
    111925    0.691648    3.493219
    111950    0.688689    3.529191
    111975    0.678863    3.384979
    112000    0.697809    3.497501
    112025    0.693326    3.458997
    112050    0.701074    3.519000
    112075    0.701132    3.567535
    112100    0.671298    3.432680
    112125    0.689346    3.413104
    112150    0.690312    3.368857
    112175    0.692339    3.383780
    112200    0.689691    3.434807
    112225    0.671551    3.453233
    112250    0.653751    3.209214
    112275    0.688881    3.449454
    112300    0.679954    3.368969
    112325    0.675473    3.305619
    112350    0.674785    3.340125
    112375    0.678366    3.316490
    112400    0.692980    3.457774
    112425    0.686176    3.386358
    112450    0.691241    3.427792
    112475    0.685234    3.361428
    112500    0.688796    3.385483
    112525    0.667855    3.321215
    112550    0.662026    3.377241
    112575    0.666368    3.392856
    112600    0.654649    3.336380
    112625    0.662536    3.241066
    112650    0.690506    3.360679
    112675    0.683862    3.455149
    112700    0.682618    3.329508
    112725    0.692802    3.437569
    112750    0.685941    3.517403
    112775    0.684390    3.347764
    112800    0.675452    3.341671
    112825    0.700109    3.427502
    112850    0.690883    3.382640
    112875    0.691049    3.520274
    112900    0.687451    3.308595
    112925    0.693869    3.340400
    112950    0.676529    3.323777
    112975    0.682184    3.339457
    113000    0.665844    3.354607
    113025    0.680439    3.505734
    113050    0.692402    3.400926
    113075    0.674873    3.401257
    113100    0.688744    3.438749
    113125    0.672334    3.355181
    113150    0.678957    3.336746
    113175    0.681421    3.333829
    113200    0.710712    3.462340
    113225    0.675957    3.402690
    113250    0.684966    3.392644
    113275    0.685230    3.484653
    113300    0.689459    3.383195
    113325    0.678361    3.378492
    113350    0.672784    3.345518
    113375    0.672309    3.243810
    113400    0.663747    3.219608
    113425    0.684869    3.359188
    113450    0.688487    3.384682
    113475    0.694506    3.345455
    113500    0.690966    3.476628
    113525    0.681375    3.264331
    113550    0.685345    3.291620
    113575    0.675638    3.345740
    113600    0.670315    3.391966
    113625    0.688911    3.502192
    113650    0.674925    3.418557
    113675    0.690574    3.461841
    113700    0.668065    3.326380
    113725    0.672088    3.322425
    113750    0.668595    3.313444
    113775    0.670544    3.347357
    113800    0.677443    3.418949
    113825    0.681250    3.381698
    113850    0.689005    3.366333
    113875    0.677649    3.366934
    113900    0.682269    3.370906
    113925    0.673782    3.392295
    113950    0.682894    3.381359
    113975    0.684389    3.413416
    114000    0.666689    3.319654
    114025    0.671919    3.256893
    114050    0.694163    3.354008
    114075    0.686380    3.436079
    114100    0.688822    3.433760
    114125    0.697291    3.481402
    114150    0.690057    3.444149
    114175    0.694008    3.516906
    114200    0.691583    3.496634
    114225    0.673128    3.392410
    114250    0.689565    3.444050
    114275    0.679695    3.379187
    114300    0.696304    3.435043
    114325    0.679881    3.432438
    114350    0.680586    3.394291
    114375    0.686830    3.439383
    114400    0.678342    3.453190
    114425    0.688446    3.420202
    114450    0.679952    3.408569
    114475    0.673094    3.331866
    114500    0.717195    3.636075
    114525    0.698743    3.566644
    114550    0.684483    3.454189
    114575    0.678239    3.358559
    114600    0.687745    3.427736
    114625    0.682575    3.370892
    114650    0.683202    3.553999
    114675    0.684908    3.505066
    114700    0.666694    3.360185
    114725    0.680995    3.361517
    114750    0.698384    3.506047
    114775    0.698347    3.517506
    114800    0.687827    3.511132
    114825    0.688516    3.395143
    114850    0.690465    3.409300
    114875    0.695834    3.420534
    114900    0.681902    3.386516
    114925    0.689975    3.447085
    114950    0.684697    3.439472
    114975    0.687510    3.468021
    115000    0.679275    3.389512
    115025    0.689615    3.462353
    115050    0.673948    3.366597
    115075    0.670222    3.326497
    115100    0.685792    3.387843
    115125    0.681319    3.490330
    115150    0.687904    3.441333
    115175    0.696333    3.466761
    115200    0.682504    3.360432
    115225    0.666987    3.298528
    115250    0.694009    3.414724
    115275    0.679922    3.413410
    115300    0.693820    3.400490
    115325    0.676663    3.337503
    115350    0.707088    3.493967
    115375    0.685418    3.344877
    115400    0.686070    3.410861
    115425    0.693515    3.379848
    115450    0.692874    3.507172
    115475    0.708804    3.563188
    115500    0.683413    3.324162
    115525    0.693384    3.517481
    115550    0.700176    3.558703
    115575    0.690515    3.518532
    115600    0.673992    3.369991
    115625    0.691862    3.352399
    115650    0.693708    3.501887
    115675    0.692402    3.401008
    115700    0.677609    3.396310
    115725    0.689540    3.449778
    115750    0.688238    3.412824
    115775    0.666564    3.383088
    115800    0.686409    3.371160
    115825    0.709568    3.423185
    115850    0.688585    3.420175
    115875    0.680264    3.425225
    115900    0.676752    3.401098
    115925    0.694753    3.450561
    115950    0.681899    3.369295
    115975    0.688416    3.488694
    116000    0.682347    3.372551
    116025    0.677706    3.373418
    116050    0.670279    3.398091
    116075    0.698922    3.288661
    116100    0.694336    3.506872
    116125    0.698318    3.499216
    116150    0.685446    3.413672
    116175    0.674005    3.397313
    116200    0.683109    3.392366
    116225    0.680812    3.399614
    116250    0.696646    3.356088
    116275    0.690045    3.353417
    116300    0.688616    3.475110
    116325    0.667758    3.391454
    116350    0.692885    3.421116
    116375    0.703517    3.494213
    116400    0.684896    3.412658
    116425    0.681347    3.349334
    116450    0.672678    3.338267
    116475    0.676128    3.379786
    116500    0.691509    3.338913
    116525    0.694085    3.404958
    116550    0.665352    3.270131
    116575    0.666411    3.349574
    116600    0.687346    3.339560
    116625    0.667470    3.409916
    116650    0.692506    3.465620
    116675    0.678734    3.399069
    116700    0.704085    3.467374
    116725    0.673503    3.360505
    116750    0.689376    3.431182
    116775    0.697478    3.592269
    116800    0.688382    3.391273
    116825    0.669536    3.452192
    116850    0.669865    3.380228
    116875    0.684227    3.391644
    116900    0.684692    3.398391
    116925    0.661586    3.287669
    116950    0.659355    3.335697
    116975    0.671780    3.302408
    117000    0.693401    3.430029
    117025    0.683931    3.472880
    117050    0.695580    3.502738
    117075    0.668744    3.338499
    117100    0.676033    3.379192
    117125    0.682179    3.420720
    117150    0.678726    3.396946
    117175    0.686836    3.525382
    117200    0.687454    3.425968
    117225    0.708441    3.482524
    117250    0.686675    3.447167
    117275    0.680267    3.416481
    117300    0.718171    3.517436
    117325    0.666066    3.325742
    117350    0.663345    3.307759
    117375    0.677058    3.314685
    117400    0.674660    3.498617
    117425    0.667507    3.332558
    117450    0.675483    3.357557
    117475    0.679446    3.330988
    117500    0.692337    3.402225
    117525    0.680717    3.449546
    117550    0.682604    3.377685
    117575    0.669914    3.401828
    117600    0.684381    3.414406
    117625    0.677290    3.359567
    117650    0.678496    3.380624
    117675    0.688015    3.449186
    117700    0.672188    3.341290
    117725    0.715950    3.644188
    117750    0.662430    3.308179
    117775    0.691440    3.405277
    117800    0.697246    3.422513
    117825    0.691241    3.393230
    117850    0.689983    3.455704
    117875    0.677216    3.402465
    117900    0.679477    3.379616
    117925    0.677439    3.427298
    117950    0.675753    3.371168
    117975    0.697573    3.463004
    118000    0.668264    3.307665
    118025    0.692422    3.416850
    118050    0.665931    3.341284
    118075    0.683290    3.407112
    118100    0.672483    3.343997
    118125    0.678975    3.408043
    118150    0.669412    3.291329
    118175    0.680642    3.343256
    118200    0.702315    3.501332
    118225    0.682601    3.411302
    118250    0.676500    3.335722
    118275    0.680746    3.428760
    118300    0.686120    3.366324
    118325    0.680223    3.434752
    118350    0.672361    3.374022
    118375    0.676703    3.354227
    118400    0.698246    3.512439
    118425    0.690815    3.389220
    118450    0.679252    3.450467
    118475    0.672020    3.312960
    118500    0.681557    3.305345
    118525    0.694041    3.357019
    118550    0.683887    3.393252
    118575    0.697552    3.484243
    118600    0.688262    3.397987
    118625    0.693608    3.562851
    118650    0.688757    3.502429
    118675    0.705425    3.498438
    118700    0.673356    3.272940
    118725    0.690465    3.515191
    118750    0.693824    3.444228
    118775    0.692509    3.418998
    118800    0.686806    3.450089
    118825    0.697817    3.548445
    118850    0.721178    3.545961
    118875    0.698936    3.612894
    118900    0.674976    3.377601
    118925    0.697741    3.498228
    118950    0.670077    3.329412
    118975    0.682997    3.364578
    119000    0.689357    3.486963
    119025    0.689603    3.394492
    119050    0.662331    3.323656
    119075    0.683354    3.371400
    119100    0.676951    3.381433
    119125    0.691038    3.544150
    119150    0.684249    3.396554
    119175    0.672944    3.378960
    119200    0.686268    3.523515
    119225    0.708935    3.480459
    119250    0.671806    3.320350
    119275    0.678935    3.362530
    119300    0.688145    3.498730
    119325    0.688338    3.458975
    119350    0.699128    3.496322
    119375    0.684993    3.440632
    119400    0.685076    3.443773
    119425    0.695057    3.503314
    119450    0.674450    3.432217
    119475    0.700524    3.523312
    119500    0.677567    3.450555
    119525    0.687047    3.413504
    119550    0.693253    3.520544
    119575    0.676086    3.437187
    119600    0.669009    3.347576
    119625    0.686500    3.375241
    119650    0.684250    3.408735
    119675    0.683752    3.458862
    119700    0.682375    3.369798
    119725    0.696710    3.426075
    119750    0.682460    3.345284
    119775    0.689683    3.379523
    119800    0.688850    3.434003
    119825    0.671991    3.386033
    119850    0.678826    3.399915
    119875    0.679193    3.319153
    119900    0.683044    3.447771
    119925    0.687496    3.492006
    119950    0.684309    3.472450
    119975    0.684546    3.457456
    120000    0.689768    3.415939
    120025    0.700035    3.492267
    120050    0.700591    3.405152
    120075    0.689745    3.377854
    120100    0.692975    3.349992
    120125    0.679563    3.398810
    120150    0.689861    3.415970
    120175    0.668789    3.323552
    120200    0.679330    3.421290
    120225    0.699917    3.469386
    120250    0.690720    3.540688
    120275    0.701686    3.415577
    120300    0.687677    3.566080
    120325    0.694806    3.388297
    120350    0.672626    3.332302
    120375    0.696110    3.470188
    120400    0.711486    3.532152
    120425    0.692607    3.388106
    120450    0.692597    3.460518
    120475    0.679083    3.420289
    120500    0.677987    3.351043
    120525    0.687152    3.322595
    120550    0.683732    3.360558
    120575    0.682147    3.407295
    120600    0.664289    3.340659
    120625    0.703840    3.501440
    120650    0.671576    3.323448
    120675    0.690764    3.406323
    120700    0.666197    3.270544
    120725    0.684801    3.388883
    120750    0.697121    3.405598
    120775    0.691100    3.411231
    120800    0.682315    3.426935
    120825    0.686832    3.458126
    120850    0.704954    3.431656
    120875    0.685001    3.364329
    120900    0.682946    3.408309
    120925    0.696243    3.439742
    120950    0.691300    3.448364
    120975    0.674735    3.374203
    121000    0.675447    3.421889
    121025    0.702894    3.600626
    121050    0.685747    3.471465
    121075    0.674543    3.330432
    121100    0.692339    3.506183
    121125    0.707930    3.527519
    121150    0.680814    3.414605
    121175    0.682179    3.280020
    121200    0.679971    3.405289
    121225    0.682009    3.401311
    121250    0.701005    3.496646
    121275    0.685058    3.401658
    121300    0.703176    3.442096
    121325    0.672927    3.302983
    121350    0.672802    3.373805
    121375    0.691264    3.421684
    121400    0.664354    3.252682
    121425    0.687098    3.329468
    121450    0.673633    3.345564
    121475    0.681658    3.366635
    121500    0.685004    3.439429
    121525    0.679227    3.312608
    121550    0.668067    3.407608
    121575    0.653616    3.306766
    121600    0.677857    3.374336
    121625    0.690828    3.450180
    121650    0.667838    3.282415
    121675    0.668216    3.351847
    121700    0.682193    3.422043
    121725    0.703875    3.553447
    121750    0.680403    3.379560
    121775    0.689692    3.396537
    121800    0.684062    3.367840
    121825    0.699564    3.486134
    121850    0.689081    3.470731
    121875    0.688192    3.366916
    121900    0.685667    3.397619
    121925    0.705192    3.507056
    121950    0.724448    3.563496
    121975    0.687574    3.449254
    122000    0.684859    3.375098
    122025    0.678406    3.464708
    122050    0.660867    3.277107
    122075    0.670414    3.359645
    122100    0.680542    3.383938
    122125    0.683604    3.387314
    122150    0.679144    3.440160
    122175    0.702034    3.461024
    122200    0.701498    3.435630
    122225    0.698008    3.381813
    122250    0.680313    3.356693
    122275    0.686437    3.399858
    122300    0.691232    3.511241
    122325    0.684462    3.452564
    122350    0.678580    3.330864
    122375    0.703742    3.437638
    122400    0.684990    3.385264
    122425    0.681215    3.355237
    122450    0.691762    3.498850
    122475    0.709944    3.404139
    122500    0.669378    3.377626
    122525    0.692574    3.524798
    122550    0.698622    3.494902
    122575    0.705128    3.444601
    122600    0.684156    3.382336
    122625    0.688923    3.377096
    122650    0.691546    3.417426
    122675    0.669672    3.353115
    122700    0.675600    3.338275
    122725    0.669227    3.358311
    122750    0.688800    3.479963
    122775    0.668363    3.355370
    122800    0.684497    3.355941
    122825    0.685939    3.516758
    122850    0.687401    3.412698
    122875    0.685954    3.412250
    122900    0.698763    3.393663
    122925    0.694087    3.425455
    122950    0.693837    3.476141
    122975    0.692671    3.384270
    123000    0.679539    3.407362
    123025    0.688993    3.496005
    123050    0.700076    3.419392
    123075    0.688124    3.340633
    123100    0.695342    3.437172
    123125    0.693411    3.476230
    123150    0.668016    3.377654
    123175    0.675553    3.363095
    123200    0.669034    3.367310
    123225    0.683967    3.355517
    123250    0.676245    3.365495
    123275    0.700360    3.523076
    123300    0.680917    3.320161
    123325    0.694317    3.386134
    123350    0.693334    3.494877
    123375    0.695494    3.408572
    123400    0.702347    3.487276
    123425    0.691384    3.522985
    123450    0.671445    3.307156
    123475    0.683893    3.434071
    123500    0.683478    3.473886
    123525    0.673604    3.373419
    123550    0.680389    3.423737
    123575    0.712282    3.480742
    123600    0.677030    3.308829
    123625    0.692037    3.441826
    123650    0.690162    3.469850
    123675    0.679176    3.298297
    123700    0.672103    3.321668
    123725    0.676114    3.243956
    123750    0.690027    3.462859
    123775    0.694589    3.377627
    123800    0.699415    3.460530
    123825    0.676799    3.362675
    123850    0.697828    3.454080
    123875    0.701863    3.412256
    123900    0.683713    3.392363
    123925    0.676613    3.380066
    123950    0.690504    3.442348
    123975    0.706797    3.558016
    124000    0.691006    3.547188
    124025    0.687503    3.397146
    124050    0.682069    3.427290
    124075    0.711147    3.478560
    124100    0.676113    3.404543
    124125    0.714303    3.479573
    124150    0.699334    3.447963
    124175    0.700832    3.514445
    124200    0.695405    3.411801
    124225    0.701061    3.582530
    124250    0.691308    3.370681
    124275    0.687101    3.424832
    124300    0.683965    3.443283
    124325    0.688952    3.460763
    124350    0.689042    3.443139
    124375    0.698064    3.452093
    124400    0.686889    3.441877
    124425    0.678912    3.403150
    124450    0.714290    3.406411
    124475    0.710013    3.551454
    124500    0.691428    3.441440
    124525    0.663991    3.319140
    124550    0.679423    3.421735
    124575    0.711941    3.567879
    124600    0.673677    3.327553
    124625    0.687052    3.391573
    124650    0.689063    3.407975
    124675    0.687356    3.328296
    124700    0.673469    3.353122
    124725    0.699043    3.498273
    124750    0.678541    3.375230
