 iteration        log_Lik      acpt_p      acpt_M     acpt_pi     acpt_mu     acpt_nu  acpt_delta  acpt_sigma
     19375   -2.49003e+04    0.317154    0.270000    0.327452    0.200000    0.440000    0.336487    0.329542
     19400   -2.38543e+04    0.315923    0.310000    0.325051    0.200000    0.360000    0.336558    0.330311
     19425   -2.44667e+04    0.315554    0.310000    0.328430    0.160000    0.440000    0.340027    0.331058
     19450   -2.45924e+04    0.315176    0.240000    0.324180    0.280000    0.360000    0.337039    0.331681
     19475   -2.47644e+04    0.313366    0.260000    0.321796    0.280000    0.240000    0.336558    0.328279
     19500   -2.38670e+04    0.315816    0.320000    0.324108    0.160000    0.400000    0.336754    0.330311
     19525   -2.39204e+04    0.316105    0.250000    0.328413    0.360000    0.360000    0.340276    0.331112
     19550   -2.35344e+04    0.315429    0.390000    0.321636    0.240000    0.120000    0.341076    0.331965
     19575   -2.30127e+04    0.316928    0.260000    0.329302    0.160000    0.320000    0.338159    0.329960
     19600   -2.28053e+04    0.316216    0.240000    0.328057    0.200000    0.360000    0.342766    0.330240
     19625   -2.25412e+04    0.315136    0.370000    0.322028    0.160000    0.360000    0.340827    0.331245
     19650   -2.28188e+04    0.316016    0.290000    0.324944    0.280000    0.280000    0.336950    0.330200
     19675   -2.26560e+04    0.318306    0.290000    0.328181    0.280000    0.360000    0.339458    0.331503
     19700   -2.29034e+04    0.314998    0.240000    0.325727    0.200000    0.280000    0.338711    0.330663
     19725   -2.28568e+04    0.315216    0.270000    0.325691    0.240000    0.240000    0.341894    0.330360
     19750   -2.30856e+04    0.316323    0.350000    0.326830    0.200000    0.440000    0.338479    0.330703
     19775   -2.28192e+04    0.315500    0.340000    0.324624    0.280000    0.160000    0.341183    0.330147
     19800   -2.24096e+04    0.314357    0.280000    0.324322    0.240000    0.320000    0.341414    0.328991
     19825   -2.18467e+04    0.314815    0.300000    0.329498    0.360000    0.240000    0.337697    0.331094
     19850   -2.19927e+04    0.317074    0.310000    0.333517    0.200000    0.360000    0.338693    0.330529
     19875   -2.29998e+04    0.315589    0.300000    0.327950    0.240000    0.400000    0.337252    0.330298
     19900   -2.21677e+04    0.317599    0.320000    0.334282    0.200000    0.400000    0.341254    0.331596
     19925   -2.20189e+04    0.313997    0.380000    0.329569    0.240000    0.400000    0.341574    0.330765
     19950   -2.20236e+04    0.314028    0.370000    0.329569    0.320000    0.400000    0.340080    0.330258
     19975   -2.23351e+04    0.317746    0.280000    0.330049    0.200000    0.160000    0.339849    0.330925
     20000   -2.27406e+04    0.312890    0.310000    0.324571    0.200000    0.360000    0.339422    0.328426
     20025   -2.24907e+04    0.315082    0.330000    0.331454    0.480000    0.240000    0.337394    0.330711
     20050   -2.24593e+04    0.317288    0.360000    0.326954    0.400000    0.240000    0.339618    0.330098
     20075   -2.17061e+04    0.314393    0.260000    0.329622    0.440000    0.400000    0.341485    0.332677
     20100   -2.11052e+04    0.314855    0.370000    0.334122    0.240000    0.200000    0.336950    0.332152
     20125   -2.09478e+04    0.314638    0.270000    0.327826    0.440000    0.200000    0.340685    0.332717
     20150   -2.15167e+04    0.316670    0.330000    0.328413    0.480000    0.360000    0.340880    0.331805
     20175   -2.10565e+04    0.315136    0.350000    0.329498    0.240000    0.240000    0.343157    0.332232
     20200   -2.18579e+04    0.313290    0.390000    0.329711    0.240000    0.240000    0.339333    0.330516
     20225   -2.28249e+04    0.314357    0.390000    0.333784    0.200000    0.240000    0.340649    0.333966
     20250   -2.23306e+04    0.316114    0.330000    0.331881    0.320000    0.240000    0.340116    0.331610
     20275   -2.20769e+04    0.315438    0.290000    0.328110    0.160000    0.200000    0.340116    0.331494
     20300   -2.21580e+04    0.315811    0.310000    0.323699    0.120000    0.320000    0.340293    0.332397
     20325   -2.24036e+04    0.314411    0.280000    0.327506    0.200000    0.120000    0.336683    0.330929
     20350   -2.23894e+04    0.315238    0.310000    0.324998    0.400000    0.200000    0.338960    0.331650
     20375   -2.23097e+04    0.316385    0.330000    0.326865    0.120000    0.120000    0.339760    0.331267
     20400   -2.17268e+04    0.313971    0.260000    0.327968    0.320000    0.360000    0.336932    0.331249
     20425   -2.11550e+04    0.316069    0.260000    0.321725    0.240000    0.320000    0.337377    0.330498
     20450   -2.20249e+04    0.313926    0.300000    0.323877    0.120000    0.240000    0.338052    0.332397
     20475   -2.18681e+04    0.316527    0.300000    0.328270    0.520000    0.240000    0.337323    0.331192
     20500   -2.16319e+04    0.315909    0.410000    0.328324    0.400000    0.120000    0.340471    0.332245
     20525   -2.16024e+04    0.316847    0.400000    0.332343    0.280000    0.360000    0.338088    0.330974
     20550   -2.15814e+04    0.315047    0.340000    0.328751    0.240000    0.320000    0.339102    0.330898
     20575   -2.21497e+04    0.316074    0.250000    0.330547    0.280000    0.400000    0.339440    0.331570
     20600   -2.21717e+04    0.316265    0.350000    0.331241    0.200000    0.160000    0.335883    0.331516
     20625   -2.15882e+04    0.316781    0.330000    0.327452    0.200000    0.280000    0.335474    0.333010
     20650   -2.24108e+04    0.315927    0.360000    0.329800    0.320000    0.360000    0.339404    0.331214
     20675   -2.20764e+04    0.317772    0.360000    0.331739    0.360000    0.200000    0.336345    0.333535
     20700   -2.23632e+04    0.316558    0.380000    0.329391    0.480000    0.480000    0.341112    0.331165
     20725   -2.18035e+04    0.314740    0.320000    0.325976    0.360000    0.360000    0.339155    0.331014
     20750   -2.28017e+04    0.315580    0.290000    0.324375    0.360000    0.200000    0.337697    0.330462
     20775   -2.21226e+04    0.314371    0.360000    0.331490    0.120000    0.440000    0.337234    0.331178
     20800   -2.26223e+04    0.315594    0.440000    0.326421    0.240000    0.200000    0.343157    0.331298
     20825   -2.21945e+04    0.315892    0.320000    0.327257    0.240000    0.240000    0.340062    0.330449
     20850   -2.25614e+04    0.314300    0.350000    0.328466    0.120000    0.320000    0.339031    0.331908
     20875   -2.29719e+04    0.317252    0.320000    0.326723    0.160000    0.320000    0.339351    0.332655
     20900   -2.25836e+04    0.316705    0.380000    0.323913    0.400000    0.240000    0.337163    0.332695
     20925   -2.26856e+04    0.315198    0.350000    0.326474    0.160000    0.400000    0.335651    0.331116
     20950   -2.26608e+04    0.315674    0.230000    0.329907    0.240000    0.280000    0.339849    0.328502
     20975   -2.29019e+04    0.314562    0.360000    0.328039    0.120000    0.200000    0.337697    0.330894
     21000   -2.28860e+04    0.315073    0.280000    0.322312    0.160000    0.320000    0.340987    0.329489
     21025   -2.31565e+04    0.313264    0.240000    0.325602    0.480000    0.200000    0.337394    0.329791
     21050   -2.33311e+04    0.314984    0.340000    0.326172    0.160000    0.440000    0.339831    0.329969
     21075   -2.32556e+04    0.316558    0.300000    0.326990    0.320000    0.120000    0.338764    0.330707
     21100   -2.27664e+04    0.316163    0.360000    0.327523    0.280000    0.440000    0.338835    0.332815
     21125   -2.37101e+04    0.316092    0.260000    0.324962    0.200000    0.120000    0.334958    0.330547
     21150   -2.38343e+04    0.316034    0.320000    0.329266    0.440000    0.280000    0.339084    0.330987
     21175   -2.28374e+04    0.316670    0.230000    0.329622    0.160000    0.160000    0.340400    0.330538
     21200   -2.26347e+04    0.315576    0.320000    0.327915    0.320000    0.200000    0.339031    0.332014
     21225   -2.24905e+04    0.315585    0.290000    0.324678    0.400000    0.400000    0.341165    0.330591
     21250   -2.25221e+04    0.315198    0.360000    0.330298    0.360000    0.320000    0.340044    0.331009
     21275   -2.23692e+04    0.315651    0.340000    0.324749    0.320000    0.080000    0.340756    0.331948
     21300   -2.33530e+04    0.315709    0.330000    0.325193    0.400000    0.440000    0.338995    0.328977
     21325   -2.26180e+04    0.315509    0.310000    0.328502    0.120000    0.280000    0.341859    0.332646
     21350   -2.34647e+04    0.315478    0.300000    0.325940    0.440000    0.240000    0.337892    0.331263
     21375   -2.32544e+04    0.314549    0.380000    0.323522    0.400000    0.360000    0.340987    0.330360
     21400   -2.37880e+04    0.315558    0.270000    0.328964    0.280000    0.280000    0.337857    0.332365
     21425   -2.25955e+04    0.314984    0.400000    0.325638    0.160000    0.440000    0.338888    0.332081
     21450   -2.33864e+04    0.315602    0.290000    0.325033    0.200000    0.320000    0.337252    0.330502
     21475   -2.29169e+04    0.315771    0.320000    0.330618    0.320000    0.480000    0.339280    0.331903
     21500   -2.29219e+04    0.314678    0.300000    0.327310    0.280000    0.200000    0.342143    0.331538
     21525   -2.36946e+04    0.317034    0.350000    0.326919    0.440000    0.280000    0.340009    0.331112
     21550   -2.38850e+04    0.315056    0.370000    0.329551    0.200000    0.200000    0.333873    0.331361
     21575   -2.36004e+04    0.315731    0.260000    0.323539    0.320000    0.200000    0.343530    0.328657
     21600   -2.40980e+04    0.315771    0.320000    0.326154    0.160000    0.280000    0.339155    0.329622
     21625   -2.54001e+04    0.315349    0.340000    0.328466    0.200000    0.200000    0.337359    0.329760
     21650   -2.52679e+04    0.315456    0.370000    0.327737    0.160000    0.240000    0.340987    0.328564
     21675   -2.56235e+04    0.314317    0.220000    0.325229    0.280000    0.240000    0.339048    0.328853
     21700   -2.53506e+04    0.316541    0.290000    0.323895    0.240000    0.240000    0.338622    0.328968
     21725   -2.54062e+04    0.315594    0.290000    0.322490    0.280000    0.240000    0.339689    0.329244
     21750   -2.50751e+04    0.313144    0.340000    0.324838    0.360000    0.320000    0.338213    0.328715
     21775   -2.55017e+04    0.313170    0.260000    0.323806    0.280000    0.320000    0.342108    0.328808
     21800   -2.53643e+04    0.314753    0.320000    0.321796    0.320000    0.120000    0.340560    0.330293
     21825   -2.45197e+04    0.314909    0.340000    0.325336    0.280000    0.160000    0.338124    0.329373
     21850   -2.46744e+04    0.314598    0.210000    0.324162    0.320000    0.320000    0.338426    0.330329
     21875   -2.40800e+04    0.315051    0.310000    0.327790    0.320000    0.200000    0.339386    0.329209
     21900   -2.43789e+04    0.316785    0.350000    0.327577    0.400000    0.320000    0.337554    0.329920
     21925   -2.39059e+04    0.314229    0.320000    0.324784    0.200000    0.240000    0.338284    0.327403
     21950   -2.35699e+04    0.315531    0.370000    0.325798    0.280000    0.360000    0.340631    0.329555
     21975   -2.31667e+04    0.313610    0.320000    0.322454    0.160000    0.440000    0.339458    0.332121
     22000   -2.40499e+04    0.313277    0.260000    0.326278    0.320000    0.360000    0.339742    0.329982
     22025   -2.39091e+04    0.316318    0.230000    0.324126    0.280000    0.280000    0.334993    0.331414
     22050   -2.47559e+04    0.313099    0.280000    0.322454    0.240000    0.320000    0.340187    0.329422
     22075   -2.44876e+04    0.313482    0.250000    0.318524    0.200000    0.160000    0.338782    0.331036
     22100   -2.42978e+04    0.314442    0.310000    0.323735    0.240000    0.280000    0.338906    0.330720
     22125   -2.42244e+04    0.313859    0.300000    0.327737    0.240000    0.320000    0.339618    0.328764
     22150   -2.50771e+04    0.315420    0.300000    0.328306    0.360000    0.440000    0.335545    0.330787
     22175   -2.49894e+04    0.315318    0.340000    0.328430    0.280000    0.160000    0.337110    0.329987
     22200   -2.42722e+04    0.314615    0.320000    0.326243    0.280000    0.240000    0.338373    0.330498
     22225   -2.44568e+04    0.314700    0.260000    0.325620    0.360000    0.320000    0.338853    0.329973
     22250   -2.45280e+04    0.315998    0.240000    0.323735    0.280000    0.200000    0.338195    0.331756
     22275   -2.42061e+04    0.315389    0.350000    0.325887    0.320000    0.360000    0.336825    0.329720
     22300   -2.40467e+04    0.315487    0.300000    0.326705    0.400000    0.240000    0.341076    0.329733
     22325   -2.38182e+04    0.314522    0.330000    0.326759    0.320000    0.280000    0.340507    0.330747
     22350   -2.36886e+04    0.316194    0.350000    0.330387    0.280000    0.400000    0.336416    0.331334
     22375   -2.35381e+04    0.314913    0.350000    0.330440    0.360000    0.320000    0.337501    0.329947
     22400   -2.37333e+04    0.317279    0.240000    0.327737    0.320000    0.000000    0.337857    0.332961
     22425   -2.33912e+04    0.315918    0.320000    0.329035    0.160000    0.360000    0.338871    0.329395
     22450   -2.44055e+04    0.313673    0.380000    0.324429    0.240000    0.280000    0.335794    0.329569
     22475   -2.37616e+04    0.312912    0.340000    0.324998    0.440000    0.160000    0.338355    0.329862
     22500   -2.40779e+04    0.313833    0.260000    0.321369    0.360000    0.320000    0.335509    0.330387
     22525   -2.40443e+04    0.314611    0.340000    0.322472    0.560000    0.120000    0.340934    0.330196
     22550   -2.43585e+04    0.314940    0.300000    0.321174    0.360000    0.440000    0.338888    0.331450
     22575   -2.46561e+04    0.317474    0.290000    0.326261    0.280000    0.440000    0.336647    0.330645
     22600   -2.42766e+04    0.316656    0.290000    0.328893    0.200000    0.120000    0.338177    0.328382
     22625   -2.40243e+04    0.314851    0.330000    0.326296    0.360000    0.320000    0.336630    0.331908
     22650   -2.44586e+04    0.317417    0.340000    0.325585    0.200000    0.320000    0.338035    0.330178
     22675   -2.38313e+04    0.315238    0.310000    0.324589    0.360000    0.320000    0.337626    0.330676
     22700   -2.40062e+04    0.315336    0.250000    0.333072    0.400000    0.240000    0.339671    0.331516
     22725   -2.38938e+04    0.316372    0.300000    0.326492    0.360000    0.240000    0.338604    0.330373
     22750   -2.39213e+04    0.316123    0.310000    0.324695    0.400000    0.400000    0.337199    0.331454
     22775   -2.35929e+04    0.315932    0.360000    0.323575    0.120000    0.160000    0.337056    0.330440
     22800   -2.36184e+04    0.315362    0.310000    0.329231    0.120000    0.240000    0.337341    0.330373
     22825   -2.39299e+04    0.314722    0.230000    0.325176    0.240000    0.280000    0.339120    0.329893
     22850   -2.37872e+04    0.313806    0.310000    0.324233    0.200000    0.160000    0.340827    0.332174
     22875   -2.43902e+04    0.314117    0.310000    0.325122    0.520000    0.200000    0.338533    0.330360
     22900   -2.41029e+04    0.315740    0.310000    0.326492    0.320000    0.240000    0.339760    0.329964
     22925   -2.43393e+04    0.316723    0.360000    0.326403    0.200000    0.480000    0.335651    0.329813
     22950   -2.42665e+04    0.315367    0.230000    0.332859    0.280000    0.320000    0.342730    0.331739
     22975   -2.41547e+04    0.315700    0.280000    0.328875    0.280000    0.280000    0.341556    0.329498
     23000   -2.32384e+04    0.314615    0.230000    0.321583    0.280000    0.360000    0.338764    0.329342
     23025   -2.33413e+04    0.314549    0.310000    0.325300    0.280000    0.240000    0.341734    0.331623
     23050   -2.40780e+04    0.316541    0.450000    0.326741    0.200000    0.200000    0.339315    0.329747
     23075   -2.37472e+04    0.317252    0.220000    0.325300    0.440000    0.320000    0.340098    0.329844
     23100   -2.37665e+04    0.316074    0.290000    0.322294    0.320000    0.360000    0.334406    0.328804
     23125   -2.46875e+04    0.313877    0.240000    0.325247    0.240000    0.280000    0.336647    0.330151
     23150   -2.44790e+04    0.316332    0.370000    0.330440    0.280000    0.160000    0.340044    0.331254
     23175   -2.44369e+04    0.316052    0.300000    0.326261    0.160000    0.280000    0.340809    0.330871
     23200   -2.41468e+04    0.317394    0.320000    0.325265    0.240000    0.160000    0.335207    0.329413
     23225   -2.43922e+04    0.314464    0.300000    0.328697    0.200000    0.200000    0.344740    0.329729
     23250   -2.36911e+04    0.313050    0.360000    0.325531    0.360000    0.280000    0.340454    0.329911
     23275   -2.39701e+04    0.315158    0.310000    0.320534    0.360000    0.480000    0.340703    0.331072
     23300   -2.42481e+04    0.313219    0.290000    0.329515    0.280000    0.160000    0.337981    0.330969
     23325   -2.44324e+04    0.316398    0.370000    0.326083    0.400000    0.360000    0.339244    0.333068
     23350   -2.38416e+04    0.317203    0.270000    0.334655    0.200000    0.440000    0.337341    0.330285
     23375   -2.37108e+04    0.315558    0.310000    0.326990    0.240000    0.280000    0.340258    0.328599
     23400   -2.40269e+04    0.317310    0.270000    0.330280    0.080000    0.240000    0.343086    0.330485
     23425   -2.32935e+04    0.313691    0.280000    0.323628    0.320000    0.160000    0.339902    0.330703
     23450   -2.34253e+04    0.315620    0.320000    0.325282    0.400000    0.360000    0.339849    0.331321
     23475   -2.45142e+04    0.314295    0.380000    0.323966    0.400000    0.520000    0.340258    0.331734
     23500   -2.42620e+04    0.315016    0.360000    0.326474    0.240000    0.200000    0.338906    0.330538
     23525   -2.37102e+04    0.316229    0.290000    0.322935    0.400000    0.200000    0.339084    0.331272
     23550   -2.42640e+04    0.315758    0.430000    0.328662    0.280000    0.280000    0.336487    0.330725
     23575   -2.33221e+04    0.315967    0.290000    0.328573    0.240000    0.200000    0.336950    0.331939
     23600   -2.29904e+04    0.315176    0.360000    0.330885    0.240000    0.280000    0.340347    0.330800
     23625   -2.28900e+04    0.315967    0.310000    0.332041    0.240000    0.160000    0.338746    0.330800
     23650   -2.25101e+04    0.314580    0.450000    0.322152    0.200000    0.360000    0.334478    0.330280
     23675   -2.28740e+04    0.314491    0.310000    0.325140    0.320000    0.320000    0.339867    0.330458
     23700   -2.28176e+04    0.314522    0.320000    0.327399    0.200000    0.200000    0.338515    0.331129
     23725   -2.25890e+04    0.316390    0.270000    0.326474    0.360000    0.360000    0.337715    0.330978
     23750   -2.26628e+04    0.315358    0.330000    0.331418    0.320000    0.240000    0.339102    0.329964
     23775   -2.31682e+04    0.315767    0.310000    0.324909    0.480000    0.400000    0.339973    0.332312
     23800   -2.33906e+04    0.313526    0.310000    0.328075    0.320000    0.360000    0.336719    0.331294
     23825   -2.36466e+04    0.315042    0.370000    0.329249    0.240000    0.120000    0.334940    0.330071
     23850   -2.38457e+04    0.314344    0.380000    0.327434    0.240000    0.320000    0.338319    0.328444
     23875   -2.33022e+04    0.315367    0.300000    0.325104    0.160000    0.280000    0.338586    0.331138
     23900   -2.30168e+04    0.316243    0.330000    0.325104    0.360000    0.200000    0.340365    0.330814
     23925   -2.33475e+04    0.316074    0.310000    0.326029    0.360000    0.280000    0.338319    0.330009
     23950   -2.31388e+04    0.316394    0.300000    0.323575    0.240000    0.400000    0.337697    0.331005
     23975   -2.36727e+04    0.314286    0.320000    0.327008    0.240000    0.360000    0.337839    0.331485
     24000   -2.34436e+04    0.314531    0.320000    0.327879    0.200000    0.200000    0.342036    0.330751
     24025   -2.37793e+04    0.315189    0.280000    0.322561    0.280000    0.320000    0.335936    0.329364
     24050   -2.35408e+04    0.312952    0.290000    0.329000    0.200000    0.400000    0.337661    0.331120
     24075   -2.26966e+04    0.313624    0.330000    0.331276    0.280000    0.320000    0.336630    0.328239
     24100   -2.29627e+04    0.315967    0.290000    0.328448    0.320000    0.280000    0.335705    0.331005
     24125   -2.32850e+04    0.315869    0.240000    0.324144    0.080000    0.360000    0.338479    0.332374
     24150   -2.24117e+04    0.315576    0.250000    0.327737    0.200000    0.440000    0.340311    0.332419
     24175   -2.26542e+04    0.317039    0.370000    0.328181    0.400000    0.400000    0.338586    0.330596
     24200   -2.32095e+04    0.316012    0.280000    0.328324    0.320000    0.200000    0.338426    0.330574
     24225   -2.28662e+04    0.316950    0.370000    0.329373    0.360000    0.200000    0.339084    0.331561
     24250   -2.32437e+04    0.317230    0.350000    0.323433    0.240000    0.360000    0.338960    0.332272
     24275   -2.30729e+04    0.315629    0.240000    0.324749    0.200000    0.440000    0.339671    0.332303
     24300   -2.32124e+04    0.315136    0.310000    0.328253    0.360000    0.360000    0.335491    0.330302
     24325   -2.31764e+04    0.313842    0.390000    0.326634    0.240000    0.280000    0.338977    0.331392
     24350   -2.30092e+04    0.317274    0.290000    0.328537    0.200000    0.240000    0.338817    0.331881
     24375   -2.35174e+04    0.315625    0.240000    0.332503    0.160000    0.160000    0.341859    0.331676
     24400   -2.30165e+04    0.314704    0.330000    0.328359    0.400000    0.200000    0.340454    0.332112
     24425   -2.31386e+04    0.317070    0.280000    0.326563    0.200000    0.280000    0.340098    0.330574
     24450   -2.32648e+04    0.316803    0.290000    0.326296    0.200000    0.280000    0.338426    0.331214
     24475   -2.38090e+04    0.316141    0.340000    0.325140    0.080000    0.120000    0.338248    0.330511
     24500   -2.34934e+04    0.315625    0.300000    0.331614    0.320000    0.320000    0.339902    0.332028
     24525   -2.39518e+04    0.316269    0.220000    0.329569    0.400000    0.200000    0.339475    0.329884
     24550   -2.33601e+04    0.316127    0.330000    0.327826    0.240000    0.200000    0.337323    0.329582
     24575   -2.32360e+04    0.313962    0.260000    0.321956    0.280000    0.240000    0.340489    0.332005
     24600   -2.30179e+04    0.315838    0.210000    0.322205    0.240000    0.240000    0.338799    0.331561
     24625   -2.41760e+04    0.314251    0.300000    0.322223    0.240000    0.200000    0.338960    0.331432
     24650   -2.48227e+04    0.316283    0.190000    0.325709    0.280000    0.320000    0.336078    0.329809
     24675   -2.46735e+04    0.314171    0.220000    0.326349    0.240000    0.280000    0.339048    0.328906
     24700   -2.52229e+04    0.314615    0.250000    0.325585    0.240000    0.200000    0.341343    0.330867
     24725   -2.57402e+04    0.316407    0.330000    0.323041    0.440000    0.240000    0.339102    0.328831
     24750   -2.58826e+04    0.315211    0.290000    0.323024    0.240000    0.360000    0.335278    0.328097
     24775   -2.58024e+04    0.316572    0.310000    0.322294    0.520000    0.360000    0.342197    0.329795
     24800   -2.54515e+04    0.315767    0.330000    0.323344    0.240000    0.360000    0.340080    0.330169
     24825   -2.51659e+04    0.314976    0.330000    0.320480    0.360000    0.200000    0.338639    0.327030
     24850   -2.48673e+04    0.315296    0.300000    0.321067    0.080000    0.240000    0.339600    0.330805
     24875   -2.55049e+04    0.315185    0.220000    0.319911    0.400000    0.280000    0.337821    0.330791
     24900   -2.53943e+04    0.316376    0.260000    0.327079    0.280000    0.280000    0.341467    0.329480
     24925   -2.46729e+04    0.313744    0.320000    0.329835    0.160000    0.240000    0.339369    0.330196
     24950   -2.40055e+04    0.315336    0.290000    0.332610    0.360000    0.200000    0.342570    0.330013
     24975   -2.44252e+04    0.316025    0.370000    0.328092    0.200000    0.360000    0.341378    0.331712
     25000   -2.37065e+04    0.315892    0.360000    0.320338    0.200000    0.200000    0.340720    0.332285
     25025   -2.36191e+04    0.315896    0.180000    0.321334    0.280000    0.320000    0.339048    0.328622
     25050   -2.30886e+04    0.314060    0.330000    0.328662    0.400000    0.280000    0.334175    0.330498
     25075   -2.39545e+04    0.314486    0.340000    0.326616    0.320000    0.200000    0.338622    0.331067
     25100   -2.35371e+04    0.315825    0.340000    0.328964    0.160000    0.120000    0.339760    0.331347
     25125   -2.41367e+04    0.316856    0.360000    0.328075    0.400000    0.200000    0.337110    0.330422
     25150   -2.39252e+04    0.314371    0.320000    0.324126    0.240000    0.280000    0.340756    0.331298
     25175   -2.33228e+04    0.315509    0.390000    0.327096    0.440000    0.280000    0.335438    0.330996
     25200   -2.34341e+04    0.314313    0.330000    0.330333    0.280000    0.280000    0.339458    0.330560
     25225   -2.33056e+04    0.316612    0.400000    0.329000    0.360000    0.560000    0.339066    0.329707
     25250   -2.31635e+04    0.314162    0.310000    0.326296    0.280000    0.200000    0.342552    0.332739
     25275   -2.29010e+04    0.314967    0.350000    0.324108    0.160000    0.360000    0.340809    0.330756
     25300   -2.35598e+04    0.314446    0.270000    0.327381    0.160000    0.360000    0.336114    0.331525
     25325   -2.32063e+04    0.315767    0.260000    0.329053    0.160000    0.360000    0.336736    0.329916
     25350   -2.34037e+04    0.313584    0.240000    0.327666    0.440000    0.240000    0.338924    0.332414
     25375   -2.35180e+04    0.314891    0.350000    0.325674    0.360000    0.520000    0.337679    0.331450
     25400   -2.40160e+04    0.316625    0.360000    0.326189    0.360000    0.240000    0.339048    0.332228
     25425   -2.35533e+04    0.316341    0.210000    0.332450    0.280000    0.160000    0.339867    0.332005
     25450   -2.26684e+04    0.313584    0.290000    0.330351    0.280000    0.360000    0.336505    0.329444
     25475   -2.23731e+04    0.315887    0.290000    0.329711    0.240000    0.400000    0.338942    0.330636
     25500   -2.24945e+04    0.314513    0.240000    0.329960    0.440000    0.200000    0.335918    0.329738
     25525   -2.27322e+04    0.316136    0.340000    0.328893    0.480000    0.400000    0.336381    0.330600
     25550   -2.33367e+04    0.314664    0.330000    0.328928    0.520000    0.360000    0.342303    0.330342
     25575   -2.28669e+04    0.316301    0.360000    0.327790    0.400000    0.200000    0.339546    0.331067
     25600   -2.30595e+04    0.314798    0.300000    0.325425    0.360000    0.280000    0.335723    0.329956
     25625   -2.23809e+04    0.316501    0.260000    0.328644    0.240000    0.280000    0.340400    0.328021
     25650   -2.21792e+04    0.315109    0.380000    0.324286    0.360000    0.480000    0.335420    0.332219
     25675   -2.25561e+04    0.315287    0.230000    0.324838    0.360000    0.320000    0.337768    0.332019
     25700   -2.23991e+04    0.312992    0.350000    0.328839    0.440000    0.240000    0.337074    0.330440
     25725   -2.27843e+04    0.314789    0.280000    0.323095    0.360000    0.280000    0.342125    0.330293
     25750   -2.22872e+04    0.314758    0.290000    0.322152    0.440000    0.440000    0.338675    0.332574
     25775   -2.20882e+04    0.313797    0.270000    0.322863    0.400000    0.200000    0.341378    0.330751
     25800   -2.20197e+04    0.316647    0.280000    0.324393    0.240000    0.200000    0.341734    0.331036
     25825   -2.23394e+04    0.313144    0.330000    0.328395    0.280000    0.400000    0.338426    0.331156
     25850   -2.24563e+04    0.315140    0.280000    0.327363    0.480000    0.560000    0.343566    0.330992
     25875   -2.22757e+04    0.315109    0.290000    0.324571    0.120000    0.360000    0.339635    0.331307
     25900   -2.18952e+04    0.312477    0.440000    0.323201    0.280000    0.400000    0.341147    0.332072
     25925   -2.18234e+04    0.316047    0.430000    0.328590    0.360000    0.280000    0.339511    0.331196
     25950   -2.17158e+04    0.314509    0.320000    0.328822    0.320000    0.440000    0.340827    0.331481
     25975   -2.14097e+04    0.314104    0.280000    0.329907    0.280000    0.360000    0.340382    0.332757
     26000   -2.20119e+04    0.315402    0.350000    0.329320    0.360000    0.400000    0.337003    0.330240
     26025   -2.21106e+04    0.313793    0.310000    0.325211    0.320000    0.360000    0.335847    0.331734
     26050   -2.17430e+04    0.315860    0.270000    0.326349    0.200000    0.320000    0.337270    0.330356
     26075   -2.21691e+04    0.316278    0.300000    0.329889    0.200000    0.200000    0.341076    0.333010
     26100   -2.21308e+04    0.314673    0.350000    0.326954    0.240000    0.400000    0.335136    0.330600
     26125   -2.22417e+04    0.315616    0.390000    0.328786    0.280000    0.200000    0.340116    0.331792
     26150   -2.23160e+04    0.313348    0.330000    0.330351    0.160000    0.360000    0.340596    0.332294
     26175   -2.18056e+04    0.313321    0.280000    0.329640    0.280000    0.280000    0.337305    0.331476
     26200   -2.20539e+04    0.314575    0.260000    0.326901    0.280000    0.280000    0.338301    0.331303
     26225   -2.19363e+04    0.314500    0.280000    0.328341    0.240000    0.280000    0.341752    0.334162
     26250   -2.18153e+04    0.314104    0.300000    0.330245    0.320000    0.360000    0.339511    0.331312
     26275   -2.20671e+04    0.314442    0.300000    0.320498    0.440000    0.320000    0.336292    0.332459
     26300   -2.29534e+04    0.316158    0.300000    0.325745    0.160000    0.480000    0.337697    0.330298
     26325   -2.24263e+04    0.314277    0.380000    0.332112    0.200000    0.240000    0.336790    0.332668
     26350   -2.26401e+04    0.316621    0.340000    0.325780    0.360000    0.280000    0.334157    0.330836
     26375   -2.26031e+04    0.317150    0.320000    0.327132    0.200000    0.240000    0.340863    0.332392
     26400   -2.26322e+04    0.316750    0.350000    0.325531    0.240000    0.200000    0.339297    0.331236
     26425   -2.15484e+04    0.316181    0.340000    0.330582    0.200000    0.280000    0.341894    0.331979
     26450   -2.24949e+04    0.316558    0.290000    0.323877    0.480000    0.160000    0.340649    0.331823
     26475   -2.22284e+04    0.316607    0.360000    0.323184    0.320000    0.200000    0.337323    0.331663
     26500   -2.27746e+04    0.315407    0.360000    0.325976    0.280000    0.320000    0.339137    0.331347
     26525   -2.28636e+04    0.315296    0.270000    0.326759    0.200000    0.240000    0.342659    0.328711
     26550   -2.35467e+04    0.315362    0.270000    0.327506    0.360000    0.280000    0.341485    0.330912
     26575   -2.35617e+04    0.314896    0.410000    0.331756    0.240000    0.320000    0.338657    0.330894
     26600   -2.37887e+04    0.314077    0.360000    0.326207    0.200000    0.160000    0.336541    0.330111
