 iteration      beta_a      beta_b
     99825    0.488673    2.622147
     99850    0.489311    2.608963
     99875    0.492537    2.564397
     99900    0.487210    2.590096
     99925    0.491266    2.607821
     99950    0.491327    2.596149
     99975    0.485196    2.568421
    100000    0.492147    2.602999
    100025    0.491449    2.567686
    100050    0.480828    2.552245
    100075    0.493590    2.613225
    100100    0.483940    2.565566
    100125    0.498805    2.619494
    100150    0.487208    2.588492
    100175    0.485488    2.574767
    100200    0.485548    2.590222
    100225    0.483439    2.570506
    100250    0.490327    2.578777
    100275    0.490668    2.573423
    100300    0.488554    2.600400
    100325    0.484232    2.570496
    100350    0.488822    2.613535
    100375    0.487500    2.578751
    100400    0.490505    2.634213
    100425    0.493181    2.611925
    100450    0.487125    2.632475
    100475    0.494909    2.636769
    100500    0.492582    2.629966
    100525    0.487132    2.591938
    100550    0.488164    2.600859
    100575    0.496295    2.602063
    100600    0.481775    2.547057
    100625    0.490975    2.590076
    100650    0.492625    2.635709
    100675    0.483705    2.604807
    100700    0.484705    2.581299
    100725    0.487664    2.600314
    100750    0.484777    2.567919
    100775    0.486728    2.590367
    100800    0.495299    2.649247
    100825    0.487833    2.571170
    100850    0.485250    2.604579
    100875    0.487050    2.558807
    100900    0.490284    2.596106
    100925    0.482804    2.566379
    100950    0.481721    2.520040
    100975    0.484743    2.543408
    101000    0.485108    2.555948
    101025    0.480263    2.539424
    101050    0.486361    2.548643
    101075    0.490399    2.586679
    101100    0.485513    2.589500
    101125    0.488834    2.614922
    101150    0.487779    2.581195
    101175    0.486284    2.627291
    101200    0.484816    2.580388
    101225    0.483854    2.558173
    101250    0.486640    2.582623
    101275    0.490426    2.541966
    101300    0.487122    2.532670
    101325    0.484432    2.563361
    101350    0.487188    2.581015
    101375    0.487273    2.567487
    101400    0.484511    2.557478
    101425    0.488185    2.576485
    101450    0.487190    2.560091
    101475    0.489252    2.600194
    101500    0.490200    2.594839
    101525    0.490663    2.547646
    101550    0.492115    2.590497
    101575    0.482302    2.527384
    101600    0.484594    2.597544
    101625    0.494116    2.608996
    101650    0.492903    2.617417
    101675    0.491228    2.589518
    101700    0.482460    2.593561
    101725    0.486226    2.568741
    101750    0.487488    2.550654
    101775    0.485318    2.596626
    101800    0.486346    2.550503
    101825    0.486031    2.544299
    101850    0.486821    2.594905
    101875    0.485080    2.556250
    101900    0.489378    2.632410
    101925    0.483609    2.572071
    101950    0.487954    2.591723
    101975    0.489940    2.580944
    102000    0.482514    2.542221
    102025    0.490570    2.593872
    102050    0.488150    2.598259
    102075    0.487461    2.601372
    102100    0.489760    2.564541
    102125    0.488181    2.577294
    102150    0.483417    2.542981
    102175    0.487891    2.560577
    102200    0.487264    2.564755
    102225    0.490148    2.626442
    102250    0.488385    2.602223
    102275    0.482998    2.553349
    102300    0.490160    2.552114
    102325    0.487274    2.587179
    102350    0.488666    2.605504
    102375    0.482821    2.542654
    102400    0.484126    2.537159
    102425    0.490997    2.601201
    102450    0.487102    2.583267
    102475    0.493080    2.587582
    102500    0.496440    2.615658
    102525    0.489230    2.605132
    102550    0.485813    2.581764
    102575    0.490400    2.583747
    102600    0.486251    2.557670
    102625    0.487006    2.560640
    102650    0.489822    2.594838
    102675    0.493856    2.607112
    102700    0.482168    2.547780
    102725    0.490307    2.589216
    102750    0.482763    2.587661
    102775    0.489160    2.584831
    102800    0.486396    2.587685
    102825    0.494989    2.635569
    102850    0.478750    2.543117
    102875    0.487421    2.555623
    102900    0.487065    2.577439
    102925    0.483089    2.530721
    102950    0.486642    2.578971
    102975    0.486732    2.587261
    103000    0.492545    2.587539
    103025    0.494530    2.629307
    103050    0.487435    2.562250
    103075    0.485004    2.577824
    103100    0.483939    2.587649
    103125    0.486145    2.573342
    103150    0.492351    2.599688
    103175    0.481777    2.534790
    103200    0.487527    2.591008
    103225    0.488565    2.583179
    103250    0.484248    2.561567
    103275    0.480723    2.553562
    103300    0.486485    2.574893
    103325    0.488072    2.620162
    103350    0.486271    2.571667
    103375    0.489036    2.579467
    103400    0.486365    2.565226
    103425    0.492681    2.596647
    103450    0.491213    2.631131
    103475    0.487613    2.600784
    103500    0.487826    2.620357
    103525    0.492349    2.606932
    103550    0.483206    2.521059
    103575    0.489926    2.604888
    103600    0.486409    2.567327
    103625    0.490405    2.600715
    103650    0.489567    2.577790
    103675    0.492777    2.555269
    103700    0.489803    2.551955
    103725    0.492420    2.600541
    103750    0.488857    2.589156
    103775    0.490863    2.608006
    103800    0.490082    2.564055
    103825    0.489419    2.591213
    103850    0.492477    2.588119
    103875    0.491722    2.612468
    103900    0.487831    2.571602
    103925    0.491093    2.602743
    103950    0.489234    2.589755
    103975    0.493732    2.605590
    104000    0.488505    2.597134
    104025    0.493678    2.626612
    104050    0.484200    2.522869
    104075    0.485171    2.537518
    104100    0.481889    2.541564
    104125    0.489427    2.576765
    104150    0.488288    2.568186
    104175    0.487389    2.592308
    104200    0.488176    2.590347
    104225    0.484984    2.589380
    104250    0.486171    2.586984
    104275    0.489161    2.549701
    104300    0.492891    2.596809
    104325    0.486996    2.572294
    104350    0.492797    2.587420
    104375    0.486796    2.568049
    104400    0.484513    2.546194
    104425    0.482112    2.528000
    104450    0.487722    2.573748
    104475    0.486458    2.571669
    104500    0.486641    2.581567
    104525    0.490096    2.579659
    104550    0.487579    2.534960
    104575    0.491649    2.588371
    104600    0.484723    2.567291
    104625    0.487683    2.543564
    104650    0.480146    2.542097
    104675    0.486777    2.587083
    104700    0.488619    2.577624
    104725    0.487167    2.550310
    104750    0.482226    2.571683
    104775    0.485529    2.565466
    104800    0.487922    2.594252
    104825    0.492229    2.573633
    104850    0.492373    2.589336
    104875    0.491184    2.563761
    104900    0.492260    2.640186
    104925    0.488773    2.621893
    104950    0.485803    2.572288
    104975    0.486475    2.557555
    105000    0.486628    2.573914
    105025    0.491750    2.580830
    105050    0.489282    2.578792
    105075    0.491105    2.594387
    105100    0.490368    2.597089
    105125    0.489607    2.610642
    105150    0.490347    2.601656
    105175    0.490007    2.581196
    105200    0.485880    2.567327
    105225    0.484382    2.570569
    105250    0.487927    2.597624
    105275    0.481274    2.536374
    105300    0.490044    2.592100
    105325    0.491550    2.602895
    105350    0.488990    2.572369
    105375    0.482246    2.563260
    105400    0.482297    2.533482
    105425    0.483380    2.566107
    105450    0.494685    2.583056
    105475    0.484138    2.559235
    105500    0.484374    2.539909
    105525    0.481848    2.529918
    105550    0.486908    2.593503
    105575    0.488157    2.557322
    105600    0.486456    2.604201
    105625    0.487566    2.613597
    105650    0.479511    2.541286
    105675    0.481703    2.561541
    105700    0.491314    2.569441
    105725    0.483036    2.577728
    105750    0.489275    2.587471
    105775    0.486073    2.540203
    105800    0.486691    2.565130
    105825    0.480252    2.574693
    105850    0.489491    2.588546
    105875    0.482257    2.606641
    105900    0.487208    2.541129
    105925    0.489461    2.557228
    105950    0.490147    2.596695
    105975    0.485892    2.555081
    106000    0.486972    2.558476
    106025    0.485025    2.540486
    106050    0.485171    2.596821
    106075    0.484337    2.558138
    106100    0.479277    2.531933
    106125    0.484511    2.575979
    106150    0.485189    2.589766
    106175    0.492809    2.616030
    106200    0.484116    2.566668
    106225    0.482623    2.557882
    106250    0.492245    2.595297
    106275    0.484140    2.570180
    106300    0.490618    2.588125
    106325    0.483672    2.565011
    106350    0.486415    2.572073
    106375    0.484809    2.584795
    106400    0.484485    2.606831
    106425    0.482747    2.579744
    106450    0.483664    2.586820
    106475    0.487978    2.620256
    106500    0.489005    2.579917
    106525    0.484793    2.557558
    106550    0.481897    2.555162
    106575    0.482984    2.570890
    106600    0.490579    2.578905
    106625    0.488371    2.574150
    106650    0.495168    2.633824
    106675    0.480624    2.532170
    106700    0.485507    2.561036
    106725    0.482276    2.535152
    106750    0.489914    2.598338
    106775    0.482898    2.544300
    106800    0.482381    2.562551
    106825    0.490144    2.555842
    106850    0.486327    2.554395
    106875    0.483739    2.540115
    106900    0.486308    2.550862
    106925    0.485599    2.552995
    106950    0.490815    2.607209
    106975    0.486440    2.586333
    107000    0.483316    2.553256
    107025    0.477881    2.531256
    107050    0.483101    2.541068
    107075    0.486209    2.605295
    107100    0.485982    2.592181
    107125    0.489586    2.558823
    107150    0.482006    2.549762
    107175    0.487741    2.581999
    107200    0.483906    2.567495
    107225    0.488404    2.578917
    107250    0.485326    2.575935
    107275    0.491180    2.539196
    107300    0.483257    2.566766
    107325    0.482754    2.529120
    107350    0.488299    2.572320
    107375    0.486208    2.546201
    107400    0.482073    2.552267
    107425    0.488500    2.587739
    107450    0.491615    2.590902
    107475    0.486321    2.595285
    107500    0.485892    2.551653
    107525    0.487984    2.598083
    107550    0.482394    2.566025
    107575    0.485355    2.552891
    107600    0.486752    2.554936
    107625    0.484980    2.530680
    107650    0.484468    2.560315
    107675    0.488415    2.583201
    107700    0.487746    2.561988
    107725    0.485977    2.555803
    107750    0.489058    2.611883
    107775    0.486989    2.573112
    107800    0.487013    2.585543
    107825    0.485503    2.586771
    107850    0.482772    2.545863
    107875    0.488146    2.557649
    107900    0.487341    2.595305
    107925    0.486345    2.579657
    107950    0.488883    2.595850
    107975    0.494277    2.618882
    108000    0.489794    2.599415
    108025    0.483334    2.563096
    108050    0.483773    2.578366
    108075    0.481925    2.561317
    108100    0.486240    2.569151
    108125    0.489229    2.600246
    108150    0.484352    2.552930
    108175    0.485786    2.581604
    108200    0.486929    2.578644
    108225    0.486300    2.590086
    108250    0.483776    2.563022
    108275    0.486752    2.577974
    108300    0.487338    2.613133
    108325    0.485414    2.558696
    108350    0.489210    2.600502
    108375    0.488520    2.583360
    108400    0.491730    2.615541
    108425    0.491512    2.592759
    108450    0.480662    2.535076
    108475    0.486899    2.576502
    108500    0.483185    2.572403
    108525    0.487545    2.575778
    108550    0.484234    2.529041
    108575    0.486401    2.549935
    108600    0.487524    2.556163
    108625    0.486130    2.595821
    108650    0.489220    2.605022
    108675    0.484900    2.555225
    108700    0.488432    2.617225
    108725    0.489748    2.596646
    108750    0.482924    2.523264
    108775    0.489077    2.582227
    108800    0.487281    2.517738
    108825    0.484275    2.577738
    108850    0.492306    2.614194
    108875    0.490050    2.577898
    108900    0.483305    2.538729
    108925    0.490275    2.577527
    108950    0.487536    2.587114
    108975    0.483526    2.582986
    109000    0.486274    2.569457
    109025    0.485863    2.556429
    109050    0.487452    2.567637
    109075    0.489218    2.595733
    109100    0.482390    2.562417
    109125    0.494808    2.620436
    109150    0.488487    2.579482
    109175    0.487981    2.623892
    109200    0.494078    2.583540
    109225    0.493080    2.613382
    109250    0.487699    2.571194
    109275    0.488990    2.611765
    109300    0.488381    2.611048
    109325    0.490131    2.589363
    109350    0.491246    2.605245
    109375    0.485648    2.577474
    109400    0.489199    2.638814
    109425    0.486633    2.585209
    109450    0.485065    2.579269
    109475    0.488269    2.565297
    109500    0.486786    2.568147
    109525    0.488004    2.595426
    109550    0.488723    2.589919
    109575    0.483240    2.574375
    109600    0.483109    2.580423
    109625    0.488127    2.613879
    109650    0.483755    2.582242
    109675    0.488431    2.601805
    109700    0.484972    2.539183
    109725    0.487056    2.557237
    109750    0.493111    2.587313
    109775    0.486144    2.576882
    109800    0.489429    2.589627
    109825    0.485766    2.552066
    109850    0.484692    2.584580
    109875    0.490536    2.584551
    109900    0.481151    2.593998
    109925    0.485778    2.597056
    109950    0.484831    2.601100
    109975    0.482366    2.605912
    110000    0.489929    2.586245
    110025    0.482899    2.559729
    110050    0.490975    2.609473
    110075    0.481574    2.581998
    110100    0.491396    2.620125
    110125    0.490385    2.636487
    110150    0.487039    2.585934
    110175    0.486210    2.563944
    110200    0.487910    2.582523
    110225    0.485771    2.587441
    110250    0.489200    2.583622
    110275    0.487403    2.583247
    110300    0.493727    2.606485
    110325    0.489776    2.580148
    110350    0.485329    2.596923
    110375    0.485846    2.547661
    110400    0.484291    2.596576
    110425    0.484520    2.572657
    110450    0.484859    2.581263
    110475    0.488523    2.580465
    110500    0.487966    2.618369
    110525    0.485166    2.593044
    110550    0.490178    2.600201
    110575    0.485825    2.605041
    110600    0.490175    2.592860
    110625    0.501414    2.647285
    110650    0.486297    2.586146
    110675    0.485067    2.567588
    110700    0.489139    2.609756
    110725    0.491341    2.580408
    110750    0.498089    2.628993
    110775    0.488234    2.581892
    110800    0.486442    2.562879
    110825    0.483054    2.533714
    110850    0.486429    2.574865
    110875    0.485986    2.584883
    110900    0.486695    2.609630
    110925    0.493569    2.609624
    110950    0.484820    2.590300
    110975    0.492562    2.627524
    111000    0.483901    2.593771
    111025    0.483961    2.560434
    111050    0.488200    2.614159
    111075    0.488773    2.580548
    111100    0.487605    2.583405
    111125    0.480433    2.571084
    111150    0.485813    2.571613
    111175    0.488377    2.584323
    111200    0.488613    2.582127
    111225    0.485812    2.626970
    111250    0.484190    2.581375
    111275    0.488141    2.590804
    111300    0.483706    2.576356
    111325    0.484881    2.572747
    111350    0.486924    2.575031
    111375    0.488807    2.617261
    111400    0.489060    2.597856
    111425    0.492019    2.588835
    111450    0.491817    2.566056
    111475    0.484313    2.577678
    111500    0.484323    2.591823
    111525    0.490975    2.549616
    111550    0.486117    2.592115
    111575    0.485187    2.573698
    111600    0.483669    2.587710
    111625    0.484806    2.569640
    111650    0.487962    2.609104
    111675    0.488681    2.584226
    111700    0.489749    2.580567
    111725    0.484532    2.568451
    111750    0.484430    2.554484
    111775    0.483623    2.581694
    111800    0.484174    2.532357
    111825    0.483063    2.536682
    111850    0.486365    2.568852
    111875    0.485933    2.559493
    111900    0.484935    2.571063
    111925    0.481760    2.561969
    111950    0.482736    2.531096
    111975    0.487783    2.577949
    112000    0.488954    2.600630
    112025    0.481984    2.588648
    112050    0.489505    2.576490
    112075    0.487704    2.556999
    112100    0.489491    2.571387
    112125    0.490123    2.563707
    112150    0.490632    2.569847
    112175    0.486327    2.577163
    112200    0.487454    2.622803
    112225    0.486467    2.554155
    112250    0.489463    2.614259
    112275    0.486178    2.552479
    112300    0.488419    2.571444
    112325    0.485423    2.606665
    112350    0.488749    2.612948
    112375    0.485184    2.580679
    112400    0.487930    2.541836
    112425    0.487027    2.572879
    112450    0.485901    2.545587
    112475    0.488902    2.550252
    112500    0.489219    2.596679
    112525    0.486823    2.587424
    112550    0.486373    2.548640
    112575    0.493782    2.627864
    112600    0.487618    2.575858
    112625    0.489173    2.564575
    112650    0.488537    2.589117
    112675    0.492710    2.584833
    112700    0.491063    2.591549
    112725    0.489184    2.582790
    112750    0.485843    2.551450
    112775    0.489643    2.558525
    112800    0.486373    2.544885
    112825    0.486143    2.571078
    112850    0.490257    2.570651
    112875    0.491627    2.581196
    112900    0.479519    2.517689
    112925    0.481009    2.573314
    112950    0.485424    2.555182
    112975    0.485794    2.568356
    113000    0.482879    2.555833
    113025    0.490869    2.578019
    113050    0.490328    2.605262
    113075    0.484028    2.582265
    113100    0.490619    2.607011
    113125    0.482009    2.588622
    113150    0.489439    2.549618
    113175    0.483282    2.565108
    113200    0.489277    2.577885
    113225    0.485025    2.543048
    113250    0.484274    2.587215
    113275    0.483374    2.563764
    113300    0.489053    2.596658
    113325    0.491619    2.593315
    113350    0.488694    2.574947
    113375    0.487132    2.531983
    113400    0.484546    2.537853
    113425    0.484966    2.580266
    113450    0.482903    2.539419
    113475    0.479616    2.533197
    113500    0.486696    2.578511
    113525    0.488323    2.569113
    113550    0.485484    2.568621
    113575    0.486972    2.568983
    113600    0.483619    2.557160
    113625    0.484647    2.556888
    113650    0.484512    2.548606
    113675    0.482236    2.585783
    113700    0.492907    2.595528
    113725    0.480906    2.533338
    113750    0.487504    2.613627
    113775    0.491252    2.629442
    113800    0.487595    2.596809
    113825    0.493353    2.610441
    113850    0.487747    2.532545
    113875    0.484897    2.593333
    113900    0.485068    2.590204
    113925    0.487796    2.586810
    113950    0.489927    2.583815
    113975    0.484352    2.543535
    114000    0.485682    2.598561
    114025    0.490120    2.615556
    114050    0.490653    2.591208
    114075    0.487904    2.595201
    114100    0.487268    2.593071
    114125    0.484338    2.604978
    114150    0.486256    2.556473
    114175    0.484582    2.567976
    114200    0.493072    2.621813
    114225    0.492660    2.623339
    114250    0.490326    2.625098
    114275    0.485976    2.582208
    114300    0.484177    2.602114
    114325    0.483724    2.585989
    114350    0.484342    2.579577
    114375    0.481706    2.559596
    114400    0.483147    2.548850
    114425    0.481246    2.575388
    114450    0.489516    2.588424
    114475    0.489836    2.579427
    114500    0.488245    2.597714
    114525    0.483975    2.602916
    114550    0.487520    2.565529
    114575    0.485296    2.555257
    114600    0.495354    2.591998
    114625    0.488099    2.589348
    114650    0.484214    2.581955
    114675    0.483079    2.550671
    114700    0.483160    2.562047
    114725    0.487474    2.572677
    114750    0.486102    2.570609
    114775    0.493828    2.604161
    114800    0.489514    2.616885
    114825    0.490761    2.620264
    114850    0.489019    2.628064
    114875    0.489341    2.561531
    114900    0.488801    2.562206
    114925    0.482669    2.542793
    114950    0.490544    2.605493
    114975    0.487261    2.557890
    115000    0.491448    2.592508
    115025    0.489139    2.555952
    115050    0.486167    2.610907
    115075    0.490411    2.610239
    115100    0.488939    2.602072
    115125    0.486520    2.558513
    115150    0.489962    2.594602
    115175    0.485560    2.563093
    115200    0.490594    2.597235
    115225    0.486410    2.559170
    115250    0.493875    2.609561
    115275    0.488721    2.573446
    115300    0.490525    2.617050
    115325    0.486961    2.580054
    115350    0.488438    2.577833
    115375    0.488313    2.596441
    115400    0.483476    2.554027
    115425    0.487272    2.553263
    115450    0.486506    2.611831
    115475    0.479537    2.537621
    115500    0.492040    2.619826
    115525    0.489584    2.602830
    115550    0.490092    2.607337
    115575    0.484155    2.552322
    115600    0.483479    2.549338
    115625    0.489357    2.604957
    115650    0.488555    2.555530
    115675    0.485592    2.577064
    115700    0.485221    2.567269
    115725    0.492929    2.631288
    115750    0.489891    2.597523
    115775    0.483414    2.580257
    115800    0.496560    2.650989
    115825    0.482796    2.580238
    115850    0.486853    2.593530
    115875    0.485591    2.601285
    115900    0.485773    2.605258
    115925    0.486104    2.601363
    115950    0.491283    2.595260
    115975    0.485942    2.569768
    116000    0.479394    2.560962
    116025    0.490568    2.593809
    116050    0.488879    2.576647
    116075    0.487795    2.592858
    116100    0.480728    2.552366
    116125    0.481394    2.554267
    116150    0.485748    2.541508
    116175    0.481937    2.560906
    116200    0.491662    2.597913
    116225    0.494464    2.622792
    116250    0.496081    2.633796
    116275    0.493081    2.611735
    116300    0.486464    2.587457
    116325    0.481592    2.573404
    116350    0.485882    2.563083
    116375    0.490680    2.587397
    116400    0.485917    2.591860
    116425    0.486418    2.570475
    116450    0.487568    2.591047
    116475    0.487687    2.583565
    116500    0.485870    2.559809
    116525    0.483785    2.547372
    116550    0.493763    2.630056
    116575    0.490962    2.612568
    116600    0.484687    2.552109
    116625    0.488076    2.572196
    116650    0.488062    2.585028
    116675    0.488181    2.624620
    116700    0.486027    2.570951
    116725    0.483211    2.552948
    116750    0.483540    2.546340
    116775    0.494035    2.615712
    116800    0.494598    2.610104
    116825    0.490910    2.594446
    116850    0.490496    2.596265
    116875    0.483072    2.591354
    116900    0.482638    2.570361
    116925    0.486368    2.596640
    116950    0.490320    2.629118
    116975    0.486490    2.627508
    117000    0.488746    2.611215
    117025    0.486887    2.599114
    117050    0.486307    2.543689
    117075    0.491693    2.598231
    117100    0.485522    2.584585
    117125    0.483805    2.585921
    117150    0.481051    2.547413
    117175    0.485984    2.556592
    117200    0.486326    2.561332
    117225    0.486370    2.571538
    117250    0.487104    2.562455
    117275    0.485846    2.607046
    117300    0.487231    2.580106
    117325    0.489715    2.611144
    117350    0.486640    2.585243
    117375    0.490602    2.618531
    117400    0.489318    2.589918
    117425    0.480979    2.564193
    117450    0.487492    2.560801
    117475    0.487300    2.565310
    117500    0.486745    2.580644
    117525    0.487828    2.579910
    117550    0.491042    2.564374
    117575    0.484250    2.530392
    117600    0.486305    2.574506
    117625    0.488851    2.618363
    117650    0.482628    2.549717
    117675    0.487422    2.565071
    117700    0.488131    2.579917
    117725    0.489855    2.554945
    117750    0.485293    2.529936
    117775    0.489597    2.582433
    117800    0.483713    2.560170
    117825    0.487801    2.599653
    117850    0.487986    2.602002
    117875    0.491321    2.625181
    117900    0.487151    2.583921
    117925    0.489842    2.589210
    117950    0.486716    2.575100
    117975    0.483841    2.570945
    118000    0.494608    2.636439
    118025    0.484335    2.546359
    118050    0.491559    2.576919
    118075    0.487488    2.560143
    118100    0.487258    2.594625
    118125    0.482400    2.551871
    118150    0.485206    2.553105
    118175    0.489745    2.590027
    118200    0.483567    2.545592
    118225    0.481748    2.536753
    118250    0.491756    2.631200
    118275    0.486983    2.549369
    118300    0.489547    2.590012
    118325    0.483985    2.563671
    118350    0.488409    2.628970
    118375    0.486711    2.589486
    118400    0.491522    2.589915
    118425    0.484428    2.547638
    118450    0.485358    2.570373
    118475    0.485256    2.581291
    118500    0.487178    2.611850
    118525    0.482553    2.564540
    118550    0.487770    2.619204
    118575    0.484182    2.553390
    118600    0.487751    2.586278
    118625    0.488879    2.599929
    118650    0.487653    2.611588
    118675    0.487198    2.585934
    118700    0.489840    2.592970
    118725    0.489623    2.618686
    118750    0.484060    2.579390
    118775    0.488361    2.553905
    118800    0.489565    2.597970
    118825    0.482639    2.557972
    118850    0.482064    2.532295
    118875    0.490139    2.559859
    118900    0.481491    2.560823
    118925    0.497107    2.659119
    118950    0.487491    2.600957
    118975    0.483303    2.545868
    119000    0.486518    2.575596
    119025    0.485125    2.580989
    119050    0.489619    2.606083
    119075    0.488715    2.583237
    119100    0.492612    2.588516
    119125    0.484187    2.551424
    119150    0.489640    2.599130
    119175    0.492388    2.617957
    119200    0.483900    2.579316
    119225    0.487504    2.605774
    119250    0.485866    2.574428
    119275    0.488076    2.573645
    119300    0.482607    2.585127
    119325    0.484667    2.546431
    119350    0.489813    2.587352
    119375    0.489307    2.562373
    119400    0.477236    2.531114
    119425    0.483131    2.591792
    119450    0.485448    2.525256
    119475    0.486767    2.545940
    119500    0.490725    2.599689
    119525    0.484961    2.579420
    119550    0.487801    2.572576
    119575    0.488287    2.587095
    119600    0.485529    2.593785
    119625    0.487389    2.595276
    119650    0.484253    2.568292
    119675    0.493789    2.596056
    119700    0.480119    2.574935
    119725    0.488884    2.577298
    119750    0.489969    2.624308
    119775    0.490088    2.627418
    119800    0.485535    2.592350
    119825    0.492672    2.590430
    119850    0.484215    2.549811
    119875    0.484164    2.567482
    119900    0.490175    2.575093
    119925    0.489694    2.591333
    119950    0.492486    2.611243
    119975    0.492268    2.596077
    120000    0.487488    2.555691
    120025    0.487576    2.614656
    120050    0.489915    2.593524
    120075    0.489246    2.600021
    120100    0.494621    2.585928
    120125    0.491481    2.584465
    120150    0.485292    2.539017
    120175    0.493420    2.625648
    120200    0.488636    2.601504
    120225    0.482031    2.541647
    120250    0.489647    2.577074
    120275    0.491325    2.639743
    120300    0.490823    2.635982
    120325    0.485066    2.605364
    120350    0.487730    2.574030
    120375    0.489258    2.566065
    120400    0.486562    2.604898
    120425    0.488525    2.594428
    120450    0.487272    2.594846
    120475    0.490175    2.596496
    120500    0.486897    2.589416
    120525    0.487127    2.572157
    120550    0.488825    2.570272
    120575    0.487709    2.549922
    120600    0.492253    2.615972
    120625    0.493550    2.591285
    120650    0.489281    2.586405
    120675    0.490219    2.592151
    120700    0.484133    2.561321
    120725    0.487324    2.539379
    120750    0.487242    2.580868
    120775    0.487283    2.580897
    120800    0.496217    2.585948
    120825    0.483717    2.586480
    120850    0.483600    2.595004
    120875    0.492787    2.627263
    120900    0.488065    2.597235
    120925    0.484525    2.544176
    120950    0.492635    2.619956
    120975    0.493795    2.570833
    121000    0.490271    2.608050
    121025    0.490242    2.602270
    121050    0.489339    2.561179
    121075    0.486018    2.561454
    121100    0.485730    2.576216
    121125    0.486347    2.558351
    121150    0.481166    2.539243
    121175    0.485945    2.579488
    121200    0.485056    2.543117
    121225    0.489123    2.615495
    121250    0.492096    2.581383
    121275    0.490107    2.576509
    121300    0.481636    2.561310
    121325    0.491275    2.591515
    121350    0.488517    2.615380
    121375    0.492533    2.592005
    121400    0.493053    2.583482
    121425    0.488320    2.554028
    121450    0.490955    2.606125
    121475    0.487645    2.569952
    121500    0.485753    2.556930
    121525    0.486036    2.554989
    121550    0.483780    2.565754
    121575    0.483693    2.552199
    121600    0.488882    2.583038
    121625    0.487185    2.537153
    121650    0.488891    2.592428
    121675    0.482922    2.605941
    121700    0.485897    2.579667
    121725    0.485433    2.532601
    121750    0.489574    2.595276
    121775    0.492972    2.615503
    121800    0.489552    2.546658
    121825    0.494744    2.593852
    121850    0.490115    2.563499
    121875    0.484907    2.576876
    121900    0.486558    2.566819
    121925    0.489068    2.554065
    121950    0.491761    2.590026
    121975    0.489239    2.631540
    122000    0.487925    2.586979
    122025    0.490127    2.591414
    122050    0.489749    2.554700
    122075    0.490301    2.604224
    122100    0.486841    2.543569
    122125    0.483904    2.543960
    122150    0.490055    2.601856
    122175    0.484378    2.575279
    122200    0.489731    2.598714
    122225    0.489226    2.564606
    122250    0.489811    2.572087
    122275    0.495318    2.605592
    122300    0.482075    2.582876
    122325    0.490941    2.608307
    122350    0.487383    2.600684
    122375    0.490730    2.598147
    122400    0.494727    2.630931
    122425    0.481977    2.606646
    122450    0.490974    2.623823
    122475    0.488574    2.583994
    122500    0.492055    2.600088
    122525    0.488541    2.601285
    122550    0.485453    2.532651
    122575    0.486472    2.559423
    122600    0.488246    2.598592
    122625    0.484850    2.560227
    122650    0.483339    2.579893
    122675    0.487349    2.593001
    122700    0.487529    2.555584
    122725    0.487740    2.585021
    122750    0.488471    2.575554
    122775    0.490473    2.587395
    122800    0.489720    2.585955
    122825    0.487834    2.592138
    122850    0.492025    2.586821
    122875    0.483964    2.555239
    122900    0.486838    2.571500
    122925    0.489345    2.570873
    122950    0.489448    2.573944
    122975    0.489095    2.568417
    123000    0.482497    2.572672
    123025    0.489704    2.616335
    123050    0.487987    2.603992
    123075    0.484735    2.541024
    123100    0.489185    2.598577
    123125    0.488935    2.572801
    123150    0.486401    2.571322
    123175    0.483651    2.554571
    123200    0.481859    2.564363
    123225    0.485899    2.583783
    123250    0.493680    2.645222
    123275    0.490082    2.528358
    123300    0.484847    2.616384
    123325    0.490638    2.588148
    123350    0.485202    2.584464
    123375    0.489011    2.560922
    123400    0.489394    2.554417
    123425    0.493043    2.627500
    123450    0.485783    2.556372
    123475    0.485791    2.613996
    123500    0.491175    2.642167
    123525    0.487537    2.592093
    123550    0.484406    2.591324
    123575    0.487809    2.623762
    123600    0.482042    2.534913
    123625    0.486293    2.551531
    123650    0.493570    2.639983
    123675    0.487678    2.559751
    123700    0.485594    2.565200
    123725    0.487258    2.576893
    123750    0.483512    2.566736
    123775    0.481223    2.524883
    123800    0.484200    2.593605
    123825    0.487563    2.591104
    123850    0.490315    2.574438
    123875    0.491733    2.609899
    123900    0.490114    2.587918
    123925    0.491482    2.603669
    123950    0.490311    2.585472
    123975    0.491284    2.590601
    124000    0.491031    2.561921
    124025    0.489852    2.621306
    124050    0.489529    2.610916
    124075    0.484525    2.545293
    124100    0.487781    2.577010
    124125    0.482374    2.547921
    124150    0.480522    2.552003
    124175    0.488605    2.562080
    124200    0.488533    2.607856
    124225    0.490804    2.611773
    124250    0.482479    2.539764
    124275    0.487439    2.597616
    124300    0.483409    2.565895
    124325    0.491858    2.586356
    124350    0.489843    2.588558
    124375    0.481552    2.544200
    124400    0.488130    2.569063
    124425    0.483352    2.541093
    124450    0.486556    2.563417
    124475    0.490974    2.572123
    124500    0.489187    2.643154
    124525    0.487437    2.579463
    124550    0.487156    2.572694
    124575    0.483935    2.558445
    124600    0.489120    2.594029
    124625    0.492314    2.609805
    124650    0.489642    2.590051
    124675    0.482466    2.532066
    124700    0.490776    2.585856
    124725    0.490761    2.594229
    124750    0.488512    2.582800
