 iteration        log_Lik      acpt_p      acpt_M     acpt_pi     acpt_mu     acpt_nu  acpt_delta  acpt_sigma
    103625   -3.58862e+05    0.242821    0.173333    0.186411    0.400000    0.360000    0.321934    0.296245
    103650   -3.59966e+05    0.243379    0.160000    0.186487    0.160000    0.240000    0.321782    0.296212
    103675   -3.59783e+05    0.243206    0.106667    0.186594    0.360000    0.200000    0.321121    0.296326
    103700   -3.61108e+05    0.243037    0.160000    0.186676    0.520000    0.360000    0.321526    0.296041
    103725   -3.60712e+05    0.243910    0.146667    0.187233    0.320000    0.280000    0.322278    0.296249
    103750   -3.60743e+05    0.244230    0.173333    0.187586    0.160000    0.400000    0.321324    0.295930
    103775   -3.60080e+05    0.244157    0.146667    0.188160    0.320000    0.280000    0.322454    0.296546
    103800   -3.61380e+05    0.243792    0.106667    0.186040    0.400000    0.200000    0.322907    0.296156
    103825   -3.61302e+05    0.243861    0.133333    0.186426    0.280000    0.280000    0.321659    0.295637
    103850   -3.62748e+05    0.242772    0.133333    0.185686    0.280000    0.440000    0.321181    0.295321
    103875   -3.62414e+05    0.242295    0.200000    0.185365    0.360000    0.320000    0.322104    0.295373
    103900   -3.62212e+05    0.242342    0.120000    0.184584    0.520000    0.240000    0.321214    0.295974
    103925   -3.62275e+05    0.243112    0.120000    0.185747    0.200000    0.320000    0.320727    0.295837
    103950   -3.62326e+05    0.242422    0.133333    0.186254    0.160000    0.520000    0.322342    0.295779
    103975   -3.62055e+05    0.242127    0.226667    0.185821    0.440000    0.200000    0.321101    0.296223
    104000   -3.61037e+05    0.242473    0.253333    0.185232    0.440000    0.160000    0.322567    0.295710
    104025   -3.63511e+05    0.243103    0.160000    0.186436    0.240000    0.520000    0.322057    0.296154
    104050   -3.61882e+05    0.242982    0.133333    0.187302    0.120000    0.280000    0.322265    0.295957
    104075   -3.62584e+05    0.243161    0.146667    0.186356    0.280000    0.360000    0.321494    0.295653
    104100   -3.61020e+05    0.242672    0.133333    0.186228    0.240000    0.320000    0.322366    0.295780
    104125   -3.60112e+05    0.242723    0.093333    0.186459    0.280000    0.200000    0.323564    0.295615
    104150   -3.61230e+05    0.243219    0.160000    0.185573    0.440000    0.280000    0.321742    0.296583
    104175   -3.59466e+05    0.242476    0.186667    0.186317    0.160000    0.280000    0.322309    0.296211
    104200   -3.60451e+05    0.242393    0.173333    0.185248    0.280000    0.360000    0.321558    0.295930
    104225   -3.60956e+05    0.241781    0.266667    0.183858    0.160000    0.280000    0.322843    0.295946
    104250   -3.60314e+05    0.241418    0.133333    0.183262    0.280000    0.200000    0.321648    0.295963
    104275   -3.59037e+05    0.241085    0.226667    0.183776    0.360000    0.200000    0.321342    0.296239
    104300   -3.59389e+05    0.242459    0.133333    0.183952    0.440000    0.440000    0.321241    0.296037
    104325   -3.60645e+05    0.241150    0.253333    0.183886    0.400000    0.320000    0.321642    0.296125
    104350   -3.62082e+05    0.241381    0.160000    0.184875    0.240000    0.400000    0.321476    0.295435
    104375   -3.61380e+05    0.241321    0.106667    0.183756    0.240000    0.400000    0.321255    0.296263
    104400   -3.60704e+05    0.241384    0.160000    0.183122    0.240000    0.400000    0.321430    0.296073
    104425   -3.60690e+05    0.240993    0.186667    0.182510    0.360000    0.200000    0.321582    0.296404
    104450   -3.61580e+05    0.240896    0.146667    0.182858    0.480000    0.320000    0.321946    0.295591
    104475   -3.62636e+05    0.240557    0.133333    0.182598    0.440000    0.200000    0.322121    0.295659
    104500   -3.62141e+05    0.241392    0.106667    0.182520    0.160000    0.280000    0.321870    0.295763
    104525   -3.61418e+05    0.241675    0.253333    0.184018    0.160000    0.240000    0.322025    0.295815
    104550   -3.61273e+05    0.241897    0.106667    0.184623    0.160000    0.240000    0.322122    0.296357
    104575   -3.62550e+05    0.241505    0.200000    0.185125    0.440000    0.280000    0.321760    0.295543
    104600   -3.60805e+05    0.242021    0.200000    0.184350    0.320000    0.400000    0.321194    0.295650
    104625   -3.61228e+05    0.240512    0.200000    0.182761    0.400000    0.400000    0.322087    0.296137
    104650   -3.60819e+05    0.241784    0.173333    0.184111    0.200000    0.400000    0.321651    0.296174
    104675   -3.63157e+05    0.241211    0.066667    0.183904    0.360000    0.400000    0.321046    0.295893
    104700   -3.62275e+05    0.241416    0.253333    0.184117    0.320000    0.200000    0.321620    0.295606
    104725   -3.62748e+05    0.240333    0.200000    0.183217    0.240000    0.280000    0.321924    0.295306
    104750   -3.62678e+05    0.240237    0.160000    0.182787    0.400000    0.280000    0.320659    0.295301
    104775   -3.64194e+05    0.240689    0.226667    0.183471    0.360000    0.280000    0.321394    0.295231
    104800   -3.63492e+05    0.240199    0.160000    0.181678    0.360000    0.200000    0.321552    0.295448
    104825   -3.64433e+05    0.240618    0.093333    0.182337    0.360000    0.320000    0.320785    0.295480
    104850   -3.63830e+05    0.240108    0.186667    0.181441    0.280000    0.240000    0.320104    0.295758
    104875   -3.64018e+05    0.239986    0.160000    0.180114    0.280000    0.360000    0.321024    0.295803
    104900   -3.64072e+05    0.240201    0.213333    0.182611    0.400000    0.120000    0.321499    0.296123
    104925   -3.61982e+05    0.240693    0.106667    0.182475    0.160000    0.120000    0.321101    0.295766
    104950   -3.61663e+05    0.241331    0.226667    0.183644    0.520000    0.320000    0.322199    0.296039
    104975   -3.62109e+05    0.241312    0.200000    0.182719    0.280000    0.120000    0.321757    0.295562
    105000   -3.60639e+05    0.239825    0.186667    0.182127    0.200000    0.240000    0.321420    0.295777
    105025   -3.61513e+05    0.240225    0.186667    0.181730    0.400000    0.320000    0.322111    0.295951
    105050   -3.60840e+05    0.240380    0.266667    0.181483    0.320000    0.320000    0.321507    0.296138
    105075   -3.61802e+05    0.240001    0.146667    0.182081    0.240000    0.360000    0.321468    0.295632
    105100   -3.59786e+05    0.240422    0.120000    0.181245    0.360000    0.280000    0.322255    0.296410
    105125   -3.61013e+05    0.239896    0.133333    0.181234    0.240000    0.240000    0.321707    0.296285
    105150   -3.61918e+05    0.239962    0.253333    0.181193    0.280000    0.200000    0.322339    0.296214
    105175   -3.61421e+05    0.240656    0.093333    0.182469    0.240000    0.400000    0.321590    0.295822
    105200   -3.60534e+05    0.240161    0.133333    0.181441    0.320000    0.200000    0.320905    0.296124
    105225   -3.59551e+05    0.239630    0.146667    0.181855    0.360000    0.280000    0.321737    0.295671
    105250   -3.59557e+05    0.240539    0.186667    0.181107    0.360000    0.320000    0.321240    0.295694
    105275   -3.59855e+05    0.240137    0.106667    0.180232    0.120000    0.200000    0.321585    0.296213
    105300   -3.61575e+05    0.239624    0.133333    0.180511    0.160000    0.280000    0.322140    0.295273
    105325   -3.62045e+05    0.238570    0.160000    0.179968    0.280000    0.360000    0.321269    0.296075
    105350   -3.60796e+05    0.238797    0.173333    0.179906    0.280000    0.240000    0.320901    0.295375
    105375   -3.61199e+05    0.239243    0.186667    0.179446    0.240000    0.240000    0.321719    0.296515
    105400   -3.59370e+05    0.239258    0.093333    0.180741    0.320000    0.360000    0.322130    0.295838
    105425   -3.63725e+05    0.239666    0.173333    0.180857    0.320000    0.200000    0.321985    0.295396
    105450   -3.65073e+05    0.239849    0.186667    0.180720    0.400000    0.240000    0.321800    0.295248
    105475   -3.63040e+05    0.239637    0.160000    0.180809    0.200000    0.280000    0.321617    0.295129
    105500   -3.62924e+05    0.239614    0.146667    0.180946    0.240000    0.160000    0.321232    0.295150
    105525   -3.60912e+05    0.239110    0.106667    0.181445    0.280000    0.320000    0.321547    0.295372
    105550   -3.61865e+05    0.239639    0.133333    0.181120    0.560000    0.400000    0.321334    0.295915
    105575   -3.62601e+05    0.239362    0.093333    0.181020    0.360000    0.240000    0.322055    0.296243
    105600   -3.65458e+05    0.239310    0.173333    0.181299    0.280000    0.320000    0.321242    0.295363
    105625   -3.64781e+05    0.238956    0.160000    0.181309    0.320000    0.280000    0.321262    0.295613
    105650   -3.63831e+05    0.239557    0.186667    0.182323    0.240000    0.360000    0.321561    0.295038
    105675   -3.64187e+05    0.240059    0.146667    0.182381    0.360000    0.440000    0.322229    0.295180
    105700   -3.64701e+05    0.239255    0.146667    0.181636    0.280000    0.360000    0.321838    0.294760
    105725   -3.64634e+05    0.240085    0.146667    0.182571    0.360000    0.360000    0.322499    0.294812
    105750   -3.64798e+05    0.240152    0.253333    0.183043    0.240000    0.440000    0.322334    0.294982
    105775   -3.63038e+05    0.240111    0.186667    0.182327    0.320000    0.240000    0.321780    0.295041
    105800   -3.62815e+05    0.240473    0.093333    0.183545    0.400000    0.400000    0.321532    0.295291
    105825   -3.62861e+05    0.240710    0.226667    0.184229    0.440000    0.360000    0.321642    0.295300
    105850   -3.64313e+05    0.240190    0.106667    0.182332    0.240000    0.120000    0.322319    0.294944
    105875   -3.64168e+05    0.239252    0.160000    0.182163    0.200000    0.320000    0.322029    0.294987
    105900   -3.64844e+05    0.239380    0.173333    0.181197    0.560000    0.360000    0.321223    0.295531
    105925   -3.65032e+05    0.238866    0.053333    0.179908    0.320000    0.320000    0.321403    0.295335
    105950   -3.67316e+05    0.239534    0.133333    0.180818    0.280000    0.440000    0.322381    0.294962
    105975   -3.65125e+05    0.239973    0.133333    0.181421    0.320000    0.240000    0.321676    0.294677
    106000   -3.65313e+05    0.239785    0.213333    0.182847    0.240000    0.480000    0.321445    0.295187
    106025   -3.65274e+05    0.239518    0.133333    0.181335    0.200000    0.160000    0.322053    0.294604
    106050   -3.64965e+05    0.238633    0.120000    0.181339    0.320000    0.280000    0.322417    0.294868
    106075   -3.63988e+05    0.238468    0.106667    0.182240    0.360000    0.240000    0.322133    0.295073
    106100   -3.63036e+05    0.239089    0.133333    0.181234    0.320000    0.360000    0.322070    0.295449
    106125   -3.62427e+05    0.239859    0.186667    0.182311    0.240000    0.240000    0.321066    0.295914
    106150   -3.64524e+05    0.239852    0.133333    0.182585    0.240000    0.240000    0.321889    0.295630
    106175   -3.64774e+05    0.239598    0.186667    0.182188    0.360000    0.400000    0.320291    0.295470
    106200   -3.62483e+05    0.240527    0.186667    0.182144    0.280000    0.200000    0.322157    0.296057
    106225   -3.61936e+05    0.240555    0.173333    0.182541    0.160000    0.320000    0.321251    0.295946
    106250   -3.62928e+05    0.239830    0.186667    0.182215    0.480000    0.120000    0.322200    0.295210
    106275   -3.64369e+05    0.240477    0.173333    0.182425    0.200000    0.360000    0.323482    0.294746
    106300   -3.65292e+05    0.239786    0.133333    0.182517    0.320000    0.280000    0.321325    0.294481
    106325   -3.65312e+05    0.240512    0.160000    0.181757    0.320000    0.400000    0.321913    0.294921
    106350   -3.66708e+05    0.240311    0.173333    0.182098    0.360000    0.240000    0.321542    0.294749
    106375   -3.65993e+05    0.240052    0.160000    0.182485    0.240000    0.240000    0.321525    0.294346
    106400   -3.64181e+05    0.239744    0.160000    0.181171    0.080000    0.280000    0.322051    0.295458
    106425   -3.63988e+05    0.239074    0.186667    0.180944    0.320000    0.240000    0.321507    0.294959
    106450   -3.63546e+05    0.239159    0.173333    0.180973    0.280000    0.360000    0.321712    0.294669
    106475   -3.66144e+05    0.239711    0.173333    0.182022    0.200000    0.120000    0.321207    0.295345
    106500   -3.64436e+05    0.239799    0.160000    0.181608    0.440000    0.200000    0.319764    0.294422
    106525   -3.64792e+05    0.239570    0.226667    0.182249    0.280000    0.280000    0.321833    0.295033
    106550   -3.64351e+05    0.239072    0.160000    0.181030    0.240000    0.200000    0.321963    0.294945
    106575   -3.62168e+05    0.238968    0.133333    0.181295    0.080000    0.160000    0.322191    0.295152
    106600   -3.62735e+05    0.239295    0.093333    0.180751    0.400000    0.120000    0.322135    0.295369
    106625   -3.62368e+05    0.239092    0.093333    0.181031    0.200000    0.160000    0.321495    0.295255
    106650   -3.62869e+05    0.239057    0.133333    0.181005    0.400000    0.360000    0.321904    0.295781
    106675   -3.62429e+05    0.239688    0.093333    0.181184    0.160000    0.320000    0.323001    0.295912
    106700   -3.62388e+05    0.239806    0.133333    0.182484    0.240000    0.160000    0.321460    0.295817
    106725   -3.60016e+05    0.239499    0.200000    0.182491    0.240000    0.240000    0.321194    0.296227
    106750   -3.63648e+05    0.240033    0.146667    0.181414    0.120000    0.160000    0.321638    0.296024
    106775   -3.61530e+05    0.239233    0.200000    0.180807    0.200000    0.120000    0.321915    0.296017
    106800   -3.62696e+05    0.239512    0.120000    0.182151    0.360000    0.280000    0.321757    0.295198
    106825   -3.62258e+05    0.239632    0.160000    0.181691    0.440000    0.240000    0.320875    0.295696
    106850   -3.63136e+05    0.239529    0.120000    0.181815    0.320000    0.280000    0.322065    0.295702
    106875   -3.61498e+05    0.239265    0.133333    0.179969    0.360000    0.280000    0.321175    0.295902
    106900   -3.61461e+05    0.239578    0.106667    0.180368    0.280000    0.200000    0.321693    0.295793
    106925   -3.61106e+05    0.238831    0.120000    0.180456    0.320000    0.240000    0.321886    0.295949
    106950   -3.62597e+05    0.239088    0.146667    0.181044    0.320000    0.320000    0.321615    0.296066
    106975   -3.62979e+05    0.239810    0.160000    0.180769    0.320000    0.160000    0.321867    0.295433
    107000   -3.61409e+05    0.240084    0.173333    0.181104    0.200000    0.200000    0.321612    0.295494
    107025   -3.61070e+05    0.239498    0.133333    0.182310    0.480000    0.280000    0.322052    0.295972
    107050   -3.62431e+05    0.239542    0.106667    0.181514    0.320000    0.360000    0.322043    0.295895
    107075   -3.63374e+05    0.239849    0.253333    0.181369    0.280000    0.400000    0.321610    0.294702
    107100   -3.63142e+05    0.239652    0.120000    0.181802    0.360000    0.240000    0.321750    0.295475
    107125   -3.61598e+05    0.239618    0.213333    0.181771    0.360000    0.280000    0.321908    0.295663
    107150   -3.62800e+05    0.240048    0.120000    0.182120    0.360000    0.280000    0.321094    0.295366
    107175   -3.63938e+05    0.239702    0.146667    0.182232    0.480000    0.240000    0.321755    0.294635
    107200   -3.62890e+05    0.239862    0.173333    0.181144    0.320000    0.280000    0.322236    0.295432
    107225   -3.64567e+05    0.239185    0.133333    0.181280    0.240000    0.320000    0.321811    0.295687
    107250   -3.63861e+05    0.238332    0.173333    0.181269    0.200000    0.320000    0.322155    0.294732
    107275   -3.65331e+05    0.239383    0.213333    0.182099    0.240000    0.200000    0.321006    0.294961
    107300   -3.63437e+05    0.239119    0.200000    0.182072    0.360000    0.320000    0.321384    0.295135
    107325   -3.63306e+05    0.240560    0.226667    0.182262    0.360000    0.320000    0.321637    0.295555
    107350   -3.64625e+05    0.240042    0.106667    0.183504    0.120000    0.120000    0.322715    0.295584
    107375   -3.64782e+05    0.240159    0.106667    0.183949    0.440000    0.160000    0.322488    0.295488
    107400   -3.63642e+05    0.241068    0.120000    0.184823    0.280000    0.560000    0.321713    0.294714
    107425   -3.64239e+05    0.241015    0.173333    0.184592    0.440000    0.080000    0.321739    0.295300
    107450   -3.65276e+05    0.240874    0.173333    0.184602    0.280000    0.360000    0.322266    0.294936
    107475   -3.65091e+05    0.240482    0.120000    0.184381    0.120000    0.400000    0.322621    0.294990
    107500   -3.65457e+05    0.240503    0.173333    0.184784    0.280000    0.160000    0.321909    0.294141
    107525   -3.67300e+05    0.239749    0.173333    0.182877    0.240000    0.280000    0.320846    0.294159
    107550   -3.65499e+05    0.239611    0.173333    0.182968    0.360000    0.320000    0.321665    0.294577
    107575   -3.65384e+05    0.239033    0.240000    0.181950    0.280000    0.200000    0.321133    0.295077
    107600   -3.65837e+05    0.239158    0.186667    0.181479    0.280000    0.280000    0.321430    0.294704
    107625   -3.67412e+05    0.238725    0.173333    0.180965    0.160000    0.440000    0.320489    0.294749
    107650   -3.66178e+05    0.239656    0.120000    0.181905    0.200000    0.400000    0.321541    0.294633
    107675   -3.65875e+05    0.239306    0.173333    0.182809    0.200000    0.280000    0.321963    0.295277
    107700   -3.66832e+05    0.239592    0.133333    0.182645    0.240000    0.280000    0.322020    0.295243
    107725   -3.66234e+05    0.239685    0.080000    0.182624    0.280000    0.280000    0.320986    0.295077
    107750   -3.66034e+05    0.239360    0.173333    0.181722    0.160000    0.160000    0.321481    0.294335
    107775   -3.65861e+05    0.239474    0.173333    0.183048    0.520000    0.160000    0.321742    0.294736
    107800   -3.65469e+05    0.239785    0.040000    0.182873    0.240000    0.400000    0.320953    0.295019
    107825   -3.65934e+05    0.239621    0.120000    0.181613    0.480000    0.440000    0.321632    0.295058
    107850   -3.66006e+05    0.239265    0.266667    0.182035    0.240000    0.200000    0.321713    0.294394
    107875   -3.66908e+05    0.239192    0.133333    0.181840    0.320000    0.280000    0.321186    0.294846
    107900   -3.65772e+05    0.239212    0.133333    0.183116    0.200000    0.320000    0.321529    0.294697
    107925   -3.66109e+05    0.239199    0.120000    0.182616    0.360000    0.400000    0.320950    0.294492
    107950   -3.67445e+05    0.239953    0.160000    0.183253    0.360000    0.160000    0.322095    0.294674
    107975   -3.68285e+05    0.239237    0.146667    0.181905    0.240000    0.200000    0.321071    0.294401
    108000   -3.68464e+05    0.240721    0.186667    0.182188    0.320000    0.360000    0.321706    0.295178
    108025   -3.67259e+05    0.239730    0.146667    0.182742    0.440000    0.280000    0.322262    0.294079
    108050   -3.65576e+05    0.239473    0.120000    0.182149    0.320000    0.320000    0.320881    0.294539
    108075   -3.65204e+05    0.239110    0.120000    0.181827    0.320000    0.280000    0.322297    0.294572
    108100   -3.65788e+05    0.238946    0.186667    0.181740    0.280000    0.240000    0.321378    0.294749
    108125   -3.65528e+05    0.239028    0.173333    0.182071    0.280000    0.320000    0.322661    0.295180
    108150   -3.63504e+05    0.239448    0.146667    0.182367    0.280000    0.400000    0.322182    0.294438
    108175   -3.64356e+05    0.239341    0.146667    0.182602    0.400000    0.160000    0.321245    0.295020
    108200   -3.65544e+05    0.239779    0.133333    0.182440    0.240000    0.280000    0.321843    0.294996
    108225   -3.65734e+05    0.239923    0.106667    0.182511    0.360000    0.320000    0.321500    0.295072
    108250   -3.65738e+05    0.240104    0.173333    0.182477    0.160000    0.280000    0.321115    0.294554
    108275   -3.67317e+05    0.239835    0.146667    0.182041    0.280000    0.240000    0.321632    0.293983
    108300   -3.68875e+05    0.239760    0.066667    0.183115    0.360000    0.240000    0.321551    0.294291
    108325   -3.66588e+05    0.239281    0.173333    0.182443    0.280000    0.400000    0.322292    0.294569
    108350   -3.65612e+05    0.239948    0.173333    0.183327    0.240000    0.320000    0.322069    0.294796
    108375   -3.65619e+05    0.239894    0.173333    0.182568    0.400000    0.320000    0.320685    0.294733
    108400   -3.66003e+05    0.239562    0.120000    0.182893    0.280000    0.440000    0.322057    0.295004
    108425   -3.65829e+05    0.239762    0.186667    0.183069    0.120000    0.320000    0.321861    0.294519
    108450   -3.64624e+05    0.240625    0.133333    0.183553    0.160000    0.240000    0.320976    0.294404
    108475   -3.65334e+05    0.241196    0.173333    0.184624    0.360000    0.360000    0.320998    0.294976
    108500   -3.66403e+05    0.240506    0.186667    0.183625    0.400000    0.320000    0.322454    0.294669
    108525   -3.65444e+05    0.240791    0.200000    0.183696    0.240000    0.160000    0.321208    0.294983
    108550   -3.65333e+05    0.241284    0.253333    0.183440    0.280000    0.280000    0.321741    0.294360
    108575   -3.67402e+05    0.240498    0.133333    0.183497    0.200000    0.360000    0.322101    0.294315
    108600   -3.67960e+05    0.240321    0.226667    0.183478    0.080000    0.320000    0.321663    0.294180
    108625   -3.66532e+05    0.241224    0.106667    0.184135    0.320000    0.280000    0.321260    0.294370
    108650   -3.67797e+05    0.241014    0.120000    0.183928    0.240000    0.200000    0.322365    0.294678
    108675   -3.63848e+05    0.239778    0.200000    0.181926    0.240000    0.240000    0.322957    0.294767
    108700   -3.66643e+05    0.238903    0.133333    0.182595    0.200000    0.320000    0.321530    0.294894
    108725   -3.65680e+05    0.238975    0.213333    0.182202    0.520000    0.200000    0.321969    0.294344
    108750   -3.64838e+05    0.238323    0.133333    0.181743    0.360000    0.160000    0.322130    0.294333
    108775   -3.67229e+05    0.238913    0.160000    0.181158    0.280000    0.280000    0.321182    0.294483
    108800   -3.67040e+05    0.238519    0.200000    0.181057    0.520000    0.160000    0.321872    0.294583
    108825   -3.67523e+05    0.239163    0.200000    0.181255    0.280000    0.240000    0.321385    0.294196
    108850   -3.66316e+05    0.238963    0.160000    0.181264    0.240000    0.200000    0.322149    0.294794
    108875   -3.67378e+05    0.239774    0.226667    0.182654    0.240000    0.400000    0.322082    0.295253
    108900   -3.66298e+05    0.239678    0.146667    0.182655    0.240000    0.400000    0.320515    0.294942
    108925   -3.67839e+05    0.239898    0.213333    0.183368    0.320000    0.240000    0.321169    0.294513
    108950   -3.67093e+05    0.240206    0.160000    0.183095    0.320000    0.400000    0.320948    0.294397
    108975   -3.68676e+05    0.240699    0.106667    0.184660    0.280000    0.280000    0.322846    0.294594
    109000   -3.65632e+05    0.240759    0.173333    0.183173    0.440000    0.200000    0.321777    0.294336
    109025   -3.65511e+05    0.240669    0.160000    0.183998    0.400000    0.240000    0.322156    0.295184
    109050   -3.65787e+05    0.240810    0.160000    0.183233    0.400000    0.120000    0.323383    0.294590
    109075   -3.65689e+05    0.240456    0.106667    0.183281    0.440000    0.280000    0.321903    0.294540
    109100   -3.63772e+05    0.239785    0.120000    0.183336    0.160000    0.400000    0.321186    0.294889
    109125   -3.65535e+05    0.240445    0.173333    0.182698    0.280000    0.200000    0.321595    0.295048
    109150   -3.64634e+05    0.240339    0.160000    0.182837    0.160000    0.240000    0.321547    0.294532
    109175   -3.65274e+05    0.240547    0.146667    0.183961    0.360000    0.280000    0.321709    0.295001
    109200   -3.66410e+05    0.241685    0.133333    0.184692    0.400000    0.200000    0.321889    0.294775
    109225   -3.67844e+05    0.240978    0.186667    0.183488    0.360000    0.320000    0.321103    0.295041
    109250   -3.66475e+05    0.240446    0.173333    0.184002    0.360000    0.320000    0.321774    0.294553
    109275   -3.67377e+05    0.241461    0.133333    0.183262    0.440000    0.360000    0.321233    0.294810
    109300   -3.67821e+05    0.240158    0.226667    0.183243    0.400000    0.040000    0.322231    0.294174
    109325   -3.67396e+05    0.240326    0.186667    0.182542    0.240000    0.280000    0.321750    0.294473
    109350   -3.66706e+05    0.240170    0.120000    0.183042    0.280000    0.200000    0.321218    0.294943
    109375   -3.65561e+05    0.239038    0.186667    0.181946    0.480000    0.320000    0.321245    0.295117
    109400   -3.65687e+05    0.239516    0.133333    0.181435    0.320000    0.160000    0.321258    0.295082
    109425   -3.65881e+05    0.239985    0.186667    0.182998    0.120000    0.200000    0.322632    0.294924
    109450   -3.66421e+05    0.240726    0.106667    0.183887    0.280000    0.120000    0.322079    0.294810
    109475   -3.66130e+05    0.239994    0.173333    0.183488    0.160000    0.360000    0.321891    0.294428
    109500   -3.67186e+05    0.240157    0.160000    0.182745    0.280000    0.240000    0.322249    0.294069
    109525   -3.65794e+05    0.239360    0.173333    0.183017    0.240000    0.200000    0.322040    0.295015
    109550   -3.67023e+05    0.239737    0.080000    0.182660    0.360000    0.480000    0.321756    0.294988
    109575   -3.67013e+05    0.240524    0.160000    0.183590    0.400000    0.360000    0.321615    0.294750
    109600   -3.65313e+05    0.240578    0.146667    0.182991    0.280000    0.360000    0.322191    0.294675
    109625   -3.64141e+05    0.240615    0.213333    0.183108    0.400000    0.360000    0.321259    0.295130
    109650   -3.63599e+05    0.240868    0.133333    0.183913    0.360000    0.280000    0.321168    0.295326
    109675   -3.64990e+05    0.242348    0.146667    0.184885    0.400000    0.080000    0.322287    0.295479
    109700   -3.63579e+05    0.241660    0.173333    0.185437    0.240000    0.120000    0.322470    0.295025
    109725   -3.64504e+05    0.241922    0.173333    0.184960    0.440000    0.240000    0.322545    0.295731
    109750   -3.65383e+05    0.241841    0.133333    0.185076    0.240000    0.240000    0.321637    0.294944
    109775   -3.64185e+05    0.241195    0.080000    0.184389    0.280000    0.160000    0.323686    0.295114
    109800   -3.64954e+05    0.241340    0.200000    0.184997    0.360000    0.320000    0.320916    0.295049
    109825   -3.64747e+05    0.241479    0.146667    0.184485    0.160000    0.400000    0.321110    0.295003
    109850   -3.66606e+05    0.240218    0.133333    0.183808    0.320000    0.360000    0.322208    0.294675
    109875   -3.66759e+05    0.240214    0.133333    0.183669    0.360000    0.200000    0.321445    0.294868
    109900   -3.65538e+05    0.239623    0.186667    0.183282    0.280000    0.360000    0.321419    0.294405
    109925   -3.64536e+05    0.240071    0.146667    0.182838    0.280000    0.280000    0.321712    0.295080
    109950   -3.66022e+05    0.239986    0.173333    0.183390    0.160000    0.200000    0.322100    0.294753
    109975   -3.65271e+05    0.240286    0.146667    0.183176    0.360000    0.400000    0.322994    0.294621
    110000   -3.66680e+05    0.241537    0.106667    0.183573    0.400000    0.320000    0.322504    0.294505
    110025   -3.66183e+05    0.240982    0.173333    0.183966    0.320000    0.280000    0.320520    0.294845
    110050   -3.67035e+05    0.240629    0.186667    0.183339    0.240000    0.280000    0.321543    0.294310
    110075   -3.66775e+05    0.241134    0.146667    0.183383    0.400000    0.360000    0.321093    0.295277
    110100   -3.67407e+05    0.241374    0.093333    0.183876    0.360000    0.520000    0.322156    0.294886
    110125   -3.65522e+05    0.239618    0.213333    0.182902    0.200000    0.280000    0.320622    0.294360
    110150   -3.63334e+05    0.239747    0.106667    0.182532    0.200000    0.160000    0.321800    0.294653
    110175   -3.63428e+05    0.240086    0.106667    0.184120    0.440000    0.240000    0.321602    0.294997
    110200   -3.63889e+05    0.239718    0.133333    0.182160    0.280000    0.240000    0.321913    0.295882
    110225   -3.64412e+05    0.240618    0.160000    0.182428    0.240000    0.240000    0.322356    0.295386
    110250   -3.64922e+05    0.241017    0.186667    0.183848    0.280000    0.320000    0.320892    0.295210
    110275   -3.63833e+05    0.240703    0.200000    0.183034    0.400000    0.360000    0.321690    0.295629
    110300   -3.65002e+05    0.241810    0.160000    0.184162    0.200000    0.320000    0.322327    0.295008
    110325   -3.65415e+05    0.241235    0.173333    0.184611    0.200000    0.200000    0.322466    0.295326
    110350   -3.63369e+05    0.240900    0.186667    0.183076    0.160000    0.320000    0.321475    0.295389
    110375   -3.64092e+05    0.240712    0.200000    0.184745    0.240000    0.400000    0.321669    0.295165
    110400   -3.64388e+05    0.240653    0.200000    0.184036    0.160000    0.440000    0.321909    0.295715
    110425   -3.63003e+05    0.240279    0.186667    0.183723    0.280000    0.360000    0.322183    0.294952
    110450   -3.64216e+05    0.240563    0.106667    0.184105    0.320000    0.200000    0.321062    0.295035
    110475   -3.63439e+05    0.241438    0.160000    0.184171    0.080000    0.280000    0.321543    0.295163
    110500   -3.62724e+05    0.240919    0.146667    0.184444    0.240000    0.160000    0.321425    0.295060
    110525   -3.65079e+05    0.241336    0.146667    0.184276    0.200000    0.360000    0.321182    0.294920
    110550   -3.64408e+05    0.240383    0.120000    0.183166    0.480000    0.320000    0.321699    0.294804
    110575   -3.63298e+05    0.241087    0.133333    0.182408    0.360000    0.240000    0.321559    0.295174
    110600   -3.63572e+05    0.241741    0.120000    0.183893    0.400000    0.080000    0.320958    0.295353
    110625   -3.62930e+05    0.240476    0.160000    0.182176    0.200000    0.200000    0.322695    0.295667
    110650   -3.62213e+05    0.240309    0.133333    0.182314    0.160000    0.400000    0.321182    0.295487
    110675   -3.62804e+05    0.240708    0.133333    0.182647    0.400000    0.120000    0.321356    0.294850
    110700   -3.63403e+05    0.241626    0.213333    0.183926    0.280000    0.160000    0.322440    0.295276
    110725   -3.63875e+05    0.240834    0.093333    0.182786    0.200000    0.360000    0.322382    0.295905
    110750   -3.64064e+05    0.241014    0.133333    0.183160    0.520000    0.280000    0.321905    0.295321
    110775   -3.62903e+05    0.240633    0.106667    0.182232    0.400000    0.320000    0.321490    0.295824
    110800   -3.61891e+05    0.241343    0.133333    0.182860    0.320000    0.360000    0.321264    0.295779
    110825   -3.61434e+05    0.239989    0.146667    0.182098    0.200000    0.400000    0.321210    0.296011
    110850   -3.61934e+05    0.238669    0.093333    0.180660    0.160000    0.440000    0.322179    0.295738
