 iteration      lambda
    127600   30.838931
    127625   31.041152
    127650   31.106119
    127675   30.897897
    127700   31.245397
    127725   31.360267
    127750   31.265952
    127775   31.291128
    127800   30.863706
    127825   31.274180
    127850   30.836071
    127875   30.448902
    127900   30.615041
    127925   30.434253
    127950   31.382202
    127975   31.281887
    128000   30.873360
    128025   30.496181
    128050   30.798893
    128075   30.652774
    128100   30.256217
    128125   30.486489
    128150   30.324937
    128175   30.508388
    128200   30.162547
    128225   30.422607
    128250   30.433759
    128275   30.543722
    128300   30.021866
    128325   30.328730
    128350   30.185396
    128375   30.664517
    128400   30.850111
    128425   30.853953
    128450   31.290226
    128475   30.947162
    128500   31.516487
    128525   31.917105
    128550   32.215022
    128575   32.014095
    128600   32.190504
    128625   32.126282
    128650   32.491068
    128675   32.022926
    128700   32.753946
    128725   32.335330
    128750   32.087558
    128775   31.775946
    128800   31.373951
    128825   31.118955
    128850   31.343678
    128875   31.351677
    128900   31.591033
    128925   31.602182
    128950   30.991877
    128975   30.926875
    129000   30.854806
    129025   30.763880
    129050   31.626550
    129075   31.848851
    129100   32.467533
    129125   31.942941
    129150   32.209000
    129175   31.970810
    129200   32.510308
    129225   32.284107
    129250   31.268066
    129275   31.944026
    129300   32.250674
    129325   32.292628
    129350   32.303457
    129375   32.084448
    129400   31.819842
    129425   32.637791
    129450   31.935220
    129475   31.670736
    129500   31.884805
    129525   32.214530
    129550   31.706652
    129575   32.380749
    129600   32.391119
    129625   32.713554
    129650   32.096593
    129675   32.336964
    129700   32.019492
    129725   32.341004
    129750   32.120760
    129775   31.981463
    129800   32.284584
    129825   31.789194
    129850   32.120939
    129875   31.805994
    129900   32.058043
    129925   31.770690
    129950   32.161692
    129975   33.048251
    130000   32.770056
    130025   32.010558
    130050   32.256856
    130075   32.113957
    130100   32.229683
    130125   31.826220
    130150   32.692606
    130175   32.624444
    130200   31.962557
    130225   32.402665
    130250   32.324196
    130275   32.586793
    130300   32.535701
    130325   32.160821
    130350   32.045655
    130375   32.061389
    130400   31.640368
    130425   31.831536
    130450   31.186369
    130475   31.829305
    130500   31.626213
    130525   31.922915
    130550   31.914945
    130575   31.676950
    130600   31.985063
    130625   31.630619
    130650   31.666472
    130675   31.531114
    130700   32.017727
    130725   32.173841
    130750   32.359775
    130775   32.134111
    130800   32.082724
    130825   32.267398
    130850   31.615051
    130875   31.444830
    130900   31.120456
    130925   31.686845
    130950   31.830489
    130975   31.649513
    131000   31.907896
    131025   31.560903
    131050   31.768031
    131075   32.247156
    131100   31.771545
    131125   31.795466
    131150   31.974663
    131175   32.097459
    131200   31.942605
    131225   32.032451
    131250   31.546796
    131275   31.084233
    131300   31.160661
    131325   31.530004
    131350   30.598173
    131375   30.820713
    131400   31.745453
    131425   31.557527
    131450   31.588754
    131475   31.609314
    131500   31.641874
    131525   31.463039
    131550   31.425485
    131575   31.393213
    131600   31.727564
    131625   31.501461
    131650   31.952397
    131675   32.349476
    131700   31.943579
    131725   31.858447
    131750   31.354805
    131775   31.528499
    131800   31.526895
    131825   31.590860
    131850   31.715188
    131875   32.075484
    131900   32.361792
    131925   31.972278
    131950   31.864981
    131975   32.035750
    132000   32.348895
    132025   31.724409
    132050   32.354553
    132075   31.311998
    132100   31.487405
    132125   31.966155
    132150   32.192618
    132175   32.156486
    132200   31.988912
    132225   32.734729
    132250   32.030617
    132275   32.149740
    132300   32.980459
    132325   32.532747
    132350   33.206473
    132375   32.854673
    132400   32.571737
    132425   32.136791
    132450   32.177557
    132475   32.604458
    132500   32.074106
    132525   32.216983
    132550   31.812052
    132575   31.816343
    132600   32.332395
    132625   31.733513
    132650   31.882692
    132675   31.511464
    132700   31.472049
    132725   31.857374
    132750   30.961178
    132775   31.681246
    132800   31.603931
    132825   31.568756
    132850   31.130700
    132875   30.964652
    132900   30.972930
    132925   30.721177
    132950   30.893611
    132975   31.237697
    133000   31.754099
    133025   31.391873
    133050   31.575933
    133075   30.718280
    133100   30.908163
    133125   31.395211
    133150   30.940333
    133175   30.774980
    133200   31.005674
    133225   31.228202
    133250   31.069259
    133275   31.083744
    133300   30.860940
    133325   31.156542
    133350   31.528687
    133375   30.877218
    133400   31.097323
    133425   31.334911
    133450   31.144999
    133475   31.413299
    133500   31.187850
    133525   30.910328
    133550   30.874418
    133575   30.386137
    133600   30.755255
    133625   31.044440
    133650   31.118902
    133675   31.447429
    133700   31.371249
    133725   30.914641
    133750   31.412274
    133775   31.292962
    133800   30.706301
    133825   31.226251
    133850   31.104883
    133875   30.363604
    133900   30.272899
    133925   30.466261
    133950   30.192925
    133975   30.610597
    134000   30.359483
    134025   31.445169
    134050   30.351616
    134075   30.883922
    134100   30.969172
    134125   31.498786
    134150   31.096654
    134175   31.297249
    134200   30.766765
    134225   31.149530
    134250   30.654467
    134275   31.187805
    134300   31.052636
    134325   30.259175
    134350   30.796539
    134375   30.818725
    134400   30.615170
    134425   30.831247
    134450   30.687633
    134475   30.811204
    134500   29.971020
    134525   29.875990
    134550   30.471305
    134575   30.018940
    134600   29.845816
    134625   30.044513
    134650   30.075371
    134675   30.234616
    134700   30.049910
    134725   30.158860
    134750   29.746609
    134775   30.069728
    134800   29.990891
    134825   30.171736
    134850   30.113385
    134875   29.689478
    134900   29.468340
    134925   29.257935
    134950   29.354054
    134975   29.294084
    135000   29.442331
    135025   29.390453
    135050   29.433233
    135075   30.270147
    135100   29.795751
    135125   29.866960
    135150   30.453433
    135175   30.681461
    135200   30.227448
    135225   30.602441
    135250   30.329771
    135275   30.785138
    135300   30.611869
    135325   30.457217
    135350   30.086387
    135375   30.555295
    135400   29.906897
    135425   30.262994
    135450   30.369385
    135475   30.193582
    135500   30.009086
    135525   30.285535
    135550   29.837058
    135575   30.510892
    135600   30.199484
    135625   30.142871
    135650   30.848892
    135675   30.367949
    135700   30.786105
    135725   30.362304
    135750   30.418974
    135775   30.152198
    135800   30.261360
    135825   30.465697
    135850   30.818581
    135875   30.571647
    135900   30.451585
    135925   30.635092
    135950   30.951765
    135975   31.253770
    136000   31.475794
    136025   31.136894
    136050   31.141523
    136075   31.058389
    136100   30.805445
    136125   31.251531
    136150   30.703190
    136175   31.418645
    136200   31.487985
    136225   31.479294
    136250   31.252839
    136275   30.394597
    136300   30.516185
    136325   30.812743
    136350   31.044376
    136375   30.619979
    136400   31.253955
    136425   30.975242
    136450   31.253349
    136475   30.932227
    136500   31.230449
    136525   31.507361
    136550   31.540537
    136575   31.489412
    136600   31.605536
    136625   31.674097
    136650   31.318380
    136675   31.407895
    136700   31.507386
    136725   30.823489
    136750   30.992300
    136775   30.939786
    136800   30.651578
    136825   30.574928
    136850   30.848943
    136875   30.338940
    136900   30.081097
    136925   30.873875
    136950   30.846176
    136975   30.556485
    137000   30.544593
    137025   30.586403
    137050   30.628903
    137075   30.451663
    137100   30.681633
    137125   30.742129
    137150   30.818561
    137175   31.202338
    137200   30.753717
    137225   30.620131
    137250   31.068998
    137275   30.801252
    137300   30.477379
    137325   30.185206
    137350   30.043952
    137375   30.196937
    137400   30.155603
    137425   30.772229
    137450   30.671221
    137475   30.573230
    137500   30.820774
    137525   30.313885
    137550   30.588323
    137575   30.205463
    137600   30.105800
    137625   30.599435
    137650   29.955076
    137675   29.696976
    137700   30.557403
    137725   30.250467
    137750   30.282637
    137775   29.893004
    137800   30.170383
    137825   30.314209
    137850   30.398436
    137875   30.785657
    137900   30.948580
    137925   30.311244
    137950   30.562228
    137975   30.175071
    138000   30.163848
    138025   30.719442
    138050   30.914965
    138075   30.566846
    138100   30.777310
    138125   31.193457
    138150   31.259476
    138175   31.093305
    138200   30.506387
    138225   30.798616
    138250   30.799966
    138275   31.252274
    138300   30.946697
    138325   30.593241
    138350   30.959719
    138375   30.785747
    138400   31.073109
    138425   31.425842
    138450   31.729795
    138475   32.067902
    138500   31.782517
    138525   31.930834
    138550   32.016534
    138575   31.697646
    138600   31.637912
    138625   31.582468
    138650   31.659962
    138675   31.689033
    138700   32.372054
    138725   32.104126
    138750   31.884873
    138775   32.128213
    138800   32.677930
    138825   32.769027
    138850   32.800289
    138875   31.903156
    138900   31.758906
    138925   32.065780
    138950   31.670361
    138975   31.838818
    139000   31.443928
    139025   31.876728
    139050   31.176916
    139075   31.415162
    139100   31.280577
    139125   31.421662
    139150   31.069825
    139175   31.641787
    139200   31.082356
    139225   31.176275
    139250   31.194721
    139275   30.865283
    139300   30.440651
    139325   30.444445
    139350   31.085072
    139375   30.516530
    139400   30.431434
    139425   30.816981
    139450   30.226315
    139475   30.701776
    139500   30.815050
    139525   30.706380
    139550   31.043615
    139575   31.104484
    139600   31.412490
    139625   31.469330
    139650   31.374316
    139675   31.541771
    139700   31.999029
    139725   30.658000
    139750   30.862610
    139775   31.480900
    139800   31.010701
    139825   31.704017
    139850   31.716530
    139875   31.026454
    139900   31.343274
    139925   31.132725
    139950   31.341626
    139975   31.375839
    140000   30.939499
    140025   31.318491
    140050   31.500953
    140075   31.161532
    140100   31.675028
    140125   32.123073
    140150   31.785466
    140175   31.412350
    140200   32.148888
    140225   32.172234
    140250   31.713461
    140275   31.800455
    140300   31.992925
    140325   31.248279
    140350   31.487681
    140375   31.339331
    140400   31.742669
    140425   31.913927
    140450   31.275603
    140475   31.495063
    140500   32.230456
    140525   31.501022
    140550   31.250527
    140575   31.385202
    140600   31.146079
    140625   30.954122
    140650   31.753853
    140675   31.788405
    140700   31.909772
    140725   31.207344
    140750   31.678030
    140775   31.459017
    140800   31.559375
    140825   31.536426
    140850   32.330379
    140875   32.044880
    140900   31.863311
    140925   32.403256
    140950   32.120377
    140975   32.171121
    141000   32.465169
    141025   32.106013
    141050   32.254698
    141075   32.398176
    141100   31.944054
    141125   32.092704
    141150   32.142464
    141175   32.269594
    141200   32.385192
    141225   31.783068
    141250   32.239477
    141275   32.186666
    141300   32.389889
    141325   31.847164
    141350   32.594294
    141375   32.513805
    141400   32.850011
    141425   32.353093
    141450   32.822018
    141475   32.230917
    141500   32.498446
    141525   32.485702
    141550   32.368494
    141575   32.230314
    141600   31.906808
    141625   31.615209
    141650   31.661314
    141675   31.819558
    141700   31.869430
    141725   32.289276
    141750   32.362624
    141775   32.959726
    141800   32.801768
    141825   32.907086
    141850   32.806315
    141875   32.818492
    141900   32.562331
    141925   33.413568
    141950   32.960920
    141975   33.176981
    142000   32.886778
    142025   32.943274
    142050   32.525797
    142075   33.069422
    142100   32.838650
    142125   32.659621
    142150   32.430159
    142175   32.120806
    142200   32.629249
    142225   32.525760
    142250   32.803803
    142275   32.601166
    142300   32.212898
    142325   31.981441
    142350   32.059398
    142375   32.082348
    142400   32.255613
    142425   32.126543
    142450   32.059857
    142475   32.712010
    142500   32.291692
    142525   32.325384
    142550   32.411365
    142575   32.476347
    142600   31.671000
    142625   32.567381
    142650   32.016097
    142675   32.217182
    142700   32.362977
    142725   32.263771
    142750   32.262139
    142775   32.642763
    142800   32.745438
    142825   33.175887
    142850   32.607512
    142875   32.519381
    142900   32.361652
    142925   32.375628
    142950   32.611087
    142975   32.825069
    143000   32.274189
    143025   32.561610
    143050   32.825859
    143075   32.594336
    143100   33.114825
    143125   33.306844
    143150   32.778554
    143175   32.748540
    143200   33.042451
    143225   33.255370
    143250   33.198575
    143275   33.242136
    143300   33.740499
    143325   34.255791
    143350   33.646951
    143375   33.359172
    143400   33.459209
    143425   33.555434
    143450   33.282751
    143475   33.386033
    143500   33.508187
    143525   33.190204
    143550   33.706460
    143575   33.577171
    143600   33.853916
    143625   33.293447
    143650   33.409713
    143675   33.318860
    143700   34.059467
    143725   33.670492
    143750   33.902434
    143775   34.130623
    143800   33.763563
    143825   34.023482
    143850   33.624814
    143875   33.841724
    143900   33.927084
    143925   34.335689
    143950   33.840224
    143975   33.265713
    144000   33.405669
    144025   32.881033
    144050   33.042834
    144075   33.552442
    144100   33.400589
    144125   33.093394
    144150   32.700807
    144175   33.333007
    144200   33.225425
    144225   33.589327
    144250   33.743325
    144275   33.368567
    144300   33.511278
    144325   33.034905
    144350   33.686408
    144375   32.897512
    144400   33.040825
    144425   33.360930
    144450   33.160262
    144475   33.301047
    144500   33.906751
    144525   33.437550
    144550   33.152636
    144575   33.327771
    144600   33.230104
    144625   33.400148
    144650   33.052042
    144675   32.807760
    144700   33.289041
    144725   33.509587
    144750   33.342356
    144775   33.161342
    144800   33.496982
    144825   32.922903
    144850   32.572930
    144875   32.568645
    144900   32.841964
    144925   32.998448
    144950   33.037300
    144975   32.473312
    145000   32.798855
    145025   33.336829
    145050   33.428948
    145075   33.006345
    145100   33.261275
    145125   32.885682
    145150   33.316146
    145175   33.226204
    145200   33.301979
    145225   33.170213
    145250   33.599488
    145275   33.366604
    145300   33.700769
    145325   34.156479
    145350   32.943894
    145375   32.900014
    145400   33.045022
    145425   33.356236
    145450   33.145224
    145475   33.038239
    145500   32.655052
    145525   32.913871
    145550   33.565543
    145575   33.500284
    145600   32.884054
    145625   33.441193
    145650   32.975497
    145675   32.787480
    145700   33.239572
    145725   33.388997
    145750   33.759471
    145775   32.578369
    145800   32.450436
    145825   32.849228
    145850   32.906881
    145875   32.699570
    145900   32.828087
    145925   32.826745
    145950   32.874909
    145975   32.876538
    146000   32.439181
    146025   31.885725
    146050   32.331124
    146075   32.748029
    146100   32.679746
    146125   32.888288
    146150   32.817480
    146175   32.573961
    146200   32.394720
    146225   32.278428
    146250   32.522910
    146275   32.863111
    146300   32.946790
    146325   32.686958
    146350   32.944336
    146375   32.136064
    146400   32.115171
    146425   31.897828
    146450   32.056561
    146475   32.253424
    146500   32.400962
    146525   32.641881
    146550   32.476481
    146575   33.226449
    146600   33.386713
    146625   32.826175
    146650   33.085778
    146675   32.833048
    146700   32.752186
    146725   33.020845
    146750   32.565688
    146775   32.373668
    146800   32.362355
    146825   32.883809
    146850   32.075069
    146875   32.531642
    146900   32.520254
    146925   32.381893
    146950   32.134149
    146975   32.312093
    147000   32.071387
    147025   31.735472
    147050   32.257287
    147075   31.810175
    147100   31.942873
    147125   32.386977
    147150   32.452699
    147175   32.012449
    147200   32.390621
    147225   33.235911
    147250   32.677328
    147275   33.148224
    147300   32.649237
    147325   32.398536
    147350   32.354595
    147375   32.331899
    147400   32.753625
    147425   32.013690
    147450   32.255597
    147475   32.060325
    147500   32.318797
    147525   32.537593
    147550   32.527378
    147575   32.476829
    147600   31.960830
    147625   31.783748
    147650   32.576217
    147675   32.226769
    147700   31.984296
    147725   31.743633
    147750   32.074967
    147775   31.833847
    147800   31.795286
    147825   31.357240
    147850   31.496777
    147875   31.566652
    147900   31.863305
    147925   32.146055
    147950   32.323739
    147975   31.934804
    148000   31.600271
    148025   31.988027
    148050   31.938031
    148075   31.746160
    148100   31.829017
    148125   31.872407
    148150   31.439458
    148175   31.903964
    148200   31.878500
    148225   31.974370
    148250   31.803014
    148275   31.953760
    148300   31.653584
    148325   31.908226
    148350   31.722544
    148375   31.190667
    148400   31.283960
    148425   31.050133
    148450   31.675617
    148475   31.879742
    148500   31.620615
    148525   31.730165
    148550   31.806841
    148575   31.791593
    148600   31.810685
    148625   31.815394
    148650   31.933810
    148675   31.454376
    148700   31.076843
    148725   30.920409
    148750   31.262910
    148775   30.761764
    148800   30.888757
    148825   31.054905
    148850   30.373440
    148875   30.727804
    148900   31.088326
    148925   30.984781
    148950   31.274290
    148975   31.198387
    149000   30.798734
    149025   30.819973
    149050   30.835316
    149075   31.109805
    149100   30.552194
    149125   30.847687
    149150   31.427180
    149175   31.511957
    149200   32.076987
    149225   31.431333
    149250   31.464483
    149275   31.786142
    149300   31.739415
    149325   31.638374
    149350   31.142252
    149375   31.943671
    149400   31.233722
    149425   31.344944
    149450   31.898853
    149475   31.376374
    149500   31.650449
    149525   31.483574
    149550   32.050393
    149575   31.801763
    149600   31.623117
    149625   31.405211
    149650   31.113875
    149675   30.936095
    149700   31.172403
    149725   31.549983
    149750   31.632373
    149775   31.493570
    149800   31.383450
    149825   30.921864
    149850   31.476193
    149875   31.406169
    149900   31.545965
    149925   31.806718
    149950   31.786419
    149975   31.572902
    150000   31.824687
